Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.489s)
CreateVariables () DONE !!!
Creating 12 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	1.32	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
5.00	1.14	0.00	0.00	0.94	0.00	1.26	2.00	0.80	0.49	0.82	1.34	0.93
6.00	1.38	0.00	0.97	1.32	0.58	1.52	2.00	1.37	1.14	1.20	1.54	1.57
7.00	0.26	0.00	1.27	1.35	0.79	1.10	2.00	1.07	0.72	0.94	0.78	0.68
8.00	0.32	0.71	0.97	0.87	1.39	1.26	1.99	0.80	1.18	1.52	1.10	0.15
9.00	1.32	0.82	1.27	0.89	0.65	1.26	2.00	1.28	0.58	0.93	0.39	1.30
10.00	0.14	0.15	1.08	1.08	0.26	0.85	2.00	1.39	0.68	0.73	0.71	1.15
11.00	1.24	1.70	1.24	0.44	0.72	1.50	2.00	1.64	0.42	1.37	1.79	0.87
12.00	0.05	0.77	0.55	0.89	0.51	0.80	2.00	0.99	0.28	0.40	0.97	0.79
13.00	0.61	0.87	1.07	0.81	0.00	1.15	2.00	1.27	0.99	1.14	0.11	0.99
14.00	0.74	1.55	1.61	0.81	1.83	0.67	1.99	1.66	0.88	1.19	0.00	1.32
15.00	1.22	0.82	0.88	0.31	0.29	1.17	2.00	0.85	0.61	0.28	0.58	0.57
16.00	0.64	0.87	0.38	0.39	0.32	1.01	2.00	0.75	0.61	1.05	0.53	2.18
17.00	0.11	1.70	1.63	1.52	0.61	1.33	2.00	1.88	0.27	1.18	2.57	1.64
18.00	1.64	1.94	0.81	0.71	0.60	1.51	2.00	1.38	0.39	0.37	0.38	0.52
19.00	0.27	0.22	1.63	1.30	0.45	1.42	2.00	0.49	1.05	1.01	1.08	0.95
20.00	1.51	2.07	1.90	0.49	0.53	1.83	1.99	1.17	0.59	1.83	1.34	0.61
21.00	0.33	0.85	0.73	1.65	1.17	0.88	2.00	0.78	0.48	0.88	0.54	0.38
22.00	0.19	1.74	1.94	0.05	0.28	1.92	2.00	0.44	0.28	0.74	2.28	0.00
23.00	0.04	0.67	0.51	0.19	0.35	0.78	2.00	0.67	0.26	0.48	0.32	1.26
24.00	0.46	0.81	0.41	0.08	0.40	1.40	2.00	0.31	0.01	0.79	1.47	0.31
25.00	0.89	1.17	0.65	0.79	0.93	1.17	2.00	0.86	0.65	1.77	1.25	1.39
26.00	1.07	1.19	1.02	0.62	0.51	0.61	1.99	0.68	0.68	0.19	0.75	0.24
27.00	0.00	0.52	1.13	0.68	0.71	0.68	2.00	0.73	0.06	0.98	0.35	0.45
28.00	0.55	0.97	0.58	0.98	0.00	1.15	2.00	0.35	0.05	0.79	0.24	0.57
29.00	0.75	1.22	1.94	1.19	0.55	0.72	2.00	1.77	0.72	0.98	0.73	1.20
30.00	0.09	0.64	1.59	1.88	0.88	1.11	2.00	1.52	0.00	1.41	1.54	1.58
31.00	0.27	1.26	1.78	0.07	0.01	1.21	2.00	1.18	0.12	1.50	1.47	1.08
32.00	0.61	0.84	1.32	0.92	0.00	0.61	1.99	2.40	0.00	0.60	1.41	1.34
33.00	0.00	0.45	2.08	1.67	0.00	1.66	2.00	2.04	0.00	0.00	2.00	1.97
34.00	0.00	0.06	1.80	1.85	0.00	0.31	2.00	1.83	0.00	0.00	1.94	1.93
35.00	0.00	0.35	0.84	0.88	0.00	1.74	2.00	0.93	0.00	0.16	0.91	1.19
36.00	0.00	0.02	1.59	1.90	0.00	1.39	2.00	1.81	0.00	0.01	1.27	0.62
37.00	0.07	1.26	0.07	1.50	0.31	1.40	2.00	1.83	0.27	0.00	1.55	0.39
38.00	0.45	0.80	0.38	1.39	0.28	1.74	1.99	1.26	1.08	0.00	1.34	2.28
39.00	0.13	1.63	1.11	1.48	1.59	1.66	2.00	1.41	0.33	0.00	0.16	0.16
40.00	0.00	1.27	1.72	2.20	0.09	1.54	2.00	1.75	0.55	0.00	1.51	0.04
41.00	0.26	1.46	2.13	1.42	0.66	1.50	2.00	1.25	1.14	0.00	1.21	1.42
42.00	0.33	1.11	1.44	1.44	0.61	1.00	2.00	1.12	0.40	0.00	0.58	0.99
43.00	0.28	0.38	0.65	0.14	0.08	0.67	2.00	0.78	0.51	0.00	0.18	0.71
44.00	0.12	1.19	1.85	0.00	1.57	1.67	1.99	1.74	2.01	0.00	1.78	2.20
45.00	0.34	0.71	0.98	0.64	0.44	0.91	2.00	1.27	0.54	0.13	0.48	0.79
46.00	0.85	1.10	1.05	0.38	1.32	1.12	2.00	0.89	0.00	1.58	1.58	2.12
47.00	0.48	1.19	1.14	1.53	0.51	1.34	2.00	1.02	0.85	1.06	1.66	0.94
48.00	0.59	0.74	1.26	0.22	0.47	1.06	2.00	0.97	0.28	1.04	1.33	1.73
49.00	0.58	0.69	0.93	1.39	0.34	0.54	2.00	1.27	0.00	0.95	1.10	1.74
50.00	0.32	1.83	1.65	1.70	0.00	0.89	2.00	1.92	0.52	0.97	0.82	1.81
51.00	0.00	0.72	0.18	0.72	0.31	0.61	1.99	0.71	0.00	0.45	0.72	0.49
52.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
53.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
54.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
55.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
56.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
57.00	0.33	0.16	0.33	0.01	0.00	0.00	1.99	0.18	0.14	0.46	0.72	0.00
58.00	1.75	1.34	1.07	1.31	0.00	0.00	2.00	1.64	0.05	1.61	1.77	0.00
59.00	1.01	1.80	1.79	1.38	1.06	0.00	2.00	1.67	0.29	1.21	1.64	0.00
60.00	0.79	0.53	1.38	0.58	0.33	0.00	2.00	1.53	0.08	1.44	1.72	0.00
61.00	0.00	0.11	0.52	0.00	0.45	0.00	2.00	0.31	0.00	0.37	1.57	1.21
