Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.321s)
CreateVariables () DONE !!!
Creating 10 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	1.45	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
5.00	1.35	0.00	1.15	1.17	0.00	2.00	0.00	0.00	0.00	0.00
6.00	1.21	0.82	1.63	1.70	0.86	2.00	1.42	0.40	0.33	0.00
7.00	2.16	2.08	1.70	1.00	0.58	2.00	1.79	1.31	0.86	0.14
8.00	2.00	1.97	1.19	0.22	0.04	1.99	2.05	1.54	0.00	0.00
9.00	1.99	1.99	1.44	0.00	0.00	2.00	1.92	1.60	0.86	0.00
10.00	1.92	1.85	1.59	0.25	0.00	2.00	2.00	1.81	0.09	0.00
11.00	2.00	2.00	1.99	0.00	0.00	2.00	2.00	0.25	0.25	0.22
12.00	2.00	1.99	1.99	0.00	0.00	2.00	2.00	0.00	0.00	0.00
13.00	1.97	1.66	0.73	1.31	0.38	2.00	1.83	1.46	0.85	0.81
14.00	1.99	1.94	2.32	1.44	0.28	1.99	2.06	1.70	0.92	0.00
15.00	1.28	1.97	0.91	0.82	0.41	2.00	1.84	1.72	0.00	0.00
16.00	2.52	2.04	2.00	0.74	0.20	2.00	2.03	1.91	1.70	0.71
17.00	1.83	1.57	1.12	0.71	0.00	2.00	1.72	1.42	0.48	0.00
18.00	1.92	1.50	0.31	0.00	0.00	2.00	1.93	0.61	0.00	0.00
19.00	1.99	1.84	2.08	0.47	0.11	2.00	1.98	1.19	0.05	0.22
20.00	2.00	2.01	1.47	0.69	0.28	1.99	2.00	1.58	0.59	0.00
21.00	2.00	1.68	2.01	0.00	0.00	2.00	1.95	1.59	0.31	0.00
22.00	2.00	1.95	1.64	0.27	0.00	2.00	2.05	0.71	0.27	0.04
23.00	1.93	1.87	1.75	1.30	0.11	2.00	1.99	1.72	0.37	0.00
24.00	1.98	1.67	1.53	1.78	0.04	2.00	1.87	1.48	1.40	0.12
25.00	1.10	1.79	1.38	0.99	0.31	2.00	1.85	1.73	1.04	0.35
26.00	2.53	1.68	1.68	0.09	0.00	1.99	1.84	1.67	0.41	0.00
27.00	1.99	1.98	1.88	0.00	0.00	2.00	2.04	1.90	0.82	0.00
28.00	2.00	2.00	1.81	0.31	0.31	2.00	2.03	1.92	1.75	0.00
29.00	2.00	1.78	1.30	1.08	0.09	2.00	1.68	0.57	0.00	0.00
30.00	1.98	1.85	0.87	0.18	0.00	2.00	2.21	1.45	0.00	0.88
31.00	2.03	1.98	1.45	1.06	0.09	2.00	1.92	1.34	0.14	0.00
32.00	1.55	1.78	1.01	0.27	0.00	1.99	1.45	0.92	0.00	0.00
33.00	2.00	1.85	0.48	0.06	0.00	2.00	1.99	1.00	0.00	0.04
34.00	2.00	1.79	1.06	0.04	0.00	2.00	2.00	1.75	0.00	0.00
35.00	1.90	1.68	1.38	0.53	0.15	2.00	0.19	0.99	0.29	0.13
36.00	2.00	1.42	0.93	0.26	0.05	2.00	0.00	0.54	0.27	0.00
37.00	2.03	1.97	1.79	0.82	0.00	2.00	0.00	0.67	0.80	0.08
38.00	1.99	1.98	1.98	0.62	0.00	1.99	0.04	1.44	0.31	0.00
39.00	2.00	2.01	1.97	0.26	0.32	2.00	0.00	2.47	1.61	0.52
40.00	2.00	1.99	1.81	0.31	0.09	2.00	0.00	1.72	0.45	0.11
41.00	2.00	1.87	1.85	0.00	0.00	2.00	1.48	1.75	1.85	0.00
42.00	1.99	2.07	1.71	0.31	0.29	2.00	2.01	1.70	0.32	0.00
43.00	1.65	1.74	1.73	0.45	0.13	2.00	1.10	1.60	0.65	0.42
44.00	1.99	1.97	1.45	0.00	0.61	1.99	2.06	1.45	0.58	0.00
45.00	2.00	0.20	0.26	0.20	0.00	2.00	1.77	0.65	0.01	0.00
46.00	2.00	0.00	1.52	0.00	0.00	2.00	2.07	0.37	0.00	0.00
47.00	1.99	0.04	1.38	0.24	0.00	2.00	1.93	1.31	0.00	0.00
48.00	2.01	0.00	2.27	1.88	0.00	2.00	2.00	1.92	2.13	0.81
