Waf: Entering directory `/home/synrg462/sp2019-ns3-mesh/build'
Waf: Leaving directory `/home/synrg462/sp2019-ns3-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.374s)
CreateVariables () DONE !!!
Creating 16 APs 60.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 180.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	0.04	0.00	0.00	0.00	1.51	0.00	0.00	0.00	1.99	1.60	0.00	0.00	0.00	0.00	0.00	0.00
3.00	1.68	0.00	0.00	0.00	2.00	1.52	0.00	0.00	2.00	2.00	0.00	0.00	0.00	1.64	0.00	0.00
4.00	1.47	0.40	0.00	0.00	1.47	1.18	0.00	0.00	2.00	1.66	0.67	0.16	0.00	1.60	0.24	0.33
5.00	0.85	1.33	0.00	0.00	1.28	0.69	0.00	0.00	2.00	0.78	0.53	0.07	0.00	1.32	0.11	0.09
6.00	1.45	0.98	0.00	0.00	1.39	1.06	0.00	0.00	2.00	0.87	0.16	0.04	0.00	0.45	0.05	0.00
7.00	1.79	0.31	0.00	0.00	1.78	1.45	0.35	0.00	2.00	1.53	0.77	0.00	1.77	1.33	0.01	0.28
8.00	0.27	0.02	0.00	0.00	0.87	0.85	0.00	0.00	1.99	1.13	0.00	0.00	0.31	0.62	0.35	0.00
9.00	1.66	0.00	0.00	0.00	1.94	1.99	0.54	0.00	2.00	0.88	1.57	0.18	0.42	1.21	0.69	0.00
10.00	0.49	0.31	0.00	0.00	0.87	0.45	0.00	0.00	2.00	0.20	0.35	0.32	1.21	0.60	0.58	0.00
11.00	0.16	0.20	0.00	0.00	0.72	1.06	0.00	0.00	2.00	0.61	0.00	0.00	1.27	0.07	0.04	0.04
