Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.835s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	0.20	3.74	0.00	0.00	0.06	0.00	0.00	0.10	0.00	0.00	0.00	1.05	0.00	0.12	0.06	0.24	0.00
3.00	0.05	3.75	0.00	0.35	0.00	0.00	0.00	2.65	0.00	0.00	0.00	0.63	0.00	1.02	0.00	0.00	2.47
4.00	0.17	3.75	0.00	0.00	0.08	0.00	0.00	2.85	0.00	0.00	0.00	3.22	1.17	0.21	1.33	0.48	1.51
5.00	3.56	3.74	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.23	2.54	0.12	1.76	0.00	0.36	0.00	0.03
6.00	5.10	3.75	0.00	0.88	0.00	0.25	0.12	0.03	0.00	0.00	2.70	0.00	1.26	0.00	1.37	0.00	1.10
7.00	5.10	3.75	0.00	0.85	0.54	0.08	0.00	0.30	0.00	0.00	2.70	0.00	1.02	0.00	2.25	1.93	0.94
8.00	5.10	3.75	0.03	0.00	0.04	0.00	0.00	2.33	0.03	0.09	0.83	2.39	0.13	0.65	2.25	0.60	0.62
9.00	5.11	3.74	1.42	2.19	0.00	0.00	0.00	1.82	0.71	0.06	0.33	1.09	1.13	0.01	2.25	0.62	0.87
10.00	5.10	3.75	0.15	1.20	0.08	1.65	0.01	0.17	0.00	0.32	0.86	0.47	1.28	0.00	2.25	0.29	0.96
11.00	5.10	3.75	0.00	0.88	0.01	0.03	0.00	0.18	0.01	0.69	0.00	1.43	1.83	0.95	1.49	0.00	1.65
12.00	5.10	3.74	0.00	0.05	0.00	0.07	0.00	0.22	1.90	0.09	0.00	1.47	1.17	0.00	1.36	0.00	1.51
13.00	5.11	3.75	0.09	0.06	0.00	0.00	0.00	0.29	0.00	0.01	1.03	0.31	0.49	0.40	2.25	0.00	1.49
14.00	5.10	3.75	0.04	0.29	0.00	0.00	0.45	0.19	0.00	0.03	0.32	0.00	2.04	2.01	2.25	0.00	1.51
15.00	5.10	3.75	0.00	0.19	0.00	0.00	0.00	2.50	2.05	0.18	0.93	2.36	1.01	0.00	1.48	0.00	0.22
16.00	5.10	3.74	0.00	0.44	0.00	0.00	0.01	1.75	0.89	0.07	3.07	0.10	1.38	0.54	0.07	0.00	0.06
17.00	5.11	3.75	0.00	3.33	0.00	0.00	1.20	0.88	0.00	0.00	2.51	0.00	0.00	0.36	0.00	0.00	0.40
18.00	5.10	3.75	1.90	0.56	2.82	0.00	0.57	0.11	0.00	0.00	0.05	0.96	0.00	0.18	0.04	0.48	0.00
19.00	5.10	3.75	0.00	2.40	0.28	0.00	0.89	0.34	0.27	0.00	3.35	0.06	0.00	0.00	1.68	0.00	0.77
20.00	5.10	3.75	0.23	1.05	0.00	0.00	0.00	0.34	1.45	1.08	0.87	0.67	0.00	0.00	0.87	0.07	1.75
21.00	5.11	3.75	0.00	0.49	0.07	1.38	0.72	1.70	0.91	0.00	0.20	0.00	0.00	0.39	0.06	0.10	0.54
22.00	5.10	3.75	0.00	1.41	1.23	0.06	1.24	0.00	0.10	0.00	0.99	0.75	0.00	0.01	0.00	0.00	1.87
