Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.772s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	3.74	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.08	0.61	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00
3.00	3.75	0.23	0.00	0.84	0.00	0.00	0.00	0.00	0.69	0.01	0.00	2.22	0.00	0.03	0.00	0.00	0.53	0.00	0.00	0.00
4.00	3.75	1.06	3.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.45	0.22	1.63	0.00	0.00	0.09	1.32	0.00	0.00	0.00
5.00	3.74	0.00	0.04	0.43	0.00	0.16	0.00	0.01	0.10	0.00	0.00	2.06	0.32	0.00	0.01	2.27	0.26	2.35	0.00	0.06
6.00	3.75	0.00	0.58	1.48	0.00	0.00	0.06	0.53	0.06	0.00	0.27	0.21	0.12	0.00	0.28	0.17	0.95	1.66	1.54	0.14
7.00	3.75	0.00	0.13	0.34	0.00	0.00	0.00	0.00	0.00	0.00	0.43	2.32	1.13	0.00	0.01	2.96	0.00	0.63	0.00	1.60
8.00	3.75	0.17	0.43	0.88	2.15	0.00	0.03	0.06	0.00	0.00	0.31	0.97	0.06	0.00	1.85	0.88	1.98	0.03	0.04	1.19
9.00	3.74	0.85	0.17	1.40	0.60	0.04	0.00	0.00	1.32	2.05	0.25	0.04	0.16	0.01	0.04	0.78	1.12	0.92	0.00	1.20
10.00	3.75	0.22	1.06	0.00	0.42	0.00	0.00	0.00	2.14	0.42	0.00	0.00	0.00	0.00	0.00	1.66	0.00	0.00	0.32	1.20
11.00	3.75	0.16	0.41	2.23	0.00	0.00	0.65	0.30	0.01	0.00	0.01	2.92	0.00	0.00	0.00	2.10	2.01	0.33	0.88	1.19
12.00	3.74	0.00	0.60	2.55	0.00	0.00	0.00	0.00	0.18	0.00	0.99	0.02	0.16	0.00	1.15	2.11	0.08	0.46	0.06	0.00
13.00	3.75	0.00	0.73	3.15	0.31	0.89	0.00	0.41	0.04	0.81	0.78	0.32	0.00	0.00	0.00	2.10	2.67	0.10	0.95	0.41
14.00	3.75	0.00	0.00	2.52	0.00	2.16	0.00	0.00	1.39	0.04	0.12	0.19	0.00	0.00	0.08	1.09	1.41	0.50	0.00	0.88
15.00	3.75	0.00	0.56	0.80	0.72	0.37	0.00	0.00	0.17	1.54	0.34	0.00	0.00	0.00	0.17	0.00	2.19	0.51	0.01	0.15
16.00	3.74	0.00	0.06	0.23	0.00	0.00	0.00	0.24	0.00	0.00	0.13	0.00	0.16	0.00	0.76	0.00	1.80	2.20	0.00	1.97
17.00	3.75	0.00	1.98	0.28	0.00	0.70	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	1.81	1.64	0.00	1.20
18.00	3.75	0.00	2.69	0.95	0.00	0.00	0.00	0.54	0.75	0.00	0.07	0.00	0.15	0.00	0.75	0.75	1.56	1.45	0.00	1.20
19.00	3.75	0.00	1.49	0.00	0.00	0.00	0.00	0.65	0.19	0.00	0.00	0.10	0.00	0.00	0.00	2.46	0.00	0.12	0.00	1.19
20.00	3.75	0.00	0.98	0.47	0.00	0.19	0.00	1.62	0.14	0.00	0.00	0.24	0.00	0.00	1.83	0.76	0.06	2.04	0.00	0.64
21.00	3.75	0.00	0.31	0.72	0.00	0.13	0.00	1.85	0.00	0.00	0.49	0.06	0.00	0.00	1.39	0.39	0.84	1.64	0.00	0.38
22.00	3.75	0.00	0.00	0.16	0.00	0.32	0.00	0.00	0.75	2.64	2.35	0.78	0.00	0.00	2.10	0.00	0.00	0.24	0.36	0.15
23.00	3.74	0.00	0.00	2.11	0.00	0.62	0.00	0.30	0.00	0.63	0.10	0.41	0.00	0.00	0.17	0.01	1.91	0.89	0.78	1.09
24.00	3.75	0.00	2.57	0.00	0.77	0.00	0.00	0.24	0.03	1.50	1.03	1.48	0.00	0.00	0.04	2.53	0.42	0.00	0.00	0.49
