Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.811s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	4.49	3.59	3.44	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00
3.00	4.49	3.60	3.45	0.04	0.06	1.47	0.92	0.04	0.00	0.15	0.53	0.00	0.33	0.12	0.38	0.32	0.43	0.00	0.06	0.73	0.00	0.04
4.00	4.51	3.60	3.45	0.00	0.00	0.78	1.11	0.00	0.07	0.00	0.44	0.00	1.16	0.00	0.29	0.00	2.75	0.00	0.00	2.65	2.18	0.00
5.00	4.49	3.60	3.45	0.00	0.09	0.67	1.05	0.00	0.00	1.02	0.00	0.00	0.64	0.00	0.00	2.48	1.96	0.36	0.00	1.80	1.49	0.00
6.00	4.51	3.59	3.45	0.00	0.02	0.11	0.88	0.00	0.00	1.24	0.00	0.00	2.29	0.00	0.45	0.00	1.95	0.40	0.00	0.31	0.87	0.00
7.00	4.49	3.60	3.44	0.00	3.24	0.00	0.00	0.00	0.00	0.96	1.52	0.00	2.25	0.63	0.66	0.49	0.82	0.77	0.65	2.05	0.00	0.00
8.00	4.51	3.60	3.45	0.47	1.88	0.42	0.18	0.00	0.00	0.00	0.39	0.00	0.94	0.99	0.22	0.49	0.10	0.40	0.21	1.67	0.49	2.01
9.00	4.49	3.60	3.45	0.00	0.30	0.50	0.18	0.00	0.00	0.03	0.39	0.00	2.08	2.43	0.00	0.00	0.16	1.43	0.00	1.94	0.54	0.13
10.00	4.51	3.59	3.45	0.09	0.27	0.04	2.09	0.00	0.00	0.81	0.00	0.00	2.26	2.25	0.08	0.16	0.26	0.14	0.87	1.80	0.45	0.18
11.00	4.49	3.60	3.45	0.18	0.01	0.30	0.00	0.00	0.40	0.51	0.00	0.00	0.68	1.27	0.00	0.51	0.97	0.18	1.04	1.63	0.36	1.58
12.00	4.51	3.60	3.45	0.14	0.57	0.18	0.03	0.34	2.39	0.19	0.53	0.00	0.55	0.23	1.91	0.12	1.88	0.24	0.04	0.00	0.00	1.38
