Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.749s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	4.80	3.89	0.00	0.04	0.09	0.00	0.42	0.65	0.00	0.04	0.58	0.00	0.00	0.00	0.00	0.01
3.00	4.80	3.90	0.00	0.50	3.18	0.00	0.03	0.49	0.53	0.69	2.86	0.53	0.53	0.00	0.66	0.27
4.00	4.81	3.90	0.00	0.10	3.00	0.00	0.08	0.55	0.87	0.15	2.40	0.00	0.73	0.00	1.59	0.06
5.00	4.80	3.89	0.32	1.49	1.88	0.04	0.00	0.42	0.48	0.35	2.40	0.30	0.43	0.00	1.62	0.50
6.00	4.80	3.90	0.61	0.00	0.00	0.59	0.00	0.00	1.82	0.65	2.40	0.13	0.12	0.00	1.51	0.00
7.00	4.81	3.90	1.77	0.00	0.00	0.00	0.20	0.00	2.55	0.00	2.41	0.30	0.28	0.00	1.49	0.24
8.00	4.80	3.89	3.45	0.00	0.57	0.00	0.13	0.67	2.55	0.41	2.40	0.24	0.41	0.00	1.51	0.00
9.00	4.80	3.90	3.45	0.28	0.00	0.22	0.09	0.21	2.55	0.09	2.40	0.00	0.00	0.00	1.49	0.00
10.00	4.81	3.90	3.45	0.11	0.35	0.00	0.00	0.26	2.56	0.53	2.40	0.13	0.00	0.00	1.51	0.20
11.00	4.80	3.89	2.79	0.00	2.43	0.00	0.18	0.00	2.55	0.00	2.40	0.35	0.48	0.28	1.48	0.00
12.00	4.80	3.90	2.73	0.00	1.87	0.00	0.00	0.41	2.55	0.00	2.40	0.00	0.59	0.00	1.52	0.00
13.00	4.80	3.90	3.45	0.04	0.00	0.00	0.00	0.03	0.79	0.00	2.40	0.00	0.10	0.00	1.49	0.00
14.00	4.80	3.89	3.45	0.07	1.67	0.00	0.44	1.80	0.66	0.00	1.79	0.00	0.00	0.00	0.50	0.00
15.00	4.81	3.90	3.45	0.97	0.00	0.00	0.00	2.71	1.46	0.00	0.00	0.00	0.00	0.00	0.65	0.00
16.00	4.80	3.90	2.57	0.28	1.97	0.00	0.00	2.68	0.00	0.00	0.00	1.24	0.84	0.00	0.72	0.00
17.00	4.80	3.89	0.29	0.00	0.91	0.00	1.34	2.72	0.09	1.45	0.27	0.46	0.00	0.00	0.72	0.00
18.00	4.81	3.90	0.00	0.00	0.00	1.96	0.11	2.70	0.03	2.41	0.60	0.00	0.00	0.00	0.00	0.20
19.00	4.80	3.90	0.36	0.00	0.00	3.00	0.00	2.70	1.33	2.40	0.00	0.00	0.00	0.00	2.29	0.07
