Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.834s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	4.04	3.89	0.32	0.00	0.00	0.00	0.68	1.84	0.00	0.00	0.06	0.00	0.04	0.00	0.00	1.12	0.23	0.04
3.00	4.05	3.90	2.13	0.00	0.00	0.00	0.14	0.14	0.00	0.00	0.00	0.00	0.00	1.10	0.61	0.00	0.82	2.06
4.00	4.04	3.90	0.05	0.00	0.50	0.31	0.00	2.64	0.00	0.01	1.22	0.00	2.28	1.38	0.00	2.85	0.00	1.51
5.00	4.05	3.89	0.45	0.00	1.13	0.11	0.00	0.21	0.17	0.00	0.13	0.21	1.16	1.96	0.00	1.96	0.70	1.49
6.00	4.05	3.90	0.10	0.00	2.11	0.96	0.00	0.48	0.10	0.00	0.00	0.96	0.40	1.95	0.00	1.95	0.00	1.01
7.00	4.04	3.90	0.43	0.00	0.00	1.05	0.00	0.03	0.21	0.00	0.84	0.00	0.00	1.17	0.00	1.95	0.04	1.53
8.00	4.05	3.89	2.31	0.59	0.93	0.34	0.00	0.72	0.62	0.00	0.00	0.00	0.00	0.82	0.00	1.96	0.00	1.22
9.00	4.04	3.90	2.50	0.00	0.33	0.00	0.00	0.00	0.54	0.00	0.94	0.00	0.36	0.00	0.00	1.95	0.81	0.00
10.00	4.05	3.90	0.76	0.02	0.72	0.27	0.41	0.00	0.00	0.00	0.00	0.30	1.21	0.28	1.18	1.95	2.06	0.12
11.00	4.05	3.89	0.28	0.20	0.41	0.53	0.00	0.00	0.33	0.72	0.00	0.00	0.27	0.16	0.10	1.95	0.46	0.68
12.00	4.04	3.90	0.38	0.00	1.92	0.00	0.00	0.93	0.00	0.00	1.67	1.91	0.37	0.08	0.00	1.95	0.91	0.00
13.00	4.05	3.90	0.01	0.00	0.43	0.11	0.00	0.00	0.00	0.00	0.00	2.24	0.85	1.22	0.00	1.94	0.83	0.00
14.00	4.05	3.89	0.68	0.00	0.44	0.13	0.00	0.00	0.96	0.00	0.00	1.09	0.00	1.34	0.00	1.96	0.31	0.00
15.00	4.04	3.90	2.67	0.00	0.11	0.21	0.00	1.28	0.00	1.05	0.37	0.00	0.44	0.21	0.00	1.05	0.00	0.00
16.00	4.05	3.90	0.44	0.00	0.00	0.32	0.00	2.55	0.00	0.00	0.00	1.29	0.07	0.23	0.00	1.55	0.00	0.00
17.00	4.04	3.89	0.15	0.00	0.00	0.27	0.01	0.55	0.72	0.00	0.00	0.64	0.00	0.27	0.00	1.95	0.00	0.00
18.00	4.05	3.90	0.12	0.00	0.00	0.18	0.00	0.36	0.00	1.62	0.00	0.83	0.01	0.00	0.00	1.95	0.01	0.00
19.00	4.05	3.90	0.07	0.00	0.00	0.18	0.02	0.42	0.06	1.97	0.00	0.09	0.16	0.27	0.00	1.96	0.24	0.00
20.00	4.04	3.89	0.48	0.00	0.00	0.11	0.81	0.00	0.99	0.00	0.00	1.23	0.00	2.76	0.00	1.95	0.83	0.00
21.00	4.05	3.90	0.70	0.00	1.12	3.80	0.00	0.00	0.37	0.00	0.00	2.24	0.00	0.00	0.00	1.95	0.57	0.00
