Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.743s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	3.44	3.44	0.00	0.00	0.00	0.00	1.93	0.17	0.00	1.87
3.00	3.45	3.45	0.00	0.00	0.04	1.66	0.56	0.49	2.01	0.79
4.00	3.45	3.45	0.00	0.80	0.00	0.00	0.41	0.00	1.13	0.77
5.00	3.45	3.45	0.35	0.00	0.00	0.00	0.86	1.74	0.36	0.00
6.00	3.45	3.45	0.00	0.00	0.00	0.00	1.14	0.00	0.75	0.00
7.00	3.44	3.44	0.00	0.53	0.00	0.54	2.55	0.00	3.13	0.29
8.00	3.45	3.45	0.09	0.00	0.00	2.27	0.17	0.00	0.18	2.08
9.00	3.45	3.45	0.00	3.16	0.51	0.07	0.03	2.31	0.00	0.21
10.00	3.45	3.45	0.00	1.22	0.03	0.12	0.52	0.52	0.00	0.04
11.00	3.45	3.45	2.00	1.20	1.61	0.10	0.04	0.00	0.26	0.03
12.00	3.45	3.45	0.00	1.00	1.49	2.12	0.08	0.00	0.04	1.73
13.00	3.44	3.44	0.60	0.60	0.25	0.00	0.91	2.10	0.93	0.00
14.00	3.45	3.45	0.06	0.20	1.80	0.28	0.00	0.00	0.00	0.00
15.00	3.45	3.45	0.00	0.06	0.06	0.00	1.73	1.41	0.03	1.75
16.00	3.45	3.45	0.00	0.00	1.44	0.00	0.00	1.19	1.05	0.63
17.00	3.45	3.45	0.88	0.00	0.00	0.00	0.00	0.79	1.13	0.00
18.00	3.44	3.45	0.00	1.67	1.85	0.00	1.20	0.00	0.24	0.00
19.00	3.45	3.44	0.00	0.00	1.95	0.00	1.31	0.22	0.00	1.81
20.00	3.45	3.45	0.00	0.00	1.39	0.00	3.04	0.00	0.00	0.00
21.00	3.45	3.45	0.00	0.00	1.68	0.00	2.55	0.00	2.83	0.00
22.00	3.45	3.45	0.00	0.00	0.20	1.49	0.25	0.00	0.52	1.55
23.00	3.45	3.45	0.00	0.00	0.18	0.00	1.44	0.00	1.81	0.00
24.00	3.44	3.44	0.00	0.00	1.85	0.00	0.00	0.00	0.00	1.93
25.00	3.45	3.45	3.10	1.32	0.05	0.27	1.49	0.11	0.00	0.00
26.00	3.45	3.45	0.00	1.24	0.00	0.00	1.27	0.45	0.19	1.90
27.00	3.45	3.45	0.50	0.82	0.70	0.00	1.19	0.00	0.00	0.59
28.00	3.45	3.45	0.00	0.00	0.00	0.30	0.08	1.64	1.35	0.06
29.00	3.45	3.45	0.00	0.00	2.93	0.28	0.95	0.83	0.51	0.00
30.00	3.44	3.44	1.94	0.00	1.02	0.00	2.38	0.00	1.52	0.00
31.00	3.45	3.45	0.51	0.00	0.00	1.08	0.00	0.00	1.21	1.81
32.00	3.45	3.45	0.00	0.00	0.00	0.00	0.13	0.00	1.17	0.02
33.00	3.45	3.45	0.00	0.00	0.00	0.00	0.98	0.00	2.26	0.00
34.00	3.45	3.45	0.15	0.90	0.00	1.29	3.42	0.22	2.30	0.37
35.00	3.45	3.45	0.00	0.11	0.32	0.00	0.54	0.05	0.00	0.00
36.00	3.44	3.44	0.00	0.21	1.48	1.19	0.58	0.10	1.57	0.00
37.00	3.45	3.45	0.00	1.34	0.00	0.54	1.85	0.90	0.00	1.12
38.00	3.45	3.45	0.00	0.21	0.00	0.00	1.94	0.00	0.00	0.81
39.00	3.45	3.45	0.00	0.46	0.00	0.36	0.34	1.83	0.46	0.00
40.00	3.45	3.45	0.00	1.59	0.00	0.03	2.01	0.00	0.45	1.39
41.00	3.44	3.44	0.00	0.31	0.00	0.00	0.00	2.41	0.00	0.75
42.00	3.45	3.45	2.54	0.30	0.00	0.00	0.00	2.40	3.23	0.00
43.00	3.45	3.45	0.56	0.46	0.42	0.00	0.00	2.10	1.91	0.00
44.00	3.45	3.45	2.10	0.10	0.00	0.31	0.00	0.00	1.45	0.00
45.00	3.45	3.45	0.00	0.13	1.04	1.85	0.00	0.00	1.14	1.29
46.00	3.45	3.45	0.00	0.69	0.20	0.27	0.00	0.00	1.71	1.54
47.00	3.44	3.44	0.00	1.42	0.00	0.00	1.95	0.75	1.24	1.04
48.00	3.45	3.45	0.05	0.00	0.00	0.00	2.15	0.00	0.04	0.59
49.00	3.45	3.45	0.31	0.00	1.85	2.93	0.00	0.00	0.00	1.61
50.00	3.45	3.45	0.00	0.02	1.24	0.93	0.46	0.00	0.19	0.92
51.00	3.45	3.45	0.00	2.71	1.25	0.00	0.00	1.31	0.23	0.57
52.00	3.45	3.45	1.40	0.82	0.00	0.00	0.00	0.00	0.00	0.00
53.00	3.44	3.44	0.82	0.00	0.66	0.00	0.54	0.00	0.00	0.00
54.00	3.45	3.45	0.00	1.98	0.57	1.07	1.19	0.00	0.95	0.00
55.00	3.45	3.45	0.21	1.42	0.00	0.00	2.21	0.00	0.00	0.53
56.00	3.45	3.45	0.24	1.03	0.03	0.00	0.00	1.45	1.29	0.00
57.00	3.45	3.45	0.06	2.08	0.01	2.45	0.33	0.30	0.10	0.00
58.00	3.44	3.44	0.08	1.51	0.65	0.42	1.04	1.07	0.02	0.00
59.00	3.45	3.45	0.00	1.39	1.20	0.00	1.29	0.26	1.68	0.73
60.00	3.45	3.45	0.00	0.04	0.00	0.00	0.83	0.00	0.48	0.65
61.00	3.45	3.45	0.00	0.00	1.18	2.22	0.84	0.00	0.00	0.00
62.00	3.45	3.45	0.01	2.48	0.65	0.02	1.24	0.00	2.21	0.04
63.00	3.45	3.45	0.00	0.68	1.56	0.48	1.63	0.00	0.00	0.00
64.00	3.44	3.44	0.00	0.33	0.24	1.18	0.74	0.00	0.00	0.01
65.00	3.45	3.45	0.00	2.78	0.00	0.00	1.38	0.00	0.00	0.00
66.00	3.45	3.45	0.00	0.00	0.28	0.00	0.01	2.13	0.76	0.00
67.00	3.45	3.45	1.02	1.56	0.00	2.30	0.37	0.00	0.06	0.19
68.00	3.45	3.45	0.00	2.46	0.06	0.15	0.00	0.55	0.00	0.83
69.00	3.45	3.45	0.00	1.20	1.49	0.42	0.00	0.16	0.00	0.00
70.00	3.44	3.44	0.15	1.27	0.14	1.16	1.79	0.00	1.17	0.00
71.00	3.45	3.45	0.00	2.70	0.00	0.39	0.00	0.00	0.32	0.37
72.00	3.45	3.45	0.00	2.25	0.00	0.99	1.82	0.00	0.00	1.55
73.00	3.45	3.45	0.00	0.00	0.00	0.00	2.55	0.00	0.00	0.00
74.00	3.45	3.45	2.26	0.44	0.48	0.00	0.68	0.81	0.17	0.03
75.00	3.45	3.45	0.97	0.24	1.50	0.90	1.43	0.00	0.00	1.10
76.00	3.44	3.44	0.00	1.52	0.01	0.12	2.52	0.00	0.20	0.75
77.00	3.45	3.45	1.00	2.00	0.41	0.00	0.41	0.00	0.00	0.00
78.00	3.45	3.45	0.39	0.61	1.16	0.06	1.21	0.00	0.13	0.03
79.00	3.45	3.45	0.08	3.17	0.00	0.48	0.70	0.00	0.26	1.07
80.00	3.45	3.45	0.00	2.70	0.27	0.00	1.55	0.00	0.00	0.00
81.00	3.44	3.44	0.00	2.70	0.04	0.00	0.76	0.00	0.06	0.00
82.00	3.45	3.45	0.12	2.42	2.22	1.18	1.19	0.00	0.97	0.00
83.00	3.45	3.45	0.21	0.08	0.18	0.00	0.00	0.00	0.53	1.70
84.00	3.45	3.45	3.16	3.68	0.98	1.35	0.00	0.00	0.20	0.04
