Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.880s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	3.44	3.29	3.14	0.00	0.00	0.00	1.22	0.35	0.00	0.02	0.00	0.85	0.06	0.00	0.26	1.88	0.00
3.00	3.45	3.30	3.15	0.00	0.32	0.00	0.32	1.85	0.00	0.04	0.08	0.03	0.66	0.00	2.80	0.03	0.00
4.00	3.45	3.30	3.15	0.00	0.28	0.00	0.00	2.85	0.88	0.00	0.00	0.16	0.72	0.06	1.74	0.70	0.00
5.00	3.45	3.30	3.15	0.06	2.11	1.43	3.66	0.70	0.00	0.40	0.00	0.00	0.06	0.00	2.46	0.00	0.00
6.00	3.45	3.30	3.15	0.00	1.01	0.00	2.86	0.11	0.00	0.00	0.05	0.00	0.80	0.00	2.11	0.00	0.00
7.00	3.44	3.30	3.15	0.00	1.14	0.00	2.85	0.00	2.80	0.00	0.00	0.26	0.33	0.00	2.10	0.00	0.00
8.00	3.45	3.30	3.15	0.00	0.00	0.00	2.55	3.54	2.71	0.41	0.00	0.00	0.24	0.00	0.22	0.00	0.00
9.00	3.45	3.29	3.15	0.00	0.35	0.00	0.00	0.29	0.28	0.00	0.22	1.29	0.00	0.00	2.15	0.00	0.00
10.00	3.45	3.30	3.15	0.00	2.23	0.00	3.62	0.33	1.32	0.00	0.00	2.05	0.00	0.00	1.09	0.00	0.00
11.00	3.45	3.30	3.15	0.00	3.15	0.00	1.62	1.00	0.00	0.00	3.15	1.40	1.22	0.00	0.85	0.00	0.00
12.00	3.45	3.30	3.15	0.00	3.15	0.99	0.00	0.17	0.00	0.02	0.00	1.05	1.25	0.00	0.00	2.06	0.00
13.00	3.44	3.30	3.15	0.66	3.15	0.00	0.00	1.16	0.66	0.34	1.42	3.17	1.23	0.00	0.62	0.00	0.00
14.00	3.45	3.30	3.15	0.20	2.94	3.16	1.30	0.65	0.00	0.09	1.64	1.52	1.35	0.00	0.80	0.00	0.00
15.00	3.45	3.30	3.14	0.19	1.95	0.00	3.12	0.00	0.06	0.00	0.00	1.94	0.00	0.00	0.64	0.00	0.83
16.00	3.45	3.30	3.15	0.15	0.00	0.00	2.85	0.00	2.63	0.00	0.00	0.93	3.13	0.00	1.14	0.00	0.42
17.00	3.45	3.30	3.15	0.00	0.06	0.14	2.85	0.78	2.05	0.00	0.00	0.00	1.79	0.00	0.10	1.05	0.00
18.00	3.45	3.29	3.15	0.00	0.04	0.00	2.85	0.09	0.00	1.89	0.00	0.00	1.22	0.00	0.15	0.00	0.00
19.00	3.44	3.30	3.15	0.59	0.80	0.15	2.85	0.09	0.27	0.53	0.18	0.12	0.94	0.00	0.46	0.00	0.00
20.00	3.45	3.30	3.15	0.41	0.21	0.74	2.85	0.07	0.17	0.12	0.67	0.00	0.01	0.00	0.00	0.07	1.01
21.00	3.45	3.30	3.15	0.27	2.68	0.35	2.28	0.00	0.01	0.01	0.00	2.35	0.01	0.18	0.06	0.41	0.20
22.00	3.45	3.30	3.15	0.04	0.00	0.21	0.05	0.00	0.00	0.13	2.53	2.20	0.19	0.13	0.15	0.00	0.57
23.00	3.45	3.30	3.15	0.00	0.00	0.00	3.88	0.00	0.00	0.07	0.00	0.00	0.00	0.00	1.02	0.00	0.00
24.00	3.44	3.30	3.15	0.00	0.88	1.79	0.29	0.00	2.20	2.27	0.13	0.40	0.00	0.75	0.20	0.00	0.50
25.00	3.45	3.30	3.15	0.00	0.00	2.85	0.15	0.72	0.27	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.70
26.00	3.45	3.29	3.15	0.00	0.43	2.56	0.21	0.00	3.49	0.03	0.00	0.00	1.35	0.15	0.40	0.00	0.01
27.00	3.45	3.30	3.15	0.00	1.12	0.00	0.00	0.04	0.01	0.08	0.00	0.53	0.06	1.53	0.10	0.00	0.01
28.00	3.45	3.30	3.15	0.00	0.00	0.63	0.00	0.07	0.15	0.00	0.00	0.31	1.95	0.68	2.69	0.00	0.07
29.00	3.45	3.30	3.14	0.63	1.01	0.76	1.01	1.09	0.06	0.00	0.00	0.00	0.95	0.00	1.00	2.02	0.09
30.00	3.44	3.30	3.15	0.55	0.00	0.00	3.68	1.46	0.57	0.00	1.85	0.00	0.27	0.15	0.04	0.00	1.44
31.00	3.45	3.30	3.15	0.00	0.45	0.36	2.85	0.00	0.94	0.00	0.16	1.46	1.12	0.00	0.00	0.03	0.01
32.00	3.45	3.30	3.15	0.38	3.05	0.24	2.57	0.00	0.00	0.03	0.13	0.00	0.30	0.00	0.03	0.88	1.94
33.00	3.45	3.30	3.15	0.00	0.86	0.00	0.39	0.96	0.00	0.56	2.58	0.03	0.12	2.14	0.00	0.00	0.00
34.00	3.45	3.29	3.15	0.00	0.00	0.00	0.40	1.51	0.00	0.00	0.05	0.00	0.73	0.03	2.37	2.79	0.00
35.00	3.45	3.30	3.15	0.00	0.06	0.00	3.02	0.37	0.00	0.00	0.05	0.17	0.00	0.00	2.10	0.24	0.00
36.00	3.44	3.30	3.15	0.00	2.21	1.53	0.00	0.50	0.00	0.00	0.16	1.06	0.00	0.00	2.10	1.27	0.01
37.00	3.45	3.30	3.15	0.00	0.00	2.85	2.35	1.01	0.00	0.03	0.20	0.00	0.00	2.30	2.11	1.51	0.53
38.00	3.45	3.30	3.15	2.38	0.56	2.85	0.57	0.87	0.00	0.00	0.41	1.00	0.00	0.25	0.09	0.09	0.06
39.00	3.45	3.30	3.15	0.06	2.68	2.85	0.16	0.04	0.00	0.00	0.25	0.00	0.00	0.00	0.15	0.00	0.00
40.00	3.45	3.30	3.15	0.36	3.14	2.85	1.82	0.00	0.00	0.58	0.27	0.03	0.00	0.00	2.48	0.17	0.05
41.00	3.44	3.30	3.15	0.27	1.07	2.56	0.06	0.00	0.00	0.00	0.24	0.00	0.00	0.00	1.59	0.08	1.68
42.00	3.45	3.29	3.14	0.17	1.15	0.00	0.00	0.66	0.00	0.00	0.00	0.00	2.57	3.00	0.63	0.09	0.00
43.00	3.45	3.30	3.15	0.64	0.00	3.05	0.44	0.04	0.00	0.03	3.26	1.23	1.63	2.25	0.14	0.00	0.00
44.00	3.45	3.30	3.15	0.23	0.03	2.85	0.06	0.00	0.00	0.00	1.98	0.01	0.60	1.75	0.00	0.00	0.00
