Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.801s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	4.34	4.04	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00
3.00	4.36	4.05	0.00	0.00	0.00	0.00	0.45	0.38	0.00	0.00	0.34	0.00	0.00	0.00	0.00	2.32	0.00	0.00	0.00	0.33	0.00
4.00	4.34	4.04	0.00	0.00	0.00	0.44	0.98	0.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.95	0.00	2.40	0.00	0.00	0.00
5.00	4.36	4.05	1.23	0.35	0.03	0.33	0.83	0.20	0.47	1.38	0.24	0.14	0.41	0.10	0.06	0.01	0.00	0.00	0.00	0.27	0.00
6.00	4.34	4.05	0.00	0.27	0.00	0.31	0.00	0.00	0.42	0.49	0.00	0.26	0.00	0.00	0.74	0.45	0.00	1.23	0.00	0.04	0.00
7.00	4.36	4.04	0.00	0.56	1.20	0.06	0.45	0.69	0.60	2.62	0.00	0.38	0.00	0.00	1.63	1.57	0.00	0.68	0.00	1.01	0.00
8.00	4.34	4.05	0.21	0.00	0.00	1.16	0.75	0.60	0.09	2.25	0.00	0.90	0.00	0.00	2.24	1.23	0.00	0.81	0.00	0.13	0.00
9.00	4.36	4.04	0.00	0.00	0.00	0.78	0.08	0.00	0.00	0.35	0.00	0.00	0.00	1.47	0.55	0.88	0.00	0.58	0.00	0.32	0.00
10.00	4.34	4.05	0.00	0.92	0.17	3.02	1.92	0.00	0.79	0.12	0.74	0.00	0.00	2.26	1.97	0.92	0.00	0.49	0.00	0.00	0.00
11.00	4.36	4.05	0.07	0.00	0.48	2.85	0.35	0.00	2.03	0.27	0.00	0.00	0.00	0.26	1.96	0.00	0.00	0.00	0.00	0.34	0.00
12.00	4.34	4.04	1.85	0.00	1.62	0.74	0.66	0.00	0.81	0.20	0.00	0.17	0.00	1.32	0.58	0.00	0.00	0.00	0.00	0.20	0.01
13.00	4.36	4.05	3.45	0.00	0.42	0.23	0.52	0.00	0.95	1.31	0.00	0.64	0.35	0.00	2.27	0.96	0.00	0.00	0.00	0.00	0.01
14.00	4.34	4.05	3.45	0.00	0.06	0.00	0.00	0.00	2.14	2.43	0.98	0.18	0.00	0.25	0.00	0.56	0.00	0.40	0.00	0.00	0.00
