Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.843s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	4.19	3.59	0.04	0.00	0.00	1.24	0.04	0.23	0.00	0.57	0.11	0.00	0.00	0.35	0.00	0.04	0.00	0.00	0.00
3.00	4.20	3.60	0.00	1.05	1.63	0.00	0.00	0.30	2.94	0.94	0.33	0.00	1.07	0.00	0.00	0.00	0.00	0.00	0.00
4.00	4.19	3.60	3.65	0.17	0.10	0.00	0.17	0.01	2.55	0.80	0.00	0.00	1.10	0.00	0.00	0.23	0.53	0.00	2.59
5.00	4.20	3.60	1.36	0.18	0.91	0.07	1.13	0.54	0.11	0.18	0.61	0.15	0.73	0.00	0.24	0.91	0.00	0.15	0.57
6.00	4.19	3.59	0.22	0.45	0.00	0.45	0.00	0.00	1.34	0.00	2.39	0.33	0.00	1.06	0.38	0.00	0.00	0.73	1.90
7.00	4.20	3.60	1.70	0.21	0.10	0.77	3.32	0.00	0.04	0.13	2.26	0.31	0.51	0.00	0.00	0.00	0.00	0.06	1.81
8.00	4.19	3.60	0.53	0.00	0.00	0.00	0.10	0.00	0.52	2.87	2.25	0.53	2.58	0.29	0.00	0.83	0.00	0.00	1.80
9.00	4.20	3.60	3.31	0.40	0.00	0.33	1.29	0.00	0.47	2.39	2.25	0.42	0.69	0.19	0.00	0.00	0.00	0.09	1.81
10.00	4.20	3.59	2.75	0.27	0.01	2.53	0.00	0.00	0.48	0.10	2.26	0.64	0.63	0.11	0.00	0.14	0.00	0.00	1.80
11.00	4.19	3.60	0.18	0.00	0.00	0.00	0.00	0.00	1.95	0.39	2.25	0.00	0.00	0.41	0.00	0.00	0.00	0.00	1.80
12.00	4.20	3.60	0.71	0.15	0.00	0.02	0.00	0.04	0.77	0.14	1.11	1.46	0.64	1.61	0.00	0.00	0.00	0.01	1.81
13.00	4.19	3.60	0.00	0.33	1.72	0.76	1.82	0.12	2.79	0.00	1.54	0.89	0.67	1.22	1.25	0.12	0.00	0.00	1.69
14.00	4.20	3.60	0.00	0.74	0.43	0.00	0.44	0.00	2.55	0.12	0.45	1.16	1.66	0.33	0.17	0.52	0.00	0.19	1.90
15.00	4.19	3.59	0.16	0.00	0.80	0.59	0.00	0.00	1.16	0.18	0.70	2.04	2.26	0.50	0.00	0.00	0.00	0.96	1.81
16.00	4.20	3.60	0.00	0.00	0.30	0.00	0.00	0.18	1.89	0.79	0.06	0.37	0.36	0.09	0.00	0.59	0.00	0.00	1.80
17.00	4.20	3.60	2.05	2.86	0.00	0.00	0.06	0.00	2.43	0.00	0.89	0.00	0.89	0.13	0.00	0.01	0.00	0.00	1.81
18.00	4.19	3.60	3.44	0.00	0.00	0.00	0.11	0.00	0.00	1.38	0.51	0.00	2.32	0.79	0.00	0.35	0.00	0.48	1.80
19.00	4.20	3.59	1.37	2.22	0.00	1.36	0.95	0.02	0.89	0.00	0.00	0.00	1.32	0.00	0.00	0.00	1.89	0.53	1.80
20.00	4.19	3.60	3.07	0.00	0.00	0.18	0.20	0.00	0.00	0.32	0.00	0.09	0.60	0.15	0.00	0.00	0.68	1.32	1.81
21.00	4.20	3.60	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.03	0.65	0.80	2.65	0.23	0.39	0.00	0.30	1.80
22.00	4.19	3.60	3.45	0.67	0.00	0.00	0.00	0.06	0.00	0.00	0.66	0.00	0.50	1.97	1.50	0.00	0.00	0.00	1.81
23.00	4.20	3.60	2.28	0.00	0.00	0.78	0.58	0.03	2.40	0.00	2.02	0.09	0.00	0.14	0.00	0.00	0.00	0.00	1.80
24.00	4.20	3.59	0.00	0.92	1.19	0.89	0.05	0.00	0.22	0.53	2.25	0.50	0.01	0.66	0.30	0.00	0.00	0.00	1.80
25.00	4.19	3.60	0.00	0.00	0.94	0.25	0.06	0.00	0.00	0.12	2.25	2.08	2.93	0.83	0.00	0.00	0.00	0.00	1.81
26.00	4.20	3.60	0.86	0.00	0.00	0.04	2.18	0.00	0.00	0.49	2.25	0.70	0.71	0.06	0.00	0.00	0.00	0.00	1.80
27.00	4.19	3.60	0.00	0.00	0.00	0.00	0.08	0.00	2.28	0.00	2.25	0.93	0.97	0.00	0.00	0.00	0.85	0.00	1.80
28.00	4.20	3.59	1.60	0.53	0.34	0.00	0.00	0.00	0.37	3.23	2.26	0.00	0.00	0.46	0.00	0.00	0.00	0.34	1.81
29.00	4.19	3.60	1.05	0.00	0.75	0.00	0.00	0.00	0.00	2.40	2.25	0.00	0.32	0.52	0.00	0.00	0.00	0.00	1.80
30.00	4.20	3.60	0.60	0.00	0.25	0.00	0.00	0.03	0.45	2.41	2.25	0.00	0.42	0.00	0.00	0.00	0.00	0.39	1.81
31.00	4.20	3.60	0.00	0.57	0.63	0.00	0.00	0.01	0.64	2.40	2.25	0.00	1.24	0.00	0.00	0.00	2.46	0.00	1.80
32.00	4.19	3.59	2.91	1.86	0.00	0.00	0.00	0.00	0.00	0.76	0.57	0.00	2.54	0.00	0.00	0.00	0.00	0.17	1.80
33.00	4.20	3.60	3.45	0.00	0.60	0.00	0.00	0.00	0.57	0.23	0.01	0.48	2.25	0.00	0.00	0.00	0.00	0.00	0.40
34.00	4.19	3.60	0.13	1.78	0.85	0.00	0.00	0.00	0.16	1.30	0.19	0.00	0.62	1.94	0.00	0.00	0.00	0.00	1.10
35.00	4.20	3.60	0.00	1.08	0.00	0.00	0.00	0.00	0.00	0.00	2.70	0.00	0.57	0.66	0.00	0.00	0.00	1.37	2.52
36.00	4.19	3.60	0.00	0.04	0.00	0.00	0.00	0.00	0.16	0.00	2.25	1.25	2.51	1.74	0.00	0.00	0.00	0.06	1.80
37.00	4.20	3.59	3.78	0.07	0.00	0.00	0.00	0.00	0.63	0.44	1.63	1.64	2.25	0.00	0.00	0.29	0.00	0.22	1.80
38.00	4.20	3.60	3.45	0.47	0.00	0.00	0.00	0.00	0.15	1.94	0.42	0.00	0.70	0.20	0.00	0.00	0.00	0.04	1.81
39.00	4.19	3.60	1.93	0.61	0.00	0.00	0.81	0.00	0.00	2.40	0.11	0.00	0.21	0.00	0.00	0.00	1.38	0.00	1.19
40.00	4.20	3.60	0.14	0.35	0.00	0.00	0.00	0.00	1.34	2.40	0.00	0.02	1.51	0.00	0.00	0.00	0.00	0.93	0.00
41.00	4.19	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.53	2.41	0.00	0.00	2.25	0.68	0.00	0.00	0.00	0.56	0.58
42.00	4.20	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	0.00	0.00	2.25	0.00	0.00	0.00	0.00	0.60	2.35
43.00	4.19	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.40	0.93	0.00	2.25	0.00	0.00	0.00	0.00	0.00	1.81
44.00	4.20	3.60	3.10	1.94	0.00	0.00	0.00	0.00	0.00	0.89	0.00	0.00	2.25	0.00	0.00	0.00	0.00	0.00	0.61
45.00	4.20	3.60	1.96	2.30	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.00	2.25	0.66	0.00	0.00	0.00	0.00	1.26
46.00	4.19	3.59	0.00	2.88	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	2.25	0.00	0.00	0.00	0.00	0.01	0.00
47.00	4.20	3.60	0.00	1.61	0.00	0.00	0.35	0.00	0.00	0.79	0.10	0.57	2.25	3.12	0.00	0.15	0.00	0.24	2.01
48.00	4.19	3.60	0.67	0.00	0.00	0.00	0.00	0.00	0.17	0.00	2.81	0.00	2.24	2.10	0.00	0.00	0.00	0.95	1.81
49.00	4.20	3.60	0.90	0.09	1.51	0.00	0.62	0.01	0.59	0.06	1.82	0.00	2.27	1.68	0.00	0.00	0.00	0.00	1.80
50.00	4.19	3.59	0.37	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00	1.53	2.25	2.51	0.00	1.05	0.00	0.27	1.80
51.00	4.20	3.60	0.00	0.00	0.03	0.00	0.00	0.00	0.68	0.55	0.41	2.25	2.25	0.81	0.00	0.15	0.00	0.55	1.81
52.00	4.20	3.60	0.39	0.00	0.08	0.00	0.00	0.00	0.56	0.41	2.52	2.25	2.25	0.38	0.00	0.01	0.00	0.00	1.80
53.00	4.19	3.60	0.00	0.57	0.09	0.00	0.03	0.00	0.00	0.00	1.90	2.26	2.25	0.15	0.00	0.18	0.96	0.00	1.80
54.00	4.20	3.59	0.90	0.00	0.00	0.00	0.00	0.00	0.81	0.23	2.61	2.25	0.25	0.48	0.00	0.00	0.06	0.00	0.55
55.00	4.19	3.60	2.66	1.82	0.00	0.00	1.65	1.75	0.38	1.51	0.73	0.16	0.48	0.19	0.00	0.15	0.00	0.00	2.26
56.00	4.20	3.60	1.09	0.00	0.00	0.00	0.72	0.00	3.15	0.79	1.01	2.66	0.60	2.41	0.00	0.00	0.46	0.00	1.81
57.00	4.19	3.60	3.31	0.04	0.00	0.18	0.05	0.53	1.07	0.51	0.59	0.86	1.64	0.88	0.00	0.00	0.60	0.00	1.80
58.00	4.20	3.60	2.78	0.65	0.00	0.24	0.00	0.20	0.07	0.00	0.10	0.85	0.00	0.72	0.00	0.98	0.57	0.00	1.45
59.00	4.20	3.59	0.69	0.27	2.14	0.02	0.00	0.16	0.14	1.18	1.77	0.00	1.18	0.59	0.00	0.00	0.00	0.11	2.15
60.00	4.20	3.60	4.20	1.01	1.63	0.00	0.00	0.00	0.00	0.00	1.19	0.84	2.25	0.91	0.00	0.00	0.00	0.00	0.28
61.00	4.20	3.60	0.30	0.06	0.37	0.00	1.16	0.01	0.15	1.14	2.86	0.00	2.24	0.00	0.00	2.71	0.00	0.29	2.20
62.00	4.19	3.60	0.65	0.00	0.00	0.16	1.94	0.64	2.75	0.00	0.73	0.36	2.27	0.01	0.00	0.01	0.00	0.30	0.56
63.00	4.20	3.59	0.09	1.05	0.00	0.43	2.70	0.23	1.20	0.44	0.90	0.21	2.25	1.41	0.00	0.16	0.00	0.04	0.72
64.00	4.19	3.60	0.38	2.05	0.00	0.00	2.13	0.00	0.66	0.12	0.42	2.15	2.25	0.00	0.00	0.58	0.00	0.08	0.06
65.00	4.20	3.60	0.75	0.18	0.00	0.00	0.08	0.01	0.00	0.08	0.36	2.25	2.25	0.29	0.00	0.09	0.00	0.24	0.06
66.00	4.19	3.60	0.24	0.36	0.00	0.42	0.11	0.00	1.14	0.18	2.20	2.26	1.27	0.85	0.00	0.00	0.00	0.75	0.74
67.00	4.20	3.60	0.04	0.19	0.00	0.39	0.00	0.00	0.06	1.36	2.25	2.25	0.34	0.08	0.00	0.00	0.00	0.00	0.00
68.00	4.20	3.59	1.01	1.73	0.00	0.00	3.15	0.00	1.54	0.00	0.02	0.76	0.14	0.21	0.00	0.00	0.00	0.00	0.92
69.00	4.19	3.60	0.06	1.48	0.00	0.00	0.95	1.54	2.55	0.59	0.38	0.00	0.00	0.90	0.00	0.53	0.87	0.00	1.14
70.00	4.20	3.60	1.33	3.30	0.00	0.00	0.27	0.00	2.56	0.18	2.30	0.00	1.26	0.10	0.00	0.37	0.00	0.00	0.95
71.00	4.19	3.60	0.48	2.17	0.00	0.02	0.70	0.00	2.55	0.00	2.25	0.00	0.57	0.13	0.00	0.69	0.00	0.00	1.15
72.00	4.20	3.59	1.09	1.51	0.07	0.19	0.90	1.43	1.93	0.25	2.25	0.77	0.18	0.60	0.00	0.47	0.00	0.00	0.50
73.00	4.19	3.60	2.10	3.29	0.34	0.00	0.00	0.00	0.00	0.42	2.25	0.00	0.00	0.00	0.00	0.00	2.49	0.00	0.51
74.00	4.20	3.60	1.92	1.04	0.01	0.00	1.08	0.00	0.84	0.46	1.41	0.00	0.03	0.00	0.00	1.23	0.76	0.71	0.00
75.00	4.20	3.60	1.52	0.51	0.43	0.00	0.00	1.42	0.48	0.06	0.00	0.41	2.78	0.00	0.00	1.32	0.00	0.00	2.82
76.00	4.19	3.60	0.08	0.00	0.23	0.00	0.00	0.28	0.42	0.17	0.00	2.95	2.25	0.00	0.00	0.00	0.21	0.00	1.80
77.00	4.20	3.59	0.00	1.27	0.47	0.00	0.00	0.06	0.88	0.57	2.02	0.71	0.99	0.00	0.00	0.29	0.43	1.85	1.81
78.00	4.19	3.60	0.00	0.00	0.72	0.00	2.12	1.21	0.10	0.98	0.00	0.00	0.87	0.00	0.00	0.06	0.42	1.25	1.80
79.00	4.20	3.60	0.00	0.00	0.00	0.00	2.70	1.68	0.00	0.00	0.65	0.25	0.00	0.00	0.00	0.00	0.00	0.48	1.81
