Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.773s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	3.59	0.00	0.00	0.23	0.00	0.00	0.00	0.41	0.04	0.71	0.37	1.74	0.00	0.00	0.10	0.44
3.00	3.60	0.13	0.06	0.09	0.00	0.00	0.53	0.15	0.00	0.08	1.94	0.32	1.92	0.06	1.27	0.45
4.00	3.60	0.00	0.00	2.29	0.00	0.00	0.45	1.99	1.04	0.20	1.42	2.75	0.19	0.00	0.31	0.45
5.00	3.60	0.00	0.00	2.40	0.19	0.00	0.33	0.18	1.95	0.00	0.00	1.00	0.34	0.00	0.16	0.45
6.00	3.59	0.00	0.00	0.00	1.08	0.00	3.65	0.00	2.70	0.00	0.17	0.24	0.81	0.00	0.00	0.45
7.00	3.60	0.81	0.00	2.75	0.30	0.00	2.86	0.27	2.12	0.16	0.21	1.15	0.54	0.00	0.20	0.32
8.00	3.60	0.51	0.00	2.71	0.31	0.22	2.85	0.12	2.20	0.23	0.00	0.06	0.83	0.00	0.53	0.57
9.00	3.60	0.00	0.00	1.59	0.00	0.00	2.85	0.06	0.24	3.26	0.00	0.09	0.36	0.00	0.73	0.45
10.00	3.59	0.00	0.00	2.01	0.00	0.00	1.46	1.34	0.00	0.00	0.00	0.18	0.61	0.31	0.70	0.45
11.00	3.60	0.00	1.31	0.10	0.34	0.00	0.55	0.56	0.00	0.32	0.00	2.43	0.11	0.00	2.30	0.45
