Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.689s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	0.36	3.44	3.29	0.35	0.00	0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.04
3.00	3.60	3.45	3.30	1.10	0.00	0.00	0.00	0.01	0.00	0.00	0.00	1.29	0.00	0.00	0.18	2.25	0.04	0.15	0.00	0.57
4.00	4.04	3.45	3.30	0.14	0.00	0.18	0.00	0.00	0.00	3.73	0.00	0.04	0.00	0.00	2.21	2.10	0.00	0.00	0.00	0.09
5.00	4.05	3.45	3.30	0.61	0.04	0.00	0.00	0.00	2.91	0.01	1.54	0.00	1.30	0.26	0.07	0.03	0.00	0.00	0.32	0.06
6.00	4.05	3.45	3.30	0.00	0.00	0.00	0.57	1.08	1.70	0.90	0.00	0.64	0.19	0.26	2.69	0.62	0.65	0.18	0.15	0.04
7.00	4.04	3.44	3.30	4.31	0.00	0.25	0.14	0.00	0.00	0.46	0.57	0.35	2.65	1.75	2.15	0.06	0.16	0.40	0.57	0.27
8.00	4.05	3.45	3.30	3.29	0.00	0.47	0.35	0.85	0.07	0.00	0.01	0.73	2.25	1.17	0.51	1.76	0.00	0.40	0.00	0.00
9.00	4.04	3.45	3.30	0.81	0.00	0.15	0.33	0.10	0.00	0.03	0.26	0.00	2.25	0.16	1.96	2.11	0.64	0.10	0.17	1.15
10.00	4.05	3.45	3.29	2.86	0.00	1.42	0.24	0.04	0.00	0.15	0.42	0.00	2.26	0.11	1.61	2.10	1.36	0.00	0.00	0.11
11.00	4.05	3.45	3.30	0.73	0.00	0.00	0.70	3.25	0.16	0.00	0.00	0.06	0.08	0.21	0.00	0.00	0.14	1.28	0.13	0.28
12.00	4.04	3.45	3.30	0.06	0.00	0.00	0.00	2.98	0.90	0.00	0.04	0.57	0.65	1.17	0.00	0.30	1.33	0.87	1.82	0.66
13.00	4.05	3.44	3.30	1.31	0.00	0.00	0.66	0.00	0.87	0.00	0.43	0.11	0.00	0.20	0.11	0.18	0.00	0.00	1.04	1.99
14.00	4.05	3.45	3.30	0.00	1.39	0.00	0.00	0.63	0.00	0.00	0.27	0.99	0.26	0.10	0.00	0.42	0.24	1.55	1.04	1.05
15.00	4.04	3.45	3.30	0.06	3.30	0.00	0.14	0.00	3.73	0.00	0.00	0.06	0.99	0.42	0.21	0.64	0.38	1.80	0.22	0.21
16.00	4.05	3.45	3.30	1.23	3.30	0.00	0.34	0.00	1.47	0.00	0.00	0.00	0.48	0.46	0.06	0.00	1.60	1.80	0.42	0.65
17.00	4.04	3.45	3.29	4.06	0.04	0.00	0.19	0.00	0.57	0.00	0.54	0.00	2.83	0.00	0.19	2.81	0.01	0.00	0.00	0.00
