Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.789s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	4.49	0.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.00
3.00	4.49	0.03	0.00	0.00	0.06	0.00	0.04	0.00	0.00	0.00	0.06	0.00	0.06	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.06
4.00	4.51	1.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.73	0.00	0.24	0.00	0.00	1.95	0.15	0.00	0.00	0.09	0.00
5.00	4.49	3.42	0.11	0.00	0.00	0.07	0.00	0.00	0.00	3.20	0.00	0.88	0.00	0.00	0.04	0.00	0.37	0.21	0.00	0.35	1.83	0.00
6.00	4.51	0.21	1.21	0.01	0.00	0.00	0.00	0.00	0.00	1.59	0.00	0.00	0.00	0.00	0.00	1.40	0.00	1.13	0.01	1.06	0.31	0.00
7.00	4.49	0.06	0.39	0.00	2.94	0.00	0.00	0.00	0.00	0.55	0.14	0.00	0.54	2.50	0.00	2.10	2.38	0.39	0.76	0.06	0.80	1.58
8.00	4.51	1.99	0.25	0.00	0.27	0.00	0.30	1.78	0.00	0.04	0.00	0.00	0.99	0.74	0.00	2.10	0.21	0.24	1.95	0.30	0.73	0.31
9.00	4.49	1.84	0.00	0.01	0.29	0.00	0.26	0.00	1.59	0.00	0.00	0.00	1.57	1.97	0.00	1.14	1.10	0.00	0.74	0.00	1.82	0.68
10.00	4.51	1.46	0.44	1.29	0.00	0.00	2.37	0.00	0.00	0.33	0.50	0.00	0.00	2.26	0.00	0.00	0.00	0.00	0.55	0.42	0.00	0.19
11.00	4.49	2.14	0.42	0.00	0.00	0.00	0.09	0.00	2.18	1.37	0.00	0.00	0.58	2.03	0.00	0.62	1.34	0.15	0.00	0.18	0.03	0.44
