Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.757s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	4.19	3.29	0.00	0.00	0.00	0.04	0.00	0.00	0.99	1.44	0.00	0.07	0.57	0.10	0.00	0.00	0.00	0.00
3.00	4.20	3.30	0.00	0.00	0.00	0.00	0.00	0.00	1.61	2.55	0.15	0.00	2.39	1.03	0.62	0.00	1.80	0.00
4.00	4.19	3.30	0.34	0.00	0.60	0.36	0.00	0.36	2.57	0.00	0.00	0.00	1.38	0.46	1.49	0.00	0.90	0.00
5.00	4.20	3.30	1.20	0.47	1.55	1.65	0.14	0.69	1.85	0.17	0.43	0.00	0.59	0.00	1.83	0.10	0.46	0.00
6.00	4.19	3.30	0.17	0.92	1.69	0.29	0.00	0.00	1.69	0.90	0.59	0.00	0.83	0.00	0.93	0.46	0.11	0.01
7.00	4.20	3.30	0.00	0.88	0.33	0.59	0.00	0.69	2.55	0.24	0.00	0.00	0.70	0.69	2.72	0.00	0.00	0.00
8.00	4.19	3.30	0.99	0.81	0.15	2.25	0.03	0.00	1.03	0.76	0.00	1.28	0.00	0.73	0.56	0.30	1.76	0.00
9.00	4.20	3.29	0.52	0.00	0.73	0.76	0.00	0.00	1.94	0.00	0.19	0.00	0.00	0.00	2.73	0.00	0.90	0.00
10.00	4.20	3.30	0.09	0.00	0.41	0.00	0.00	0.52	2.56	0.51	0.00	0.00	0.15	0.72	1.95	0.00	0.56	1.06
11.00	4.19	3.30	0.20	0.00	0.00	0.04	1.19	1.42	1.30	0.87	1.15	0.00	1.35	0.29	0.61	0.99	0.11	0.45
12.00	4.20	3.30	1.29	0.35	0.39	0.04	0.24	2.70	0.97	0.13	0.04	0.00	1.13	0.39	0.21	0.00	0.00	0.00
13.00	4.19	3.30	0.00	0.18	0.15	1.49	0.76	2.70	0.12	1.32	0.47	0.00	0.00	0.29	1.79	0.00	0.00	0.00
14.00	4.20	3.30	0.17	0.00	0.28	0.95	0.76	0.78	0.41	2.55	0.00	0.00	0.00	0.00	0.59	0.00	0.62	0.66
15.00	4.19	3.30	0.84	0.00	0.97	0.04	0.42	0.03	0.14	2.55	0.00	0.66	0.00	0.00	0.01	0.00	0.47	0.00
16.00	4.20	3.30	0.33	0.00	0.00	1.14	0.00	2.41	0.00	2.55	0.00	0.05	0.21	0.00	0.46	0.00	0.00	0.20
17.00	4.20	3.29	1.14	1.01	0.00	0.00	0.12	2.70	0.00	2.56	0.00	0.00	0.39	0.00	0.47	0.00	0.00	0.00
18.00	4.19	3.30	1.73	0.18	0.15	1.37	2.38	2.17	0.48	2.55	0.00	0.00	0.08	0.00	0.00	0.00	0.00	0.00
19.00	4.20	3.30	0.00	0.17	0.06	0.06	2.85	0.00	1.18	2.55	0.00	0.00	0.00	0.00	0.45	0.00	0.00	0.00
20.00	4.19	3.30	0.14	0.28	1.60	0.97	2.63	0.83	0.15	1.17	0.00	0.00	0.30	0.00	2.30	0.00	0.00	0.48
21.00	4.20	3.30	0.35	0.20	0.00	0.00	0.19	0.37	3.17	0.00	0.00	0.00	1.14	1.72	1.88	0.00	0.00	0.00
22.00	4.19	3.30	0.00	0.51	0.00	1.66	2.28	1.04	0.39	0.00	0.22	0.00	2.41	0.23	0.13	0.00	0.93	0.00
23.00	4.20	3.30	0.00	0.00	0.00	0.35	0.00	0.00	0.87	0.00	0.00	0.50	1.37	0.00	1.38	0.00	1.43	0.00
24.00	4.20	3.30	0.00	0.00	0.99	0.00	0.61	0.07	3.30	0.00	0.00	0.31	0.45	0.00	1.66	0.00	0.89	0.00
25.00	4.19	3.30	0.00	0.00	0.00	0.00	0.00	0.30	2.56	0.00	0.00	0.00	0.42	0.00	2.25	0.00	0.90	0.00
26.00	4.20	3.29	0.00	0.00	0.00	0.00	0.00	1.03	2.55	0.00	0.00	0.69	1.24	0.00	1.95	0.00	0.90	0.00
27.00	4.19	3.30	0.00	0.00	2.35	0.00	1.04	0.77	2.12	0.24	0.00	1.14	0.78	0.00	0.34	0.00	0.86	0.98
28.00	4.20	3.30	0.00	0.00	0.05	0.00	0.00	3.52	2.55	0.00	0.00	0.00	0.00	0.00	1.04	0.00	0.00	0.00
29.00	4.19	3.30	0.00	0.00	0.34	0.00	0.03	0.80	2.55	0.00	0.00	0.00	0.06	0.24	0.76	0.35	0.37	1.40
30.00	4.20	3.30	4.02	0.00	0.00	0.66	0.07	0.23	2.55	2.57	0.00	0.00	0.00	0.00	0.00	0.00	0.79	0.00
31.00	4.20	3.30	0.62	0.00	0.34	0.00	0.00	1.83	0.37	2.55	0.00	0.44	2.84	0.00	0.00	0.00	0.33	0.00
32.00	4.19	3.30	0.93	0.00	1.76	0.45	0.00	2.21	2.73	0.42	0.00	0.57	2.11	0.00	0.00	0.00	0.01	0.00
33.00	4.20	3.30	0.11	0.00	2.06	0.24	1.89	1.70	2.55	0.59	0.00	0.00	0.00	0.16	0.00	0.00	0.03	0.00
34.00	4.19	3.29	0.27	0.00	0.75	0.00	2.41	0.00	2.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
35.00	4.20	3.30	2.37	0.00	0.00	0.00	0.00	0.00	2.55	3.13	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.00
36.00	4.19	3.30	3.30	0.00	0.00	0.00	0.50	0.76	0.92	0.92	0.00	0.52	0.00	1.31	0.00	0.00	1.61	0.00
37.00	4.20	3.30	1.17	1.11	0.96	0.00	0.83	0.62	0.93	0.13	0.00	0.42	0.00	1.63	0.00	0.00	0.70	0.00
38.00	4.20	3.30	3.10	0.54	0.00	0.00	1.54	0.06	0.00	0.04	0.01	1.63	0.00	0.10	0.00	0.00	0.04	0.00
39.00	4.19	3.30	1.92	0.00	0.19	0.50	0.19	0.06	3.48	2.49	0.00	0.14	0.00	0.00	1.66	0.00	0.00	0.00
40.00	4.20	3.30	0.00	0.00	0.00	0.24	0.64	0.00	2.30	1.10	1.47	0.31	0.34	0.31	1.96	0.00	0.17	0.00
41.00	4.19	3.30	0.00	0.19	0.00	1.34	0.00	0.00	0.00	2.56	0.33	0.00	0.04	0.19	1.95	0.00	0.00	0.00
42.00	4.20	3.29	0.00	1.73	0.00	2.85	1.22	0.15	0.00	2.55	0.06	0.00	0.50	0.59	1.95	0.00	0.11	0.00
43.00	4.19	3.30	0.00	0.66	0.00	2.85	0.00	0.00	0.00	2.55	0.16	0.00	0.06	0.33	1.56	0.00	1.15	0.00
44.00	4.20	3.30	0.00	0.60	0.00	0.33	0.53	0.05	0.00	0.75	1.65	0.00	0.00	0.00	0.00	0.00	0.89	0.00
45.00	4.20	3.30	0.00	0.24	0.00	0.42	0.00	0.16	0.00	0.00	2.40	0.00	0.50	0.00	1.30	0.00	0.90	0.00
46.00	4.19	3.30	0.20	0.00	0.00	0.72	0.00	1.72	0.00	0.00	2.41	0.00	0.56	0.00	0.16	0.83	0.90	0.00
