Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.788s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.15	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.15	0.00	0.00	0.00	0.00	0.23	0.06	0.00
4.00	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.00	0.00	0.00	0.00	0.00	2.49	0.48	0.35	0.00	0.00	0.93	0.21	0.00	0.00
5.00	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.94	0.01	0.00	0.06	0.06	0.00	0.00	0.00	1.25	0.33	0.00	0.10	0.00	0.34	0.00	0.06
6.00	3.15	0.00	0.00	0.00	0.00	0.00	1.18	0.00	2.55	0.12	0.00	0.00	0.00	0.00	0.00	0.49	0.00	1.07	0.00	0.81	0.63	0.00	0.00	0.04
7.00	3.15	0.00	0.00	0.00	0.00	0.00	2.33	0.00	2.55	0.00	0.00	0.00	0.02	0.00	0.00	0.24	1.30	0.00	0.00	0.00	0.93	0.00	0.00	0.38
8.00	3.15	0.00	0.02	0.27	0.00	0.00	1.00	0.00	0.86	0.00	0.11	0.00	0.00	0.00	0.00	0.34	2.60	0.00	0.00	0.00	1.55	0.01	0.68	0.00
9.00	3.15	0.07	1.07	0.06	0.00	0.00	0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.84	0.14	2.11	0.62	0.00	0.00	1.80	0.00	0.00	0.30
10.00	3.15	0.00	0.00	0.01	0.75	0.00	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	3.22	2.09	0.06	0.00	0.10	1.10	1.65	0.99	0.30
11.00	3.15	0.00	0.00	0.01	0.72	0.00	0.01	0.00	1.82	0.00	0.81	0.00	0.00	0.00	0.60	0.48	2.05	0.62	0.00	0.00	0.42	0.18	0.00	0.00
