Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.763s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	4.04	4.04	3.89	0.00	2.22	1.00	0.07	0.06	0.00	0.23	0.00
3.00	4.05	4.05	3.90	0.00	3.45	0.00	0.68	1.40	0.32	0.04	0.00
4.00	4.04	4.04	3.90	0.00	0.25	0.00	0.51	3.05	0.00	2.16	0.53
5.00	4.05	4.05	3.89	1.55	0.00	0.80	0.00	0.27	0.00	0.30	0.32
6.00	4.05	4.05	3.90	0.43	0.00	0.56	3.93	2.37	0.00	0.00	0.65
7.00	4.04	4.04	3.90	0.00	0.49	0.00	2.11	1.89	0.00	0.00	0.00
8.00	4.05	4.05	3.89	0.06	2.68	0.01	0.00	0.80	0.00	0.36	0.38
9.00	4.04	4.04	3.90	0.00	3.45	0.00	0.49	0.00	0.00	0.00	0.00
10.00	4.05	4.05	3.90	0.00	3.45	0.00	3.10	0.00	0.00	0.00	0.00
11.00	4.05	4.05	3.89	1.50	0.21	0.00	0.42	1.38	0.00	1.43	0.30
12.00	4.04	4.04	3.90	0.93	0.00	0.00	0.64	0.00	0.00	0.00	0.57
13.00	4.05	4.05	3.90	0.00	0.44	0.00	1.63	0.00	0.00	0.00	0.00
14.00	4.05	4.05	3.89	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00
15.00	4.04	4.04	3.90	0.00	0.20	0.15	1.38	0.00	0.00	0.02	0.00
16.00	4.05	4.05	3.90	0.00	0.96	0.47	0.00	0.00	0.00	0.02	0.00
17.00	4.04	4.04	3.89	0.00	2.27	0.00	0.00	0.00	0.00	0.00	0.00
18.00	4.05	4.05	3.90	0.00	3.45	0.00	3.02	0.00	0.87	0.00	0.00
19.00	4.05	4.05	3.90	0.00	3.45	0.00	3.00	0.00	0.00	0.00	0.00
20.00	4.04	4.04	3.89	0.00	0.98	0.00	0.86	0.00	0.00	0.00	0.10
21.00	4.05	4.05	3.90	0.00	0.46	0.00	0.00	0.00	1.20	0.00	2.37
22.00	4.05	4.04	3.90	0.00	0.00	0.00	0.00	0.00	0.82	0.00	2.25
23.00	4.04	4.05	3.89	0.00	0.00	1.31	0.00	0.00	0.00	0.00	1.43
24.00	4.05	4.05	3.90	0.00	4.31	0.29	0.00	0.00	0.00	0.00	1.54
25.00	4.04	4.04	3.90	0.00	3.45	0.14	0.00	0.00	0.57	0.00	2.00
26.00	4.05	4.05	3.89	0.00	0.98	0.00	0.00	0.67	0.00	0.00	0.00
27.00	4.05	4.05	3.90	1.66	0.00	0.72	1.13	0.00	0.81	0.00	0.54
28.00	4.04	4.04	3.90	1.45	2.09	3.03	0.15	0.27	0.00	0.00	0.00
29.00	4.05	4.05	3.89	0.00	0.78	0.72	0.18	0.00	0.33	0.00	0.00
30.00	4.04	4.04	3.90	1.22	0.00	0.37	0.36	0.06	0.00	1.59	0.00
31.00	4.05	4.05	3.90	0.15	0.02	0.51	0.00	0.49	0.00	1.47	0.69
32.00	4.05	4.05	3.89	0.57	0.00	2.66	0.00	1.59	0.88	0.73	0.00
33.00	4.04	4.04	3.90	0.00	2.92	0.00	2.04	0.20	0.00	0.00	0.00
34.00	4.05	4.05	3.90	0.00	0.00	3.56	3.00	0.00	0.00	0.21	0.00
35.00	4.05	4.05	3.89	0.00	0.37	0.16	3.00	0.00	0.00	0.00	0.00
36.00	4.04	4.04	3.90	0.00	0.00	0.50	3.00	0.00	0.00	0.00	0.00
37.00	4.05	4.05	3.90	0.00	0.36	0.01	1.74	0.00	0.00	0.00	0.00
38.00	4.04	4.04	3.89	0.00	2.05	0.11	1.89	0.00	0.00	2.21	0.01
39.00	4.05	4.05	3.90	1.21	0.00	0.00	2.47	0.00	0.00	1.47	0.48
40.00	4.05	4.05	3.90	0.38	0.00	1.55	1.30	0.22	0.10	1.60	0.55
41.00	4.04	4.04	3.89	0.00	0.00	0.00	0.95	0.00	1.40	0.83	0.00
42.00	4.05	4.05	3.90	3.03	0.00	0.00	0.10	0.27	0.00	0.00	0.39
43.00	4.05	4.05	3.90	1.39	0.00	2.17	0.30	0.96	0.00	0.15	2.43
44.00	4.04	4.05	3.89	0.00	0.01	0.25	0.29	0.00	0.00	0.00	0.21
45.00	4.05	4.05	3.90	0.00	4.35	0.00	3.07	0.00	0.00	0.00	0.00
46.00	4.04	4.04	3.90	0.12	1.34	0.00	2.54	0.14	0.00	0.00	0.00
47.00	4.05	4.05	3.89	0.00	0.90	0.28	2.99	0.00	0.00	0.00	0.00
48.00	4.05	4.05	3.90	0.00	0.00	0.94	0.16	0.00	0.28	2.62	0.00
49.00	4.04	4.04	3.90	0.08	0.53	0.06	0.22	0.74	0.34	0.59	0.00
50.00	4.05	4.05	3.89	0.48	1.89	0.21	0.42	2.03	0.00	0.19	0.00
51.00	4.05	4.05	3.90	0.00	0.00	2.81	0.00	0.35	0.08	0.52	0.30
52.00	4.05	4.05	3.90	0.87	0.28	3.14	1.22	1.56	0.00	0.00	0.16
53.00	4.05	4.05	3.89	0.01	0.04	3.16	2.19	1.40	0.00	0.18	0.07
54.00	4.04	4.04	3.90	0.00	0.64	2.78	2.65	0.00	0.63	0.00	0.53
55.00	4.05	4.05	3.90	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.48
56.00	4.05	4.05	3.89	0.31	1.80	0.00	0.00	1.64	1.96	0.00	0.00
57.00	4.04	4.04	3.90	0.00	0.35	0.00	3.81	2.70	0.15	0.00	0.62
58.00	4.05	4.05	3.90	0.17	0.82	0.00	3.00	2.70	0.40	0.00	0.06
59.00	4.04	4.04	3.89	0.00	1.70	0.00	0.78	0.80	0.00	0.00	0.35
60.00	4.05	4.05	3.90	0.48	2.27	0.00	0.18	0.00	0.00	0.31	0.00
61.00	4.05	4.05	3.90	0.00	0.65	0.60	0.18	0.00	0.07	1.45	0.07
62.00	4.04	4.04	3.89	0.00	0.00	0.96	0.03	0.00	0.00	0.13	0.00
63.00	4.05	4.05	3.90	0.00	0.45	0.42	3.74	0.00	0.00	2.69	0.00
64.00	4.05	4.05	3.90	0.00	0.84	0.00	2.14	0.00	0.00	1.81	1.11
65.00	4.04	4.04	3.89	0.93	0.89	0.00	0.04	0.00	1.21	0.37	0.55
66.00	4.05	4.05	3.90	0.00	0.00	0.00	1.07	0.27	0.13	0.00	0.00
67.00	4.04	4.04	3.90	1.24	0.44	0.34	0.00	2.57	0.00	0.90	0.00
68.00	4.05	4.05	3.89	0.04	2.69	0.00	3.99	2.19	0.00	0.45	0.00
69.00	4.05	4.05	3.90	0.00	3.02	0.00	2.99	0.00	0.78	0.00	0.00
70.00	4.04	4.04	3.90	0.51	0.00	2.47	0.00	0.00	3.26	0.67	0.00
71.00	4.05	4.05	3.89	0.00	0.00	0.25	0.00	0.00	0.21	0.00	0.00
72.00	4.05	4.05	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
73.00	4.04	4.04	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
74.00	4.05	4.05	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
75.00	4.04	4.04	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
76.00	4.05	4.05	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
77.00	4.05	4.05	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
78.00	4.04	4.04	3.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
79.00	4.05	4.05	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
80.00	4.04	4.04	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
81.00	4.05	4.05	3.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
82.00	4.05	4.05	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
83.00	4.04	4.04	3.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
84.00	4.05	4.05	3.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
