Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.753s)
CreateVariables () DONE !!!
Creating 10 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9
2.00	3.29	0.00	0.00	0.68	0.00	1.74	0.00	0.00	0.00	0.00
3.00	3.30	0.00	2.91	0.34	0.04	0.03	0.04	0.00	0.45	0.00
4.00	3.30	0.38	0.61	0.06	0.00	2.02	0.00	0.00	0.01	0.00
5.00	3.30	0.00	0.17	0.00	0.00	2.39	0.00	0.16	0.21	0.60
6.00	3.30	0.00	0.21	0.53	0.18	0.00	0.00	0.71	2.13	0.00
7.00	3.30	0.00	0.69	1.76	0.00	2.68	0.28	0.31	0.00	1.21
8.00	3.30	0.00	0.00	0.00	0.19	0.00	0.00	1.23	2.38	0.89
9.00	3.30	0.00	1.73	0.64	0.00	0.56	0.00	2.40	1.11	0.00
10.00	3.29	0.00	0.84	1.45	0.00	0.56	1.98	0.19	0.31	1.15
11.00	3.30	0.00	0.00	0.00	0.97	0.08	1.04	0.00	1.54	0.74
12.00	3.30	0.34	2.25	0.44	0.03	1.22	0.04	0.00	1.15	1.58
13.00	3.30	0.00	1.16	1.96	0.35	0.21	0.09	0.10	0.30	1.65
14.00	3.30	0.00	1.34	0.00	0.22	1.47	0.22	0.85	0.00	0.06
15.00	3.30	0.00	0.97	1.19	0.21	0.98	0.04	1.66	0.23	0.37
16.00	3.30	0.99	0.56	1.44	0.69	0.22	0.00	0.03	0.04	1.29
17.00	3.30	0.00	0.44	1.74	0.00	3.08	0.00	1.81	0.00	1.17
18.00	3.29	0.00	1.41	0.51	0.00	0.05	1.16	0.05	0.66	0.37
19.00	3.30	0.00	0.00	1.52	0.27	0.35	0.00	1.25	2.14	0.75
20.00	3.30	2.05	0.37	1.18	0.29	1.49	0.02	1.23	0.00	0.19
21.00	3.30	0.00	1.13	0.55	0.05	0.19	0.68	0.00	1.26	0.70
22.00	3.30	0.00	1.99	0.92	0.66	1.40	0.00	0.03	0.01	0.99
23.00	3.30	0.00	0.38	1.11	0.93	0.18	0.40	1.97	0.70	0.50
24.00	3.30	0.24	1.28	0.50	0.75	0.00	0.00	0.11	0.36	1.28
25.00	3.30	0.00	0.37	0.01	1.37	1.16	0.00	1.20	0.60	1.32
26.00	3.29	0.35	2.09	2.54	0.00	0.32	0.00	0.01	0.08	0.44
27.00	3.30	0.44	0.18	1.30	1.66	0.82	0.67	1.84	0.00	0.67
28.00	3.30	0.00	0.00	0.49	0.25	0.10	0.00	0.11	0.01	0.01
29.00	3.30	0.00	2.26	0.88	0.34	1.21	0.00	0.04	1.49	0.79
30.00	3.30	0.48	0.35	1.27	0.00	0.00	0.00	1.37	0.08	0.00
31.00	3.30	0.51	0.00	0.56	0.00	2.40	0.00	1.32	0.20	0.34
32.00	3.30	0.00	0.00	2.58	0.00	0.00	0.28	0.46	0.00	0.00
33.00	3.30	0.89	0.00	0.00	0.00	0.94	0.94	0.33	1.62	0.00
