Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.954s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	0.00	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	3.60	1.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.31	2.06	0.00	0.00	0.00	0.00	0.00	0.00	1.64	0.00	0.04	0.00	0.33	0.00	0.00	0.16	0.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	0.00	0.00	1.03	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00
6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	0.00	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.69	0.00	0.00	0.42	0.00	0.00	0.00	0.00	0.53	0.00	0.00
8.00	0.00	3.60	2.88	0.00	0.00	0.00	0.32	0.00	0.00	1.11	0.00	0.00	0.00	0.00	1.95	1.66	0.00	0.00	0.00	0.92	0.00	1.83	0.00	1.80	0.00
9.00	0.00	3.60	3.60	0.00	0.00	0.00	0.73	0.00	0.00	1.03	0.00	0.00	0.00	0.00	1.37	1.95	0.00	0.59	0.00	0.00	0.00	1.05	0.00	1.19	0.00
10.00	0.00	3.59	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.62	0.24	1.95	2.26	0.98	0.00	1.16	0.00	0.23	0.00	0.53	0.00
11.00	3.45	3.60	3.60	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.25	0.00	1.96	1.80	0.83	0.00	1.78	0.04	0.00	0.00	0.00	0.00
12.00	4.04	3.60	3.60	0.00	0.00	0.04	0.00	0.00	0.00	0.69	0.00	2.93	0.00	2.25	0.00	1.95	1.81	0.81	0.00	0.81	0.15	0.89	0.00	0.00	0.00
13.00	4.05	3.60	3.60	0.00	0.00	0.07	0.00	0.00	0.00	0.53	0.00	2.49	0.00	1.17	0.93	1.95	0.05	0.00	0.00	0.57	0.70	0.00	0.00	0.93	0.00
14.00	4.05	3.60	3.59	0.00	0.00	0.00	1.72	0.03	0.00	0.30	0.00	1.91	0.00	0.00	0.96	1.95	0.19	0.00	0.00	0.00	0.67	0.00	1.33	0.00	0.00
15.00	4.04	3.59	3.60	0.00	0.00	0.00	0.20	0.97	0.00	0.52	0.00	0.00	0.00	0.00	0.00	1.95	2.03	1.70	0.00	0.00	0.00	0.00	1.20	2.13	1.56
16.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.00	0.00	0.00	0.48	2.20	0.53	1.80	1.80	0.00	0.49	0.26	0.00	0.03	0.05	0.03
17.00	4.04	3.60	3.60	0.00	0.00	0.00	1.51	0.00	0.00	1.37	0.00	0.64	0.00	0.00	1.60	2.06	1.48	1.47	0.00	0.15	0.00	0.00	0.60	1.91	0.69
18.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	2.55	0.00	1.33	0.00	0.00	0.00	1.95	0.00	0.00	0.00	0.00	0.00	0.00	0.39	1.20	0.00
19.00	4.05	3.59	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.09	0.00	0.78	0.00	2.80	0.28	0.09	0.08	0.34	0.00	0.00	1.98	0.00	1.20	1.20	0.00
20.00	4.04	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.81	0.00	0.56	0.00	2.25	1.15	2.86	0.51	0.93	0.00	0.00	0.91	0.00	0.62	0.57	0.25
21.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.18	0.00	1.97	0.00	2.25	0.00	1.95	0.27	0.09	0.00	0.00	0.59	0.00	0.00	1.42	0.30
22.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.07	0.00	0.59	0.00	2.40	0.00	1.08	0.60	1.95	1.64	0.00	0.00	0.00	0.15	0.00	1.61	0.35	0.00
23.00	4.04	3.60	3.60	0.00	0.00	0.00	0.00	0.41	0.00	0.00	0.00	0.79	0.53	0.08	0.00	1.96	1.80	2.22	0.00	0.00	0.00	0.00	1.19	0.00	0.00
24.00	4.05	3.60	3.59	0.00	0.00	0.00	0.51	0.00	0.00	1.35	0.00	0.67	0.10	0.24	0.00	1.95	0.57	1.80	0.00	1.17	0.27	0.00	0.44	0.00	0.93
25.00	4.04	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.08	0.00	0.59	0.67	0.66	0.05	0.14	0.24	1.81	0.00	0.07	0.12	0.00	1.83	0.78	0.00
26.00	4.05	3.60	3.60	0.00	0.00	0.00	1.07	0.13	0.00	0.43	0.00	0.33	0.00	0.73	1.54	2.85	0.75	1.78	0.00	0.00	0.60	0.00	1.20	0.18	1.76
27.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.44	0.00	0.00	0.33	0.58	0.77	1.81	0.00	0.78	0.00	0.00	1.20	2.02	0.90
28.00	4.04	3.59	3.59	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.16	0.00	0.00	0.76	1.92	1.48	0.07	0.00	0.31	2.06	0.00	0.03	1.19	0.89
29.00	4.05	3.60	3.60	0.00	0.00	0.00	0.19	0.00	0.00	0.22	0.00	0.79	0.00	0.00	0.75	0.92	1.80	2.77	0.00	0.00	1.49	0.00	1.38	1.20	0.90
30.00	4.04	3.60	3.60	0.00	0.00	0.00	0.62	0.00	0.00	0.52	0.00	0.00	0.01	0.00	0.00	1.01	1.81	1.80	0.00	0.11	1.51	0.00	0.26	1.20	0.89
31.00	4.05	3.60	3.60	0.00	0.00	0.00	0.78	0.49	0.00	0.00	0.00	0.34	0.00	0.00	0.00	0.00	0.06	0.12	0.00	2.13	0.08	0.00	1.43	1.19	0.17
32.00	4.05	3.59	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.68	0.00	0.00	0.23	0.00	0.00	0.57	2.41	2.22	0.00	1.80	0.91	0.00	1.20	1.20	0.00
33.00	4.04	3.60	3.60	0.00	0.00	0.00	0.60	0.00	0.00	1.26	0.00	0.46	0.45	1.32	0.16	0.00	1.60	1.60	0.00	0.28	0.12	0.00	1.19	1.19	0.00
34.00	4.05	3.60	3.60	0.00	0.00	0.00	0.03	0.62	0.00	3.27	0.00	0.00	0.00	0.15	0.93	0.00	0.00	0.00	0.00	0.84	0.48	0.00	0.92	0.98	0.00
35.00	4.05	3.60	3.60	0.00	0.00	0.00	0.06	1.06	0.00	0.16	0.00	0.00	0.00	1.41	0.00	2.20	0.22	1.02	0.00	0.00	0.00	0.00	0.46	1.43	0.42
36.00	4.04	3.60	3.60	0.00	0.00	0.00	0.00	0.05	0.00	0.92	0.00	0.03	0.49	0.49	0.45	1.95	1.59	1.90	0.00	0.53	2.34	0.00	0.00	1.19	0.27
37.00	4.05	3.59	3.59	0.00	0.00	0.00	0.00	0.00	0.00	1.90	0.00	0.95	0.42	0.00	0.08	0.33	1.80	1.80	0.00	0.09	0.08	0.00	2.02	1.20	0.00
38.00	4.04	3.60	3.60	0.00	0.00	0.00	0.00	0.33	0.00	0.80	0.00	0.00	0.65	0.97	0.35	1.92	1.81	1.81	0.00	0.00	1.07	0.00	1.19	1.19	0.74
39.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.62	0.00	0.63	0.18	0.04	0.00	1.95	0.27	1.80	0.00	2.51	1.30	0.00	0.19	1.20	0.00
40.00	4.05	3.60	3.60	0.00	0.00	0.00	3.07	0.00	0.00	0.00	0.00	0.00	0.23	0.00	0.00	0.07	0.89	0.07	0.00	0.17	0.97	0.00	0.73	0.33	0.00
41.00	4.04	3.59	3.59	0.00	0.00	0.00	0.35	0.00	0.00	0.03	0.00	0.00	2.49	0.26	1.49	0.61	0.00	2.41	0.00	0.07	0.30	0.00	0.00	1.47	0.00
42.00	4.05	3.60	3.60	0.00	0.00	0.00	0.17	0.00	0.00	1.19	0.00	0.00	0.04	1.01	0.10	0.68	0.00	1.80	0.00	0.16	0.53	0.00	0.91	0.37	0.54
43.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.81	0.89	0.44	0.92	1.81	0.00	0.70	0.59	0.00	0.00	0.00	0.00
44.00	4.04	3.60	3.60	0.00	0.00	0.88	0.20	0.00	0.00	3.04	0.00	0.68	0.93	0.08	0.31	0.32	0.00	1.80	0.00	0.31	0.09	0.27	0.00	0.18	1.92
45.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	2.55	0.00	0.62	0.46	0.00	0.26	1.76	1.04	1.80	0.00	0.81	0.78	0.13	0.00	0.46	0.90
46.00	4.04	3.59	3.59	0.00	0.00	0.33	1.77	0.00	0.00	0.12	0.00	0.03	1.03	0.00	0.00	0.43	1.67	1.81	0.00	0.00	0.51	0.00	0.00	0.27	0.90
47.00	4.05	3.60	3.60	0.00	0.00	0.00	0.21	0.00	0.00	2.86	0.12	0.00	0.00	0.01	0.00	0.00	0.00	0.08	0.00	0.00	1.11	0.00	0.00	0.00	0.89
48.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	2.54	0.64	0.00	2.01	0.71	0.11	0.42	1.14	0.38	0.00	0.00	0.75	0.00	0.00	1.79	0.90
49.00	4.04	3.60	3.60	0.00	0.00	0.00	0.69	0.00	0.00	0.10	0.66	0.34	0.05	0.00	2.01	0.64	0.39	1.67	0.00	0.00	0.16	0.00	0.48	1.20	0.90
50.00	4.05	3.59	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.96	0.00	0.00	0.00	1.92	0.00	0.64	1.78	0.00	0.00	1.16	0.19	1.23	1.18	0.89
51.00	4.05	3.60	3.60	0.00	0.00	0.00	1.95	0.00	0.00	0.68	0.00	0.00	0.00	0.47	0.10	0.00	0.13	0.00	0.00	0.00	0.00	0.47	0.00	1.22	0.90
52.00	4.04	3.60	3.60	0.00	0.00	1.39	0.11	0.00	0.00	0.00	0.00	0.00	0.00	1.49	2.44	0.00	1.20	2.13	0.00	0.00	0.00	0.12	0.54	1.20	0.03
53.00	4.05	3.60	3.60	0.00	0.00	0.00	0.03	1.42	0.00	0.60	0.00	0.00	0.01	0.18	0.83	1.64	0.74	1.80	0.00	0.00	0.00	0.27	1.75	1.19	0.00
54.00	4.04	3.59	3.59	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.01	3.13	0.14	0.00	0.46	1.80	0.00	0.00	0.47	0.00	0.29	1.20	0.00
55.00	4.05	3.60	3.60	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.21	1.15	2.52	0.00	0.12	0.00	0.00	0.00	1.92	0.97	1.19	0.93
56.00	4.05	3.60	3.60	0.00	0.00	0.00	0.13	0.81	0.00	0.69	0.00	3.12	0.00	0.21	0.00	1.95	0.41	1.55	0.00	0.00	0.00	0.15	0.81	1.20	0.96
57.00	4.04	3.60	3.60	0.00	0.00	0.00	0.00	0.38	0.00	0.64	0.00	2.40	0.57	1.34	0.41	1.95	0.49	1.80	0.00	0.00	0.77	0.00	0.00	1.19	0.61
58.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	2.01	0.00	0.00	0.00	0.21	0.04	2.56	0.57	0.63	1.47	1.80	0.00	0.00	0.00	0.00	0.15	0.28	0.11
59.00	4.04	3.59	3.59	0.00	0.00	0.00	0.00	0.10	0.00	0.30	0.00	0.00	0.00	2.25	0.00	0.00	1.80	1.81	0.00	0.00	0.00	1.19	1.59	0.54	0.51
60.00	4.05	3.60	3.60	0.00	0.00	0.82	0.00	0.00	0.00	0.15	0.00	0.00	0.00	1.34	0.00	0.00	1.65	1.66	0.00	0.71	0.49	0.38	1.19	0.03	0.00
61.00	4.05	3.60	3.60	0.00	0.00	0.00	0.28	0.00	0.00	1.81	0.00	0.05	1.11	1.48	0.00	0.51	0.00	0.34	0.00	0.00	0.00	0.51	1.20	0.00	1.06
62.00	4.04	3.60	3.60	0.00	0.00	0.00	0.33	0.00	0.00	0.32	0.00	0.27	0.00	0.81	0.90	1.28	1.03	0.11	0.00	2.50	0.03	0.82	1.20	0.62	0.21
63.00	4.05	3.59	3.59	0.00	0.00	0.00	0.36	0.16	0.00	0.88	0.00	0.13	0.00	1.34	0.70	1.95	0.10	0.39	0.00	1.80	0.16	1.11	1.19	0.35	0.00
64.00	4.05	3.60	3.60	0.00	0.00	0.00	2.77	0.00	0.00	0.00	0.00	0.00	0.38	0.42	0.00	0.14	1.11	0.00	0.00	0.07	0.15	0.00	0.05	0.51	0.00
65.00	4.04	3.60	3.60	0.00	0.00	0.00	0.76	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.21	0.68	1.80	1.20	0.00	2.02	1.25	0.17	0.00	0.63	0.51
66.00	4.05	3.60	3.60	0.00	0.00	0.00	0.06	0.00	0.00	0.41	0.00	0.34	1.13	1.23	0.30	1.45	1.81	0.57	0.00	1.81	1.49	0.07	0.00	0.06	0.00
67.00	4.04	3.60	3.60	0.00	0.00	0.00	0.35	0.00	0.00	0.90	0.56	1.58	0.00	0.51	0.36	1.96	0.34	0.27	0.00	1.80	0.10	0.09	0.10	0.43	0.00
68.00	4.05	3.59	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.41	0.03	0.00	0.19	1.95	0.65	0.30	0.00	1.80	0.00	0.00	1.46	0.00	0.66
69.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.97	0.00	0.06	0.00	1.95	1.15	1.49	0.00	0.74	0.13	0.00	0.00	0.09	1.30
70.00	4.04	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	1.18	0.00	1.73	0.00	0.29	0.00	1.96	0.00	1.65	0.00	0.64	0.00	0.59	0.90	0.01	0.89
71.00	4.05	3.60	3.60	0.00	0.00	0.00	0.16	0.00	0.00	2.55	0.00	1.25	0.66	0.06	0.00	0.55	1.04	0.29	0.00	0.00	0.00	0.00	1.75	0.75	0.90
72.00	4.05	3.59	3.59	0.00	0.00	0.00	0.24	0.00	0.00	2.56	0.00	0.97	0.00	0.00	0.17	1.48	0.32	0.00	0.00	0.53	0.00	1.48	1.19	0.00	0.90
73.00	4.04	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	2.55	0.00	0.15	0.04	1.44	0.83	0.22	0.75	0.00	0.00	1.92	0.10	0.11	0.05	0.00	0.03
74.00	4.05	3.60	3.60	0.00	0.00	0.00	0.41	0.00	0.00	0.37	0.21	0.80	1.02	0.12	1.02	0.15	0.60	0.18	0.00	1.81	1.90	0.31	0.10	0.00	0.38
75.00	4.04	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.31	0.64	2.07	0.85	1.08	1.73	0.00	1.80	1.22	0.00	0.24	0.00	0.00
76.00	4.05	3.60	3.60	0.00	0.00	0.72	2.20	0.00	0.00	0.22	0.00	0.36	0.82	0.09	0.14	0.00	0.00	0.05	0.00	1.80	1.57	0.00	0.37	0.00	0.70
77.00	4.05	3.60	3.60	0.00	0.00	0.00	1.29	0.00	0.00	0.13	0.00	0.00	0.09	0.06	0.21	0.50	2.59	0.00	0.00	1.09	1.50	0.00	1.92	0.00	0.00
78.00	4.04	3.60	3.60	0.00	0.00	0.00	0.29	0.66	0.00	0.00	0.00	0.00	0.63	0.29	0.63	2.55	1.80	0.32	0.00	0.08	1.46	0.19	1.20	0.00	0.00
79.00	4.05	3.60	3.60	0.00	0.00	0.15	0.62	0.21	0.00	0.70	0.00	0.00	0.18	0.42	0.00	0.07	1.80	2.08	0.00	0.00	0.17	0.47	1.20	0.38	0.55
80.00	4.04	3.60	3.60	0.00	0.00	0.18	0.00	0.23	0.00	0.37	0.00	1.65	1.32	0.00	1.09	0.00	1.81	1.87	0.00	0.00	0.00	0.00	0.34	0.02	1.41
81.00	4.05	3.59	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.89	1.11	0.00	0.00	1.80	0.53	0.00	0.51	0.23	0.75	1.66	2.01	0.90
82.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.84	0.00	1.48	0.15	0.76	0.00	0.00	0.18	0.00	1.19	1.19	0.90
83.00	4.04	3.60	3.60	0.00	0.00	0.55	0.00	0.18	0.00	0.73	0.00	0.15	0.09	2.57	0.00	1.66	0.37	1.20	0.00	0.00	0.66	0.00	0.63	0.63	0.89
84.00	4.05	3.60	3.60	0.00	0.00	0.24	0.00	0.00	0.00	0.15	0.00	1.50	0.17	2.25	0.11	1.95	0.18	1.81	0.00	0.00	0.00	0.00	0.49	0.43	0.90
85.00	4.05	3.59	3.59	0.00	0.00	0.00	0.00	0.12	0.00	0.00	0.00	0.00	0.00	2.25	0.06	1.96	0.69	1.80	0.00	0.00	2.39	0.00	0.46	0.40	0.90
86.00	4.04	3.60	3.60	0.00	0.00	0.73	0.00	0.00	0.00	0.30	0.00	0.00	0.15	2.25	1.25	1.95	1.12	0.98	0.00	0.00	1.49	0.00	0.38	0.00	0.12
87.00	4.05	3.60	3.60	0.00	0.00	0.72	0.25	0.00	0.00	0.47	0.00	0.00	0.00	2.26	0.04	1.95	1.81	0.00	0.00	0.00	1.49	0.00	0.61	0.81	1.46
88.00	4.04	3.60	3.60	0.00	0.00	0.00	0.76	0.02	0.00	1.11	0.00	0.00	0.00	0.18	0.00	0.14	1.80	0.00	0.00	0.00	1.51	1.96	0.00	0.06	0.07
89.00	4.05	3.60	3.60	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.61	0.57	0.00	0.33	0.51	0.11	0.01	0.00	0.00
90.00	4.05	3.59	3.59	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.54	1.80	0.14	0.00	0.00	0.29	1.73	0.10	1.55	0.00	0.00
91.00	4.04	3.60	3.60	0.00	0.00	0.30	0.00	0.32	0.00	0.21	0.00	0.00	0.07	1.36	0.07	0.77	0.01	0.00	0.00	1.93	0.07	0.35	0.21	1.53	0.00
92.00	4.05	3.60	3.60	0.00	0.00	0.23	0.00	0.47	0.00	0.03	0.00	1.92	0.02	2.26	2.15	0.00	0.02	0.53	0.00	0.75	0.11	0.00	0.06	1.19	0.00
93.00	4.05	3.60	3.60	0.00	0.00	0.00	0.00	0.01	0.00	3.18	0.00	0.30	0.15	0.72	1.89	0.39	0.65	0.56	0.00	0.89	0.90	0.00	2.20	0.09	0.00
94.00	4.04	3.59	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.10	0.00	0.32	0.51	1.89	0.00	0.46	0.00	1.13	0.00	0.00	0.00	0.00	0.12	1.67	0.00
