Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.711s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	0.19	0.00	0.00	0.00	0.00	1.02	0.00	0.00	0.00	0.00	0.00
3.00	0.57	5.04	0.24	2.91	0.00	0.27	0.00	0.00	0.00	0.00	0.00
4.00	0.93	4.04	0.01	3.60	0.00	0.65	0.00	0.00	0.00	0.00	0.00
5.00	2.88	4.05	3.52	1.36	0.06	0.11	1.97	0.06	0.06	0.00	0.00
6.00	4.05	4.05	0.07	0.00	3.67	0.00	2.95	0.13	0.00	0.04	0.00
7.00	4.04	4.04	2.91	2.20	1.93	0.19	1.56	0.07	0.00	0.00	0.00
8.00	4.05	4.05	0.00	2.43	0.14	0.04	0.68	0.60	0.00	0.00	0.30
9.00	4.04	4.04	0.06	0.00	0.01	2.49	0.00	0.00	0.00	0.74	0.00
10.00	4.05	4.05	0.12	0.80	0.98	0.00	3.56	0.07	0.00	0.00	0.00
11.00	4.05	4.05	0.43	0.52	0.00	0.06	1.61	0.90	0.00	0.87	0.02
12.00	4.04	4.04	1.66	0.80	0.18	0.00	0.63	0.00	2.02	0.45	1.62
13.00	4.05	4.05	0.18	0.06	0.69	0.45	2.89	0.47	1.22	0.15	1.88
14.00	4.05	4.05	0.00	1.27	1.04	0.00	0.01	0.00	0.00	0.00	0.57
15.00	4.04	4.04	0.19	0.63	0.26	2.97	0.06	0.09	0.14	0.01	0.16
16.00	4.05	4.05	0.00	0.49	0.49	3.15	0.72	0.90	0.00	0.00	0.00
17.00	4.04	4.04	0.00	0.00	1.71	3.15	0.36	0.42	0.98	0.00	0.00
18.00	4.05	4.05	0.12	0.09	1.16	0.83	0.00	0.14	0.00	0.00	0.84
19.00	4.05	4.05	2.15	3.54	0.15	0.00	0.12	0.62	0.00	0.00	0.15
20.00	4.04	4.04	0.36	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	4.05	4.05	0.21	1.46	1.24	0.00	0.03	1.56	0.00	1.91	0.13
22.00	4.05	4.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.26	1.50
23.00	4.05	4.04	1.06	1.64	0.06	0.00	0.00	0.00	0.00	0.58	1.46
24.00	4.05	4.05	0.00	1.96	3.18	0.00	0.11	0.00	1.25	0.00	1.31
25.00	4.04	4.04	0.00	0.10	3.45	0.00	0.16	0.27	0.10	0.00	0.02
26.00	4.05	4.05	0.27	2.35	2.35	0.00	0.00	0.00	0.83	0.86	0.00
27.00	4.05	4.05	1.43	0.00	0.00	0.00	1.32	0.25	0.00	0.00	1.10
28.00	4.04	4.04	3.58	0.00	0.00	0.00	1.08	1.37	0.00	0.00	0.13
29.00	4.05	4.05	2.15	0.00	2.15	0.00	3.06	0.10	0.00	0.00	0.06
30.00	4.04	4.04	0.00	0.23	3.45	0.00	3.00	0.00	0.00	0.00	2.71
31.00	4.05	4.05	0.01	2.88	0.60	0.00	0.23	0.12	0.00	0.10	0.16
32.00	4.05	4.05	0.00	1.14	0.86	0.00	0.47	0.06	0.00	0.78	0.11
33.00	4.04	4.04	0.00	0.00	0.06	1.46	1.00	0.00	0.00	0.11	1.67
34.00	4.05	4.05	2.27	0.00	0.07	0.00	0.26	0.54	0.92	0.00	2.01
35.00	4.05	4.05	0.00	1.06	0.00	0.00	1.18	0.00	0.00	0.00	0.00
36.00	4.04	4.04	0.14	1.56	0.51	0.00	0.98	0.00	1.48	0.33	0.00
37.00	4.05	4.05	0.00	0.12	0.12	0.00	0.00	0.53	0.18	0.00	1.09
38.00	4.04	4.04	0.00	1.44	2.52	0.00	0.00	0.72	0.00	0.00	0.00
39.00	4.05	4.05	0.49	0.00	3.45	0.00	0.57	0.00	0.00	0.37	0.00
40.00	4.05	4.05	0.00	0.00	3.45	0.00	0.84	1.44	0.00	0.06	0.00
41.00	4.04	4.04	2.94	1.17	2.13	0.03	0.30	0.95	0.00	0.00	0.00
42.00	4.05	4.05	2.28	0.18	0.99	0.06	3.46	1.54	0.00	0.00	0.00
43.00	4.05	4.05	1.15	0.53	0.31	0.00	1.63	0.03	0.00	0.00	0.00
44.00	4.04	4.04	0.00	0.00	0.88	2.25	0.54	0.97	1.30	0.00	0.02
45.00	4.05	4.05	0.00	0.00	2.62	0.00	0.15	2.16	0.00	0.00	0.00
46.00	4.04	4.04	3.12	1.26	1.13	0.03	0.00	0.29	0.00	0.00	0.97
47.00	4.05	4.05	1.78	2.56	0.00	0.29	1.02	0.04	0.00	0.00	0.00
48.00	4.05	4.05	0.66	0.00	0.00	2.25	0.00	0.00	0.14	0.00	0.92
49.00	4.04	4.04	0.55	2.94	0.31	1.05	0.00	1.77	0.00	0.00	0.18
50.00	4.05	4.05	0.06	1.37	0.00	0.00	0.00	0.06	0.00	0.00	0.07
51.00	4.05	4.05	0.00	2.09	1.21	0.00	1.35	0.98	0.00	0.00	0.00
52.00	4.05	4.05	0.99	1.95	0.38	0.00	0.00	0.29	0.68	0.00	1.26
53.00	4.05	4.05	2.34	0.30	0.01	0.00	0.42	1.17	0.00	0.00	1.63
