Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.692s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	4.80	0.00	0.00	0.00	0.23	0.00	0.68	1.29	1.72	0.00	0.00	0.00	0.60
3.00	4.80	1.95	0.88	0.00	0.04	0.00	2.40	0.00	2.56	0.00	0.00	0.33	0.40
4.00	4.81	4.05	0.00	0.00	0.38	0.06	0.06	3.49	2.55	0.00	0.00	0.22	0.18
5.00	4.80	0.02	0.14	4.49	0.44	0.00	0.00	0.19	2.55	0.00	0.00	0.14	0.00
6.00	4.80	4.46	0.06	3.44	0.00	0.00	0.84	0.50	2.55	0.00	0.00	0.33	0.91
7.00	4.81	3.45	1.15	2.33	0.54	0.00	0.99	0.06	2.55	0.00	0.22	0.25	0.01
8.00	4.80	3.45	0.38	0.55	0.15	0.00	0.72	0.21	2.55	0.00	0.00	0.48	2.97
9.00	4.80	1.03	0.16	0.24	0.98	0.00	0.19	1.14	1.09	0.00	0.00	0.38	1.95
10.00	4.81	2.51	0.30	0.96	3.40	0.21	0.06	0.59	0.04	0.00	0.97	0.20	1.95
11.00	4.80	3.45	0.00	0.24	0.84	3.48	0.08	0.04	0.70	3.58	0.22	0.44	0.50
12.00	4.80	1.74	0.83	1.61	2.60	0.87	0.00	0.00	0.00	0.64	0.00	0.00	1.58
13.00	4.80	0.10	0.00	2.63	3.45	0.00	1.50	3.45	0.00	2.25	0.00	0.07	1.40
14.00	4.80	0.64	0.00	0.00	3.45	0.09	0.00	2.85	1.02	2.55	0.01	0.00	0.72
15.00	4.81	0.00	0.00	0.29	1.98	0.34	0.05	0.79	0.08	1.34	0.01	0.00	0.44
16.00	4.80	1.20	0.00	0.30	0.40	0.70	0.00	1.76	2.34	0.64	0.00	0.00	2.76
17.00	4.80	0.13	0.00	0.40	0.00	0.24	3.34	0.21	2.56	0.66	0.00	0.00	1.95
18.00	4.81	0.09	0.00	0.75	0.45	0.00	2.85	0.00	2.55	0.93	0.00	0.00	1.14
19.00	4.80	0.23	0.11	3.47	0.21	0.83	0.15	3.70	2.55	0.12	0.00	0.00	2.61
20.00	4.80	0.85	0.35	0.65	0.03	3.02	0.75	2.72	2.55	0.00	0.00	0.00	0.43
21.00	4.81	0.00	0.17	0.00	0.01	1.52	0.12	0.00	2.55	0.00	0.00	0.00	0.18
22.00	4.80	1.97	0.67	0.14	1.43	0.00	0.41	1.97	2.55	0.48	0.00	0.00	0.00
23.00	4.81	0.60	0.00	0.00	3.45	0.00	0.00	2.85	2.55	0.12	0.19	0.00	0.03
24.00	4.80	0.00	0.01	1.07	1.74	1.67	0.00	1.42	2.55	0.00	0.53	0.00	0.12
25.00	4.80	2.44	0.00	0.00	0.20	0.25	0.00	2.47	0.96	0.90	0.00	0.00	1.47
26.00	4.81	1.70	0.15	0.78	0.36	1.63	0.00	2.41	2.55	0.55	0.04	0.00	1.95
27.00	4.80	2.67	0.00	2.30	0.14	0.74	0.00	0.18	1.31	2.37	0.00	0.00	1.11
28.00	4.80	3.45	0.00	3.44	0.45	0.83	0.00	0.27	0.63	2.55	0.00	0.00	0.38
29.00	4.81	0.35	0.02	3.45	0.60	2.24	0.00	2.57	0.88	0.27	0.08	0.00	0.00
30.00	4.80	0.23	0.00	2.18	0.00	1.49	0.00	1.07	0.84	0.46	0.17	0.00	2.52
31.00	4.80	2.27	0.26	0.19	0.61	0.00	0.00	0.34	1.47	2.30	0.07	0.00	1.96
32.00	4.81	0.43	0.00	0.00	0.03	0.00	0.02	0.82	2.53	0.11	0.00	0.00	1.12
33.00	4.80	0.00	0.00	3.12	0.00	2.44	0.17	3.85	1.34	0.12	0.00	0.00	0.00
34.00	4.81	0.00	0.05	0.56	0.01	1.50	1.14	2.09	0.91	1.07	0.00	0.00	0.03
35.00	4.80	0.00	0.93	0.00	0.00	0.87	1.77	0.50	0.00	2.67	0.00	0.00	0.19
36.00	4.80	0.00	1.38	0.00	0.30	0.30	0.00	1.47	0.00	1.32	0.00	0.00	1.85
37.00	4.81	0.00	0.81	0.58	0.00	2.01	0.63	0.26	0.43	1.58	0.00	0.00	1.96
38.00	4.80	0.00	0.00	0.00	0.00	0.00	0.01	0.46	0.00	2.55	0.00	0.00	1.95
39.00	4.80	0.00	0.00	0.00	1.26	0.95	1.64	0.36	0.00	1.42	0.00	0.00	0.98
40.00	4.81	0.00	0.00	0.23	3.45	3.05	0.00	0.94	0.34	0.00	0.00	0.00	1.97
41.00	4.80	0.00	0.00	0.00	3.44	3.00	0.00	3.26	0.00	0.00	0.00	0.00	0.00
42.00	4.80	0.00	0.00	0.00	3.45	3.00	0.00	0.60	0.82	2.16	0.00	0.00	0.00
43.00	4.81	0.00	0.00	0.00	3.45	3.00	0.00	0.72	0.37	2.55	0.00	0.00	0.04
44.00	4.80	0.00	0.00	0.00	3.45	3.00	0.00	0.35	0.00	2.55	0.00	0.00	0.00
45.00	4.81	0.00	0.00	0.00	1.71	1.84	0.00	1.22	0.00	2.55	0.00	0.00	0.00
46.00	4.80	0.00	0.00	0.00	0.00	0.97	0.70	2.85	1.59	2.55	0.00	0.00	0.72
47.00	4.80	0.00	0.00	0.00	0.00	0.97	0.00	2.14	2.55	1.88	0.00	0.00	0.73
48.00	4.81	0.00	0.00	0.00	0.00	0.30	0.88	1.20	2.40	0.03	0.00	0.00	0.99
49.00	4.80	0.00	0.00	0.00	0.00	0.09	0.00	2.85	0.00	0.76	0.00	0.00	2.19
50.00	4.80	0.00	0.00	0.00	0.00	1.39	0.00	1.40	0.70	1.22	0.00	0.00	1.95
51.00	4.81	0.00	0.00	0.00	0.00	3.00	0.32	2.41	0.99	0.85	0.00	0.00	1.95
52.00	4.80	0.00	0.00	0.00	0.03	1.80	0.13	0.00	2.10	0.00	0.00	0.00	0.34
53.00	4.80	0.00	0.34	0.00	1.80	0.79	0.22	2.21	2.55	1.27	0.00	0.00	0.00
54.00	4.81	0.00	0.00	0.00	0.00	0.29	0.37	0.00	2.55	3.41	0.00	0.00	0.98
55.00	4.80	0.00	0.02	0.33	0.85	0.24	0.66	0.29	2.55	2.55	0.00	0.00	0.10
56.00	4.81	0.00	2.16	0.00	0.00	0.37	0.42	0.36	1.50	2.56	0.00	0.00	2.57
57.00	4.80	0.00	0.00	0.03	0.00	1.07	0.42	0.00	1.56	2.55	0.00	0.00	0.00
58.00	4.80	0.00	0.00	0.65	2.77	0.04	0.00	3.05	1.37	1.83	0.00	0.00	0.00
59.00	4.81	0.00	0.49	1.88	3.45	0.27	0.37	0.67	0.16	1.20	0.00	0.00	0.77
60.00	4.80	0.00	0.00	1.69	3.45	3.27	0.39	0.00	0.00	1.25	0.00	0.00	0.12
61.00	4.80	0.00	0.00	0.07	3.45	3.00	0.10	0.70	1.37	0.00	0.00	0.00	0.00
62.00	4.81	0.00	0.00	0.44	3.45	3.00	0.00	0.00	0.39	0.00	0.00	0.00	0.85
63.00	4.80	0.00	0.00	3.02	1.71	2.19	0.28	0.03	1.22	0.00	0.00	0.00	0.15
64.00	4.80	0.00	0.00	0.68	0.13	1.84	1.15	1.48	2.55	0.40	0.00	0.00	0.83
65.00	4.81	0.00	0.00	1.07	0.51	2.68	1.15	1.79	2.55	0.02	0.00	0.00	0.85
66.00	4.80	0.00	0.00	0.00	0.96	0.24	1.93	3.08	2.28	0.11	0.00	0.00	0.55
67.00	4.81	0.00	0.48	4.17	0.62	3.70	0.48	2.85	0.70	0.21	0.00	0.00	0.63
68.00	4.80	0.00	0.12	1.14	0.00	0.96	1.20	2.85	0.00	0.04	0.00	0.00	0.00
69.00	4.80	0.00	0.35	0.17	0.06	0.00	2.86	1.42	0.09	0.88	0.00	0.00	2.10
70.00	4.81	0.00	0.21	1.84	1.74	0.65	2.85	0.36	0.23	3.49	0.00	0.00	0.26
71.00	4.80	0.00	0.26	3.45	0.00	0.00	0.89	0.00	0.02	2.56	0.00	0.00	0.35
