Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.819s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	3.45	0.00	0.00	2.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	3.45	0.00	0.06	0.27	0.00	0.00	0.00	0.00	0.68	0.00	0.04	0.30	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.04	0.04	0.04	0.00
6.00	3.45	0.00	1.80	1.81	0.00	0.00	0.00	0.00	0.46	0.00	2.56	0.15	0.00	0.00	0.00	0.56	0.00	0.00	0.00	1.94	0.58	0.21	0.00	0.00
7.00	3.44	0.00	0.00	0.00	0.00	0.35	0.00	0.00	1.81	0.00	2.25	0.44	0.00	0.00	0.00	0.18	1.32	0.00	0.45	1.49	0.67	0.06	0.00	0.00
8.00	3.45	0.00	0.46	0.76	0.00	0.31	0.00	0.00	0.19	0.00	2.25	0.21	0.04	0.00	0.00	0.50	0.41	0.00	0.51	1.51	0.18	0.00	0.00	0.00
9.00	3.45	0.00	0.00	0.32	0.00	0.29	0.00	0.00	0.00	0.00	2.25	1.60	0.00	0.00	0.00	0.00	0.18	0.00	2.20	1.49	0.00	0.00	0.00	0.00
10.00	3.45	0.00	0.00	1.42	0.00	0.54	0.00	0.00	0.00	0.00	1.14	2.26	0.00	0.01	0.00	0.97	0.24	0.00	0.00	0.92	1.57	0.71	0.00	0.00
11.00	3.45	0.00	0.00	0.00	0.00	0.00	1.34	0.04	0.00	0.00	0.26	2.25	0.00	0.10	0.00	0.00	0.39	1.18	0.70	0.15	1.31	0.78	0.00	0.62
12.00	3.45	0.00	0.00	3.39	0.00	0.00	0.00	0.00	0.30	0.00	0.00	2.25	0.00	0.00	1.37	0.42	0.53	0.00	0.17	0.00	0.06	0.96	0.00	1.32
13.00	3.44	0.00	0.00	0.67	0.00	0.00	0.00	0.00	0.83	0.00	0.00	0.18	0.00	0.00	0.00	2.66	2.08	0.10	0.00	1.18	0.00	0.13	0.00	0.00
14.00	3.45	0.00	0.00	0.67	0.00	0.00	0.00	0.11	2.95	0.00	0.24	0.49	0.00	0.47	0.11	1.53	1.85	0.00	0.00	0.60	2.32	0.51	0.00	0.00
