Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.748s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	0.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	3.73	3.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93	0.00	0.00
6.00	4.80	3.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.21	0.00	2.26	0.00	0.00
7.00	4.81	3.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.89	0.00	2.25	0.00	0.00
8.00	4.80	3.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.55	0.00	2.25	0.00	0.00
9.00	4.80	3.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.55	0.00	2.25	0.00	0.00
10.00	4.81	3.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.55	0.00	2.26	0.00	0.00
11.00	4.80	3.75	0.53	1.48	0.15	3.97	0.04	1.76	1.27	0.12	0.00	0.59	0.03	0.06
12.00	4.80	3.74	0.06	0.54	0.18	3.15	1.96	0.00	0.45	0.38	0.31	0.43	0.03	2.33
13.00	4.80	3.75	0.00	0.00	0.01	3.14	0.30	0.45	2.62	0.66	2.45	0.42	0.45	1.80
14.00	4.80	3.75	0.00	0.00	0.72	3.15	0.73	1.05	2.39	0.00	2.40	0.46	0.00	1.80
15.00	4.81	3.75	0.43	0.00	0.35	3.15	1.16	0.00	0.00	0.81	1.86	0.00	0.00	1.81
16.00	4.80	3.74	0.00	0.00	0.00	3.15	0.00	3.81	0.92	0.00	0.19	1.17	0.00	1.80
17.00	4.80	3.75	2.04	0.00	0.04	0.82	0.03	3.00	0.13	0.94	0.06	0.62	0.00	1.80
18.00	4.81	3.75	3.61	0.00	0.00	0.52	0.65	3.00	1.45	0.00	0.44	1.41	0.00	1.81
19.00	4.80	3.75	1.56	0.39	0.27	0.00	0.71	3.00	0.02	0.18	2.00	2.26	0.00	1.01
20.00	4.80	3.75	1.76	2.19	0.30	0.06	0.00	3.00	0.00	0.32	0.00	0.59	0.00	1.55
