Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.877s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	3.44	3.44	0.15	0.04	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.45	3.45	0.26	0.00	0.00	0.06	1.14	0.01	0.35	0.01	0.24	1.15	0.00	0.00	0.00	0.03	0.06	1.59	1.07	0.04
4.00	3.45	3.45	0.35	0.00	4.00	0.00	0.00	0.00	0.48	0.00	0.00	0.63	0.00	0.00	0.00	0.02	0.00	1.66	1.06	0.00
5.00	3.45	3.45	0.00	0.00	3.00	0.00	0.00	0.00	0.00	0.05	0.00	1.12	0.00	0.89	0.00	0.00	0.00	1.64	1.20	0.00
6.00	3.45	3.45	0.00	0.48	2.31	0.00	0.00	0.00	1.99	0.00	0.15	1.85	0.00	2.13	1.23	0.47	0.00	1.64	1.19	0.00
7.00	3.44	3.44	0.12	2.21	1.62	0.00	0.00	0.00	0.00	0.00	0.33	0.31	0.00	0.54	2.15	0.00	0.77	1.66	1.20	0.69
8.00	3.45	3.45	0.00	0.00	1.85	0.00	0.00	0.00	3.00	0.39	0.25	0.00	0.00	1.37	1.95	0.00	0.00	1.01	1.20	0.24
9.00	3.45	3.45	1.01	0.18	2.15	0.00	0.00	0.72	1.54	0.33	0.14	0.87	0.00	0.20	1.95	0.64	0.35	0.21	1.19	0.45
10.00	3.45	3.45	0.00	0.00	3.00	0.00	0.13	0.00	0.00	0.14	0.37	0.06	0.00	0.07	1.95	0.37	0.87	1.33	1.20	0.00
11.00	3.45	3.45	0.00	0.19	3.00	0.00	0.00	0.06	0.25	0.08	0.77	0.18	0.34	1.81	1.95	0.23	0.00	1.66	1.19	1.89
12.00	3.45	3.45	0.92	0.00	0.41	0.03	0.00	1.50	0.77	2.37	1.14	0.00	1.27	0.75	0.25	1.66	0.00	1.64	1.20	0.14
13.00	3.44	3.44	0.57	0.00	2.28	0.00	0.00	0.29	0.11	1.88	2.41	0.51	0.13	0.55	0.32	1.80	0.31	1.66	0.66	1.10
14.00	3.45	3.45	0.31	0.00	0.01	0.00	0.00	2.62	0.00	0.52	1.63	0.93	0.00	0.57	0.92	1.80	0.00	1.64	0.13	0.00
15.00	3.45	3.45	0.30	0.00	2.90	0.00	0.00	0.71	0.37	0.00	0.03	0.48	0.96	0.00	1.24	0.54	0.00	1.66	1.20	0.24
16.00	3.45	3.45	0.30	0.00	3.00	0.00	0.00	0.37	1.34	0.00	0.06	0.87	0.04	0.00	0.21	1.93	0.16	1.64	1.19	0.04
17.00	3.45	3.45	0.43	0.00	1.74	0.00	0.00	0.00	1.36	0.27	0.76	0.00	0.87	0.00	0.78	1.81	0.13	1.15	1.20	1.22
18.00	3.45	3.44	0.00	0.00	2.31	0.00	0.00	2.12	0.20	0.57	0.00	1.66	0.00	0.52	0.00	1.80	0.01	0.17	1.19	0.31
19.00	3.44	3.45	0.01	0.00	3.00	0.00	0.00	1.01	0.00	0.09	2.30	0.00	0.00	0.86	1.27	1.80	0.00	0.00	1.20	0.03
