Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.815s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	3.59	0.00	3.14	0.06	0.18	0.00	0.06	0.00	0.01	0.57	0.00	0.00	0.45	0.00	0.00	0.15	0.15	0.04	0.00	0.00
3.00	3.60	0.00	3.15	0.00	2.06	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.54	0.00	0.00	0.00	0.00
4.00	3.60	0.00	3.15	0.00	0.00	0.00	0.47	0.00	0.49	0.00	0.00	0.00	2.75	0.00	0.00	1.95	0.00	0.00	0.00	0.00
5.00	3.60	4.65	3.15	2.68	0.00	0.54	0.60	0.00	0.00	0.38	0.37	0.00	0.77	0.00	0.00	0.00	0.00	2.19	1.00	2.06
6.00	3.59	3.59	3.15	2.86	2.01	0.18	0.43	0.00	3.08	0.33	0.57	0.00	0.75	0.00	0.00	0.20	1.47	0.54	0.63	1.66
7.00	3.60	3.60	3.15	1.94	2.70	0.00	0.83	0.00	1.90	0.00	0.00	0.00	1.70	0.00	0.00	0.00	1.08	0.04	0.51	1.64
8.00	3.60	3.60	3.15	1.13	2.70	0.00	0.00	0.00	0.00	0.66	0.00	0.00	1.95	0.00	0.00	0.00	0.00	0.00	0.00	1.66
9.00	3.60	3.60	3.15	0.27	2.70	0.12	3.24	0.00	0.42	0.82	0.00	0.00	1.95	0.00	0.00	0.20	0.15	0.18	0.00	1.64
10.00	3.59	3.59	3.15	0.91	2.70	0.00	2.70	0.00	0.00	0.77	0.00	0.01	1.95	0.00	0.00	0.00	0.47	0.07	0.27	0.68
11.00	3.60	3.60	3.15	0.00	2.70	0.00	1.12	0.00	0.72	0.91	0.00	0.63	1.95	0.00	0.00	0.30	1.53	0.00	0.29	0.00
12.00	3.60	3.60	3.15	3.25	0.39	0.00	0.14	0.00	0.06	0.66	0.00	0.00	1.25	0.00	0.00	0.00	0.32	2.75	0.00	0.95
13.00	3.60	3.60	3.15	2.85	0.87	0.00	0.00	0.00	0.00	0.70	0.32	0.00	0.14	0.00	0.00	0.00	0.41	1.80	0.00	0.00
14.00	3.60	3.60	3.15	0.94	1.57	0.00	1.25	0.00	0.00	1.02	0.00	0.47	0.00	0.00	0.00	0.00	0.32	1.80	0.72	1.24
15.00	3.59	3.59	3.14	0.59	2.70	0.00	0.70	0.00	0.03	0.04	0.00	0.18	0.00	0.00	0.00	0.00	0.29	1.81	0.00	2.21
16.00	3.60	3.60	3.15	2.00	2.71	0.00	0.00	0.00	0.00	1.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	1.65
17.00	3.60	3.60	3.15	2.85	2.70	0.03	0.86	0.00	0.00	0.63	0.00	0.00	0.00	0.00	0.00	0.00	0.11	1.81	0.00	1.64
18.00	3.60	3.60	3.15	2.85	2.70	0.18	0.00	0.00	0.00	0.93	0.00	0.87	0.00	0.00	0.00	0.00	1.51	1.80	0.00	1.66
