Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.813s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	3.29	0.75	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.04
4.00	3.30	0.00	0.00	0.54	0.00	0.00	0.00	0.45	0.00	0.00	0.00	0.00	0.04	0.04	2.80	0.00	0.00	0.00	0.00	2.34	0.00	1.16	0.00
5.00	3.30	2.17	2.57	0.12	0.00	0.00	0.00	0.00	0.00	0.16	0.00	2.51	0.00	0.00	0.24	0.06	0.01	1.07	0.00	1.64	0.04	0.00	0.00
6.00	3.30	3.15	1.80	0.07	0.00	0.00	0.00	0.96	1.32	0.97	0.00	0.25	0.00	0.00	0.64	0.57	0.66	1.36	0.00	1.66	0.00	0.32	0.00
7.00	3.30	3.15	0.43	0.00	0.00	0.19	0.00	1.17	2.41	0.17	0.00	0.69	0.00	0.00	0.28	1.33	0.00	1.81	0.00	1.64	0.00	0.53	0.00
8.00	3.30	3.15	0.18	1.16	0.00	1.10	0.00	1.43	2.40	0.00	0.32	0.76	0.00	0.00	0.35	0.95	0.00	1.80	0.00	1.66	0.00	0.25	0.00
9.00	3.29	3.15	2.25	1.84	0.00	0.48	0.00	0.41	0.88	0.00	0.06	0.21	0.00	0.00	2.09	0.00	0.00	1.49	0.15	0.61	0.00	0.08	0.55
10.00	3.30	3.15	2.28	0.14	0.00	0.63	0.00	0.68	0.30	0.00	0.00	0.65	0.00	0.00	0.63	0.00	0.00	0.00	0.00	0.53	0.00	1.42	0.44
11.00	3.30	3.15	0.00	1.29	0.48	0.06	0.00	0.00	0.81	0.00	0.00	2.40	0.00	0.00	2.74	0.00	0.00	0.00	0.60	1.43	0.00	0.17	0.21
