Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.750s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	4.04	4.04	0.00	0.00	0.00	2.70	0.00	2.40	0.00	2.25	1.23	1.95
3.00	4.05	4.05	0.04	0.00	2.58	0.16	0.04	0.07	0.84	2.20	0.03	1.80
4.00	4.04	4.04	0.00	0.00	3.30	0.72	0.00	0.32	2.70	2.29	0.10	0.00
5.00	4.05	4.05	0.00	0.06	3.30	0.00	0.00	0.00	2.40	0.17	0.13	0.27
6.00	4.05	4.05	0.94	1.11	3.30	0.37	0.00	0.00	1.44	0.95	0.82	0.76
7.00	4.04	4.04	0.00	0.00	3.30	0.40	0.00	2.80	0.21	0.80	0.00	1.15
8.00	4.05	4.05	1.14	0.00	3.30	2.53	0.00	1.38	0.27	0.37	0.47	0.92
9.00	4.04	4.04	1.41	0.00	3.29	2.12	0.00	0.00	2.12	0.00	0.19	0.28
10.00	4.05	4.05	0.65	0.96	3.30	1.66	0.00	0.00	2.40	0.00	0.00	2.72
11.00	4.05	4.05	1.15	0.00	3.30	0.54	0.00	0.74	2.40	0.00	1.28	1.96
12.00	4.04	4.04	0.00	0.00	3.30	0.51	0.00	1.01	2.40	0.93	0.00	1.95
13.00	4.05	4.05	0.29	0.00	3.23	0.51	0.00	0.10	2.41	0.04	0.04	1.95
14.00	4.05	4.05	3.48	0.00	0.02	0.05	0.00	0.87	0.02	0.08	0.00	1.96
15.00	4.04	4.04	3.60	0.37	2.52	0.00	0.18	0.00	0.00	0.00	1.49	1.95
16.00	4.05	4.05	0.43	0.00	0.31	0.00	0.53	0.00	1.05	1.09	0.00	1.95
17.00	4.04	4.04	0.00	0.00	0.00	2.85	0.39	0.00	3.07	0.00	0.42	1.95
18.00	4.05	4.05	0.00	0.00	0.00	2.70	0.00	0.18	2.41	0.00	0.03	1.95
19.00	4.05	4.05	1.06	0.00	0.00	2.70	0.00	0.00	2.40	1.29	0.00	1.95
20.00	4.04	4.04	0.00	0.00	0.00	2.70	0.00	0.64	2.40	0.00	0.00	1.95
21.00	4.05	4.05	3.78	0.00	0.00	2.70	0.00	0.24	2.40	0.46	0.00	1.95
22.00	4.05	4.04	3.60	0.00	0.00	2.70	0.00	0.19	2.40	0.19	0.00	1.96
23.00	4.04	4.05	1.18	0.00	2.99	0.96	0.00	0.68	0.02	0.61	0.00	1.95
24.00	4.05	4.05	0.48	0.00	3.30	0.00	0.00	0.24	2.93	0.00	0.00	1.95
25.00	4.04	4.04	1.87	0.00	3.29	0.68	0.00	0.04	2.40	0.00	0.00	1.96
26.00	4.05	4.05	3.60	0.00	0.61	0.37	0.00	0.77	0.44	0.00	0.01	1.95
27.00	4.05	4.05	3.60	0.00	2.61	0.34	0.00	0.00	0.32	0.00	0.00	1.95
