Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.727s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	4.04	0.94	0.00	0.00	0.00	0.00	0.98	0.06	0.00	0.00	0.49	0.00	0.27	0.10
3.00	4.05	0.09	0.00	0.00	1.12	3.81	0.63	0.08	0.00	0.00	0.00	0.35	0.14	0.68
4.00	4.04	0.06	0.00	0.00	0.58	2.85	0.00	0.57	0.00	0.00	2.37	0.00	0.00	0.45
5.00	4.05	1.53	0.00	1.40	0.73	2.86	0.00	0.00	0.35	0.00	1.96	1.12	0.00	0.61
6.00	4.05	3.90	0.00	0.00	1.03	2.85	0.09	0.34	0.00	0.13	1.95	1.19	0.82	1.19
7.00	4.04	3.90	0.35	0.17	0.09	2.84	2.89	0.00	0.00	0.00	1.95	1.09	0.06	0.75
8.00	4.05	3.89	0.00	0.00	0.00	0.08	2.85	0.03	0.00	0.00	1.96	0.00	0.00	0.75
9.00	4.04	3.90	0.00	0.00	3.42	0.72	2.84	0.18	0.00	0.00	1.95	0.00	0.00	0.74
10.00	4.05	3.90	0.00	0.25	2.85	0.98	2.36	1.84	0.00	0.00	1.95	0.00	0.00	0.75
11.00	4.05	3.89	0.11	0.00	1.99	0.45	0.00	1.76	0.00	0.00	1.96	0.00	0.00	0.75
12.00	4.04	3.90	0.06	0.00	0.06	0.00	3.24	0.00	0.00	0.05	1.95	0.00	0.00	0.75
13.00	4.05	3.90	0.12	0.00	2.10	2.15	2.85	0.00	0.00	0.00	1.25	0.00	0.00	0.74
14.00	4.05	3.89	0.00	0.00	2.12	0.00	2.85	0.00	0.61	0.00	0.68	0.00	0.30	0.75
15.00	4.04	3.90	0.00	0.00	1.74	0.27	2.85	0.00	1.00	0.00	0.47	0.00	0.00	0.75
16.00	4.05	3.90	0.00	2.82	0.78	0.60	2.85	0.00	0.12	0.00	2.59	0.00	0.00	0.75
17.00	4.04	3.89	0.00	0.02	0.66	0.49	2.85	0.00	0.00	0.00	1.95	0.00	0.00	0.74
18.00	4.05	3.90	0.00	0.00	0.34	0.00	2.85	0.25	3.01	0.00	1.95	0.00	0.00	0.75
19.00	4.05	3.90	0.00	0.00	0.09	0.21	2.85	0.00	0.28	0.12	1.95	0.00	0.00	0.75
20.00	4.04	3.89	0.00	0.00	0.27	0.00	2.85	0.24	0.77	0.00	1.95	0.00	0.00	0.75
21.00	4.05	3.90	0.00	0.00	0.42	1.24	2.85	0.44	0.24	1.13	1.95	0.00	0.00	0.74
22.00	4.05	3.90	0.00	0.00	0.03	2.85	2.78	0.00	0.00	0.00	1.95	0.00	0.00	0.75
23.00	4.04	3.89	0.00	0.00	1.38	2.85	0.00	0.00	0.00	0.00	1.95	1.85	0.00	0.75
24.00	4.05	3.90	0.00	0.00	0.01	0.90	3.38	0.00	0.71	0.00	1.95	1.20	0.00	0.75
25.00	4.04	3.90	0.00	0.08	0.52	0.00	2.85	0.00	0.75	0.00	1.96	1.20	0.00	0.74
26.00	4.05	3.89	0.00	0.63	0.00	2.64	2.85	0.00	0.56	0.00	1.95	1.19	0.00	0.75
27.00	4.05	3.90	0.00	0.00	0.51	2.12	2.85	0.00	0.00	0.00	1.95	1.20	0.00	0.75
28.00	4.04	3.90	0.00	0.00	0.72	0.00	2.85	0.00	0.00	0.00	1.96	1.19	0.00	0.75
29.00	4.05	3.89	0.00	0.00	0.01	0.58	0.89	0.00	0.11	0.48	1.95	1.20	0.00	0.74
30.00	4.04	3.90	1.29	0.62	2.58	0.42	0.00	0.00	0.62	0.01	1.95	1.20	0.00	0.75
31.00	4.05	3.90	0.25	0.00	2.38	0.14	1.26	0.00	0.00	0.00	1.96	1.19	0.00	0.75
32.00	4.05	3.89	0.30	0.09	0.00	0.00	2.85	0.00	0.00	0.36	1.95	1.20	0.00	0.75
33.00	4.04	3.90	0.00	0.13	0.03	0.15	2.85	0.00	0.68	0.00	1.95	1.19	0.00	0.74
34.00	4.05	3.90	0.00	0.20	3.26	0.00	2.85	0.00	0.00	0.27	1.96	1.20	0.00	0.75
35.00	4.05	3.89	0.00	2.36	0.13	2.95	0.10	0.00	0.00	0.00	0.23	1.20	0.00	0.75
36.00	4.04	3.90	0.01	1.19	0.18	2.85	1.19	0.00	0.00	0.00	1.52	0.44	0.00	0.75
37.00	4.05	3.90	0.00	0.10	0.63	2.85	0.50	0.00	0.43	1.35	0.51	0.00	0.00	0.74
38.00	4.04	3.89	0.00	0.00	1.60	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.75
39.00	4.05	3.90	0.00	0.00	2.85	1.51	3.55	0.84	0.00	0.00	0.38	0.00	0.00	0.75
40.00	4.05	3.90	0.00	0.10	2.85	1.52	2.85	0.39	0.00	0.00	0.42	0.00	0.00	0.74
41.00	4.04	3.89	0.00	0.00	2.86	0.03	0.05	0.00	0.00	0.00	1.09	0.00	0.00	0.75
42.00	4.05	3.90	0.00	2.92	2.85	0.32	0.72	0.00	0.00	0.00	0.58	0.00	0.00	0.75
43.00	4.05	3.90	0.00	0.96	0.32	0.49	2.63	0.00	0.00	0.00	0.63	0.00	0.00	0.75
44.00	4.04	3.89	0.00	0.72	0.40	0.79	2.24	0.48	0.00	0.00	0.02	0.00	0.00	0.75
45.00	4.05	3.90	0.00	0.00	2.17	0.00	2.84	0.00	0.00	0.00	2.70	0.00	0.00	0.74
46.00	4.04	3.90	0.00	0.00	2.85	0.00	2.86	0.00	0.00	0.00	1.96	0.00	0.00	0.75
47.00	4.05	3.89	0.00	0.00	2.85	0.00	2.85	0.00	0.00	0.00	1.95	0.00	0.00	0.75
48.00	4.05	3.90	0.00	0.00	2.83	0.00	2.83	0.00	0.00	0.00	1.95	0.00	0.00	0.74
49.00	4.04	3.90	0.00	0.00	0.25	0.00	0.24	0.00	0.00	0.00	1.96	0.00	0.00	0.75
50.00	4.05	3.89	0.00	0.00	0.72	0.00	3.66	0.00	0.00	0.00	1.95	0.00	0.00	0.75
51.00	4.05	3.90	0.00	0.00	0.17	0.00	2.85	0.00	0.00	0.00	1.95	0.00	0.00	0.75
52.00	4.04	3.90	0.00	0.00	1.84	3.50	2.83	0.00	0.00	0.00	1.96	0.00	0.00	0.74
53.00	4.05	3.89	0.00	0.00	2.85	1.31	2.87	0.08	0.00	0.17	1.95	0.00	0.00	0.75
54.00	4.04	3.90	0.00	0.00	2.61	0.84	2.85	0.00	0.00	0.00	1.95	0.00	0.00	0.75
55.00	4.05	3.90	0.00	0.00	0.03	0.00	2.85	0.00	0.00	1.72	1.96	0.00	0.00	0.75
56.00	4.05	3.89	0.00	0.00	0.24	0.00	2.85	0.00	0.00	0.00	1.95	0.00	0.00	0.74
57.00	4.04	3.90	0.00	0.00	1.13	0.00	2.85	0.00	0.00	0.00	1.95	0.00	0.00	0.75
58.00	4.05	3.90	0.00	0.00	2.85	0.00	2.85	0.00	0.00	0.00	1.96	0.00	0.00	0.75
59.00	4.04	3.89	0.00	0.00	2.85	0.00	2.85	0.00	0.00	0.00	1.95	0.00	0.00	0.75
60.00	4.05	3.90	0.00	0.00	2.85	0.00	2.85	0.00	0.00	0.00	1.95	0.00	0.00	0.74
61.00	4.05	3.90	0.00	0.00	0.53	0.73	2.85	0.00	0.00	0.00	1.96	0.00	0.00	0.75
62.00	4.04	3.89	0.00	0.00	2.29	0.00	2.85	0.00	0.00	0.00	1.95	0.00	0.00	0.75
63.00	4.05	3.90	0.00	0.00	2.85	0.00	2.85	0.01	0.00	0.00	1.95	0.00	0.00	0.75
64.00	4.05	3.90	0.00	0.00	2.85	0.00	2.05	0.00	0.00	0.00	1.96	0.00	0.00	0.74
65.00	4.04	3.89	0.00	0.00	2.85	0.01	1.44	0.09	0.00	0.00	1.95	0.00	0.00	0.75
66.00	4.05	3.90	0.90	0.00	1.76	0.19	2.85	0.78	0.00	0.00	1.95	0.00	0.00	0.75
67.00	4.04	3.90	0.00	0.00	0.00	3.11	2.85	0.75	0.00	0.00	1.96	0.00	0.00	0.75
68.00	4.05	3.89	0.00	0.00	0.00	0.81	0.73	1.51	1.56	0.00	1.12	0.00	0.00	0.74
69.00	4.05	3.90	0.55	0.00	0.00	0.60	3.15	0.00	2.55	0.00	0.95	0.00	0.00	0.75
70.00	4.04	3.90	0.32	0.00	0.00	0.00	2.85	0.95	1.32	0.15	1.52	0.00	0.00	0.75
71.00	4.05	3.89	0.00	0.00	0.00	0.45	2.85	0.00	0.00	1.19	0.10	0.00	0.00	0.75
72.00	4.05	3.90	0.00	0.00	0.00	0.09	2.85	0.06	0.00	0.20	0.95	0.00	0.00	0.74
73.00	4.04	3.90	0.00	0.00	0.00	0.01	2.85	0.00	0.00	0.35	0.00	0.00	0.00	0.75
74.00	4.05	3.90	0.00	0.00	0.03	0.68	2.85	0.00	0.00	0.29	1.08	0.00	0.00	0.75
75.00	4.04	3.90	0.00	0.00	3.25	2.30	2.84	0.77	0.00	0.68	0.00	0.00	0.00	0.75
76.00	4.05	3.90	0.00	0.00	1.10	1.11	2.86	0.06	0.00	0.00	0.43	0.00	0.00	0.74
77.00	4.05	3.90	0.00	0.00	0.97	0.73	2.85	0.10	0.24	0.00	1.55	0.00	1.45	0.75
78.00	4.04	3.90	0.00	0.00	2.46	0.20	2.85	0.00	0.07	0.00	1.95	0.00	0.33	0.75
79.00	4.05	3.90	0.00	0.00	1.41	0.84	2.84	0.00	0.00	0.32	1.96	0.00	0.00	0.75
80.00	4.04	3.90	0.00	0.00	1.91	0.26	2.86	0.00	0.52	0.00	0.28	0.00	0.00	0.74
81.00	4.05	3.89	0.00	0.00	2.85	0.45	1.98	0.00	0.00	1.64	0.56	0.00	0.00	0.75
82.00	4.05	3.90	0.00	0.00	2.85	0.65	0.66	0.00	0.00	2.19	0.96	0.00	0.00	0.75
83.00	4.04	3.90	0.00	0.00	2.85	0.00	1.22	0.00	0.00	1.96	0.00	0.00	0.00	0.75
84.00	4.05	3.89	0.00	0.00	2.85	1.36	0.68	0.19	0.00	1.95	0.85	0.00	0.00	0.74
85.00	4.05	3.90	0.00	0.00	1.36	0.00	0.95	0.00	0.00	1.96	0.91	0.00	0.00	0.75
86.00	4.04	3.90	0.00	0.00	0.12	0.44	1.37	0.60	0.00	1.95	1.95	0.00	0.00	0.75
87.00	4.05	3.89	0.00	0.00	2.28	0.48	0.42	0.00	0.00	0.49	1.95	0.00	0.00	0.75
88.00	4.04	3.90	0.00	0.00	2.85	0.00	0.00	0.00	0.00	0.00	1.96	0.00	0.00	0.75
89.00	4.05	3.90	0.00	0.00	2.85	0.00	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.75
90.00	4.05	3.89	0.00	0.00	2.85	0.00	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.75
91.00	4.04	3.90	0.00	0.00	2.85	0.11	0.34	0.00	0.00	0.00	1.96	0.00	0.00	0.74
92.00	4.05	3.90	0.00	0.00	1.76	0.76	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.75
93.00	4.05	3.89	0.00	0.00	1.48	0.06	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.75
94.00	4.04	3.90	0.00	0.00	2.84	3.25	0.00	0.00	0.00	0.00	1.96	0.00	0.00	0.75
95.00	4.05	3.90	0.00	0.00	2.86	2.47	0.16	0.00	0.00	0.00	1.95	0.00	0.00	0.74
96.00	4.04	3.89	0.00	0.00	2.85	2.53	0.97	0.00	0.00	0.00	1.95	0.00	0.00	0.75
97.00	4.05	3.90	0.00	0.00	2.85	0.12	0.39	0.00	0.00	0.00	1.96	0.00	0.00	0.75
98.00	4.05	3.90	0.00	0.00	2.85	0.00	0.07	0.00	0.00	0.00	1.95	0.00	0.00	0.75
99.00	4.04	3.89	0.00	0.00	2.85	0.83	0.44	0.00	0.00	0.00	1.95	1.76	0.00	0.74
100.00	4.05	3.90	0.00	0.00	2.85	0.99	0.00	0.00	0.00	0.00	1.96	1.20	0.00	0.75
101.00	4.05	3.90	0.00	0.00	2.85	1.02	0.00	0.00	0.00	0.00	1.95	1.20	0.00	0.75
102.00	4.04	3.89	0.00	0.00	2.85	1.14	0.00	0.99	0.00	0.00	1.95	1.19	0.00	0.75
103.00	4.05	3.90	0.02	0.00	2.76	0.34	1.62	0.00	0.00	0.00	1.96	0.94	0.00	0.74
104.00	4.04	3.90	0.00	0.00	2.48	0.14	0.00	1.94	0.00	0.22	1.95	0.00	0.00	0.75
105.00	4.05	3.89	0.00	0.00	0.00	0.00	2.41	0.00	0.00	0.00	1.95	0.00	0.00	0.75
106.00	4.05	3.90	0.24	0.00	0.73	1.88	1.57	0.00	0.00	0.06	0.75	0.00	0.00	0.75
107.00	4.04	3.90	0.06	0.08	0.33	0.00	0.32	0.24	0.00	0.36	1.95	0.00	0.00	0.74
108.00	4.05	3.89	0.00	0.00	1.11	0.03	3.76	0.00	0.00	0.00	1.95	0.00	0.00	0.75
109.00	4.04	3.90	0.00	0.00	0.00	0.00	2.85	0.00	0.00	0.78	1.96	0.00	0.00	0.75
110.00	4.05	3.90	0.00	0.00	0.02	0.00	2.85	0.00	0.00	0.06	1.95	0.00	0.00	0.75
111.00	4.05	3.89	0.00	0.55	0.49	0.50	0.98	0.00	0.00	0.78	1.95	0.00	0.00	0.74
112.00	4.04	3.90	0.00	0.05	3.04	0.12	2.90	0.00	0.00	0.00	1.96	0.00	0.00	0.75
113.00	4.05	3.90	0.00	0.00	0.72	0.00	0.73	0.00	0.00	0.00	1.95	0.00	0.00	0.75
114.00	4.05	3.89	0.00	0.00	3.16	2.30	0.41	0.10	0.00	0.00	1.95	0.00	0.00	0.75
115.00	4.04	3.90	0.00	0.00	2.85	2.74	0.34	1.25	0.00	0.00	1.96	0.00	0.00	0.74
116.00	4.05	3.90	0.00	0.63	1.47	0.00	0.00	2.71	0.00	0.00	1.81	0.00	0.00	0.75
117.00	4.04	3.89	0.00	0.00	0.12	0.31	3.47	2.70	0.00	0.00	0.00	0.00	0.00	0.75
118.00	4.05	3.90	0.00	0.00	1.73	0.46	2.40	2.70	0.00	0.69	1.92	0.00	0.00	0.75
119.00	4.05	3.90	0.00	0.92	0.00	1.29	2.85	0.48	0.00	0.00	1.86	0.00	0.00	0.74
10.1.1.1	4.49	24.94
10.1.1.2	4.20	56.65
10.1.1.3	0.05	2512.66
10.1.1.4	0.17	1219.75
10.1.1.5	1.68	646.89
10.1.1.6	0.93	619.54
10.1.1.7	2.08	643.11
10.1.1.8	0.25	995.34
10.1.1.9	0.16	890.55
10.1.1.10	0.23	1483.92
10.1.1.11	1.77	488.36
10.1.1.12	0.26	627.75
10.1.1.13	0.04	1682.84
10.1.1.14	0.82	517.64
