Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.776s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	4.04	4.04	0.00	0.00	0.23	1.27	0.05	0.53	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.01	0.00	0.00	0.00	0.00	0.00
3.00	4.05	4.05	2.07	0.04	0.00	0.62	1.11	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.10	0.15	0.06	0.26	0.00
4.00	4.04	4.04	0.00	0.00	3.83	0.00	0.09	0.21	0.00	0.00	0.00	0.13	0.32	0.00	0.00	0.15	0.53	0.00	0.00	1.17	0.00
5.00	4.05	4.05	0.81	0.00	0.23	3.57	0.00	0.12	0.06	0.00	0.04	0.10	0.03	0.04	0.10	0.48	0.36	0.00	0.00	0.80	0.61
6.00	4.05	4.05	0.12	0.25	0.00	2.84	0.00	0.81	0.40	0.00	0.00	0.19	0.18	0.62	1.81	2.28	1.23	0.86	0.04	0.42	0.25
7.00	4.04	4.04	1.91	0.72	0.00	1.31	0.00	0.00	2.39	0.00	0.00	0.96	0.65	2.55	0.12	0.14	0.86	0.00	0.08	0.00	0.00
8.00	4.05	4.05	1.05	0.00	0.00	0.83	0.00	0.69	0.71	3.54	0.00	1.08	0.00	0.00	0.00	1.91	0.24	0.37	0.03	0.06	0.10
9.00	4.04	4.04	0.02	0.07	0.00	0.61	0.00	0.87	0.88	0.63	0.00	2.75	0.00	0.95	0.69	0.00	0.00	0.28	0.07	0.29	0.09
10.00	4.05	4.05	1.30	1.52	0.00	1.72	0.00	1.41	0.00	0.81	0.00	2.40	0.00	0.41	0.00	0.00	1.23	0.71	0.00	0.00	0.07
11.00	4.05	4.05	0.26	0.39	0.00	2.85	0.00	0.65	0.00	0.09	0.00	2.40	0.00	0.00	0.00	0.95	0.00	0.03	0.00	0.00	0.46
