Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.683s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	4.80	0.00	4.04	0.53	0.50	2.39	0.10	0.00	1.97	0.15	0.53	0.00	0.00	0.00	0.06
3.00	4.80	0.00	4.05	1.22	0.00	1.56	0.44	2.61	0.00	0.00	0.00	0.00	0.00	2.44	0.00
4.00	4.81	1.04	4.04	3.10	0.47	0.27	0.00	2.70	3.52	1.25	0.00	0.00	3.04	0.00	0.00
5.00	4.80	5.20	4.05	1.66	0.32	0.15	2.71	0.30	2.71	0.99	0.27	0.15	1.06	0.44	0.15
6.00	4.80	4.34	4.05	1.05	2.48	0.95	0.11	3.63	2.70	0.00	1.25	0.00	1.54	0.27	0.18
7.00	4.81	4.36	4.04	1.99	2.37	1.76	0.54	2.72	0.23	0.30	1.69	0.00	2.10	0.24	0.00
8.00	4.80	4.34	4.05	0.28	1.66	3.00	0.35	2.70	0.85	1.09	0.00	0.00	0.83	1.37	0.19
9.00	4.80	4.36	4.04	0.46	3.00	3.00	0.40	1.77	1.87	0.00	0.39	0.16	0.58	1.35	0.63
10.00	4.81	4.34	4.05	0.00	3.00	2.92	0.15	0.17	2.70	0.55	0.00	0.00	0.01	0.00	0.00
11.00	4.80	4.36	4.05	4.20	3.00	0.00	1.39	1.22	0.59	0.00	0.00	0.00	0.47	0.00	0.00
12.00	4.80	4.34	4.04	3.30	3.00	0.00	0.06	2.22	0.00	0.07	0.53	0.16	0.00	0.00	1.73
13.00	4.80	4.36	4.05	3.30	3.00	0.00	0.00	2.70	0.00	0.51	0.00	0.00	0.96	0.00	1.80
14.00	4.80	4.34	4.05	0.39	0.37	3.51	1.45	2.70	0.87	0.00	0.00	0.00	0.00	0.00	1.80
15.00	4.81	4.36	4.04	0.04	0.00	3.01	3.00	2.71	0.37	0.00	0.00	0.00	0.00	0.00	1.81
16.00	4.80	4.34	4.05	0.29	2.66	2.99	3.00	2.70	0.27	0.09	0.00	0.15	0.00	0.00	1.80
17.00	4.80	4.36	4.04	0.60	0.14	0.70	1.96	2.70	0.14	0.00	0.00	0.00	0.00	0.54	1.51
18.00	4.81	4.34	4.05	0.00	1.16	0.39	2.02	2.70	0.00	0.00	0.00	0.00	2.12	0.00	0.00
19.00	4.80	4.36	4.05	3.84	0.40	0.35	1.95	2.70	0.80	0.32	1.16	0.19	2.11	0.42	1.37
20.00	4.80	4.34	4.04	0.39	0.01	0.00	0.00	2.02	1.79	0.00	0.13	0.00	2.10	0.01	1.23
21.00	4.81	4.36	4.05	0.06	2.28	0.17	0.00	1.18	0.00	0.00	0.00	1.14	2.10	2.98	1.80
22.00	4.80	4.34	4.05	2.65	0.29	1.14	0.57	2.70	0.09	0.00	0.90	0.00	2.10	1.95	1.81
23.00	4.81	4.36	4.04	0.00	0.00	0.42	0.24	2.70	0.65	0.00	0.13	0.00	2.11	1.96	1.80
24.00	4.80	4.34	4.05	0.00	0.00	0.44	0.00	2.70	0.00	0.00	0.25	0.00	2.10	1.95	1.80
25.00	4.80	4.36	4.04	0.00	0.00	0.00	0.48	2.70	0.00	0.00	0.00	0.01	2.10	1.95	1.81
26.00	4.81	4.34	4.05	0.00	0.00	1.05	0.64	2.69	1.78	0.00	0.49	0.01	2.11	0.71	1.80
27.00	4.80	4.36	4.05	0.00	0.00	0.04	0.03	1.56	2.72	0.66	0.84	0.34	2.10	0.77	1.63
28.00	4.80	4.34	4.04	0.00	0.48	2.44	0.68	0.25	2.70	0.39	0.00	0.00	2.10	0.00	0.45
29.00	4.81	4.36	4.05	0.00	0.00	3.00	0.04	0.00	2.70	0.00	0.00	0.00	2.10	2.89	0.00
