Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.778s)
CreateVariables () DONE !!!
Creating 15 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14
2.00	4.80	0.00	0.10	0.00	0.00	0.15	0.06	0.00	0.35	0.10	0.10	0.00	0.00	0.49	0.00
3.00	4.80	0.23	0.33	0.00	0.00	2.10	0.70	0.00	0.75	0.00	0.46	3.08	0.00	0.45	0.00
4.00	4.81	0.00	0.71	0.00	0.00	0.50	0.19	0.00	0.00	3.08	0.00	0.19	0.00	2.93	0.00
5.00	4.80	0.00	1.52	0.00	0.10	2.98	0.06	0.37	0.56	1.66	0.30	0.42	2.09	0.07	0.00
6.00	4.80	3.04	2.34	0.15	0.08	0.90	0.03	0.62	0.24	0.22	0.14	0.05	0.53	1.75	0.00
7.00	4.81	3.05	0.15	0.32	1.58	0.11	0.84	1.65	0.61	0.00	0.57	0.18	0.00	2.54	0.00
8.00	4.80	0.25	0.00	0.60	0.33	1.59	2.20	0.09	0.56	0.00	1.42	1.22	0.01	0.00	0.19
9.00	4.80	0.00	0.07	2.93	1.26	3.00	0.00	1.22	0.00	0.51	0.11	1.02	0.34	0.15	0.00
10.00	4.81	0.46	1.15	0.20	1.60	3.00	0.90	0.00	0.00	0.01	1.30	0.34	0.00	0.94	0.00
11.00	4.80	0.00	1.07	0.00	0.15	2.88	0.35	0.00	1.79	0.18	0.66	0.00	0.00	0.00	0.00
12.00	4.80	0.09	0.12	1.25	0.00	0.45	0.09	0.00	0.45	1.05	0.06	0.02	0.44	0.11	0.00
13.00	4.80	1.55	0.00	3.30	0.00	0.33	0.00	0.20	0.66	1.36	0.00	1.38	0.24	0.86	0.00
14.00	4.80	2.44	0.00	0.88	0.27	0.15	0.00	0.05	0.42	0.00	0.00	1.70	0.16	0.00	0.00
15.00	4.81	4.36	2.44	0.00	0.00	0.00	0.00	0.09	0.58	1.35	0.12	0.00	1.14	0.00	0.00
16.00	4.80	0.53	0.48	0.00	0.06	0.92	0.09	0.00	0.03	0.12	0.00	0.06	0.54	1.95	0.00
17.00	4.80	0.00	1.11	1.30	1.38	0.33	0.98	0.00	1.03	0.00	1.82	0.00	0.00	0.00	0.00
18.00	4.81	0.00	0.24	0.20	0.02	0.75	0.00	0.12	0.17	3.39	0.00	0.00	1.63	0.07	0.00
19.00	4.80	0.34	1.97	0.00	0.41	0.06	0.00	2.23	0.15	0.51	0.45	0.19	0.27	0.24	0.00
20.00	4.80	0.75	0.00	0.00	0.69	0.82	0.31	1.02	1.66	0.26	2.54	0.00	0.77	0.42	0.00
21.00	4.81	0.00	0.00	0.72	0.00	2.12	0.00	1.85	0.67	0.00	0.49	0.91	0.58	0.00	0.00
22.00	4.80	0.03	0.21	0.61	1.73	3.00	0.00	1.20	1.70	0.05	0.29	0.00	0.09	0.62	0.00
23.00	4.80	0.27	0.00	1.48	0.00	1.27	0.00	2.57	1.30	0.77	0.19	0.51	0.00	0.30	0.00
24.00	4.80	2.36	0.05	0.00	0.78	0.00	0.00	0.00	1.95	0.14	0.00	0.00	0.20	0.00	0.00
25.00	4.80	0.68	0.00	0.00	0.28	3.34	0.00	1.96	0.59	0.00	0.29	0.00	0.00	2.69	0.06
26.00	4.81	0.06	0.00	0.00	0.00	3.00	0.00	0.28	0.12	0.34	0.00	0.00	0.00	1.94	0.00
27.00	4.80	0.62	2.50	0.62	0.44	3.00	0.00	0.00	2.47	0.12	0.91	0.00	0.00	1.07	0.00
28.00	4.80	0.00	0.76	0.00	0.00	2.50	0.00	0.00	0.97	0.46	2.25	0.00	0.00	1.70	0.00
29.00	4.81	0.09	0.07	0.00	0.00	0.29	0.00	0.00	1.11	1.02	0.80	0.00	0.00	0.58	0.00
30.00	4.80	0.13	0.08	0.00	0.48	2.29	0.00	0.00	0.29	0.70	1.58	2.35	2.25	0.35	0.00
31.00	4.80	1.04	0.00	0.00	0.00	2.44	0.00	0.00	0.00	0.42	1.84	0.00	1.98	0.50	0.00
32.00	4.81	0.55	0.00	0.00	0.00	1.19	0.00	0.00	0.00	1.76	0.05	1.71	0.07	0.00	0.00
33.00	4.80	0.08	4.22	0.00	0.09	2.54	0.00	0.02	1.24	1.94	0.00	0.80	0.04	0.35	0.00
34.00	4.81	0.33	0.29	0.00	0.53	3.32	0.00	0.00	0.35	0.02	0.07	0.00	0.00	2.13	0.00
35.00	4.80	1.64	0.00	0.00	0.58	2.27	1.31	0.98	0.03	1.60	0.34	0.00	2.05	0.24	0.00
36.00	4.80	2.02	1.48	0.00	0.00	2.65	0.77	0.10	0.00	1.28	0.14	0.00	1.15	0.00	0.00
37.00	4.81	0.20	0.19	0.00	3.38	0.18	0.00	0.32	0.00	0.50	0.38	0.57	1.55	0.00	0.00
38.00	4.80	0.02	0.03	0.72	0.00	2.45	0.00	0.33	1.01	0.47	0.00	0.00	0.13	2.67	0.00
39.00	4.80	0.00	0.00	0.00	0.90	1.90	0.00	0.04	0.00	1.68	2.81	0.00	1.02	0.28	0.19
40.00	4.81	2.03	0.02	0.33	0.33	3.25	0.00	0.88	0.00	0.05	1.80	0.00	0.12	0.33	0.08
41.00	4.80	0.11	0.58	0.10	1.56	1.97	1.86	0.00	0.53	0.16	0.74	0.16	0.47	0.10	0.65
42.00	4.80	0.00	0.74	0.00	0.03	0.00	0.00	0.75	0.84	0.17	2.41	0.00	0.00	0.00	0.00
43.00	4.81	0.29	1.02	0.58	0.13	1.54	2.08	0.14	0.46	0.98	0.00	0.00	1.15	0.00	1.96
