Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.723s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	3.74	3.59	1.59	0.00	0.79	1.02	0.00	1.07	0.70	0.61	0.00	0.00	0.00	0.00
3.00	3.75	3.60	3.33	0.65	3.54	0.28	0.45	0.00	1.86	0.00	0.00	0.00	0.04	0.00
4.00	3.75	3.60	0.52	0.34	3.30	2.57	0.00	0.34	0.24	3.28	0.00	0.00	0.00	0.00
5.00	3.74	3.60	0.15	0.52	3.30	0.11	0.00	0.06	1.09	0.05	1.13	0.93	0.00	0.04
6.00	3.75	3.59	1.57	1.13	3.07	0.53	0.00	0.63	0.84	3.38	0.56	2.47	0.00	0.70
7.00	3.75	3.60	0.00	0.00	0.00	0.55	2.19	0.35	1.06	2.40	0.72	2.06	0.00	0.78
8.00	3.75	3.60	0.48	1.22	1.49	0.00	0.94	0.00	0.32	2.41	0.00	0.58	0.00	0.00
9.00	3.74	3.60	0.10	0.16	2.19	1.53	0.06	3.66	0.41	2.40	0.25	0.11	0.45	0.44
10.00	3.75	3.59	0.06	0.00	1.31	0.00	2.33	0.56	1.94	2.40	0.00	3.14	1.28	0.00
11.00	3.75	3.60	0.02	0.43	0.00	0.79	1.64	0.00	2.40	2.39	0.39	2.25	0.01	0.00
12.00	3.74	3.60	0.45	0.00	0.00	0.06	0.35	0.00	2.40	2.41	0.00	2.25	0.12	0.00
13.00	3.75	3.60	0.00	0.89	2.17	0.66	0.30	0.00	2.41	0.24	0.00	2.25	0.00	0.00
