Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.800s)
CreateVariables () DONE !!!
Creating 20 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19
2.00	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.24
3.00	3.45	0.00	0.00	0.13	3.05	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.58	0.00	1.59
4.00	3.45	0.06	0.00	0.31	3.00	0.37	0.00	0.00	0.44	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00	0.57	0.00	1.04
5.00	3.45	0.00	1.85	0.53	0.16	0.01	0.00	0.06	0.72	0.06	0.00	2.51	0.06	0.00	0.04	0.04	0.00	0.00	0.00	1.05
6.00	3.45	0.00	0.00	2.17	0.82	0.00	0.00	0.13	0.00	1.38	0.09	0.56	0.79	0.00	0.00	0.72	0.00	0.00	0.00	1.05
7.00	3.44	0.00	0.00	1.03	0.00	0.19	0.00	2.02	0.67	0.11	0.02	1.38	1.46	0.00	0.00	1.69	0.00	1.22	0.00	1.04
8.00	3.45	0.00	0.00	0.43	0.55	0.00	0.32	2.40	2.32	0.73	0.03	0.75	1.47	0.00	0.00	1.58	0.00	0.50	0.00	1.05
9.00	3.45	0.00	0.00	0.00	0.56	0.00	2.36	0.56	0.00	2.35	0.21	1.90	0.00	0.00	0.00	0.18	0.00	0.00	0.00	0.27
10.00	3.45	1.72	0.00	0.00	0.89	0.00	0.27	1.76	0.09	1.33	0.00	1.81	0.00	0.00	0.00	0.37	0.00	0.00	0.49	1.45
11.00	3.45	0.75	0.00	0.00	1.15	0.00	0.10	0.92	1.02	0.02	0.00	0.00	0.00	0.00	0.00	0.72	1.14	0.09	1.46	1.10
12.00	3.45	0.00	0.24	1.20	0.21	0.00	0.00	1.26	0.67	0.65	0.22	1.27	0.45	0.00	0.00	1.19	0.00	2.15	0.00	0.60
13.00	3.44	1.47	0.48	0.00	0.14	0.00	0.00	0.33	2.02	0.57	0.00	0.25	0.69	0.00	0.00	1.82	0.00	1.67	0.11	0.17
14.00	3.45	2.90	0.00	0.04	0.24	0.01	0.00	1.26	1.58	0.22	0.30	0.00	0.00	0.00	0.00	1.80	0.03	0.89	0.00	1.26
15.00	3.45	0.25	0.11	0.00	0.13	0.20	0.00	0.00	0.98	0.16	0.04	0.11	2.65	0.00	0.00	0.39	0.50	0.00	0.00	0.87
16.00	3.45	0.38	0.00	0.00	0.00	0.06	0.00	0.69	0.78	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	2.51	0.00	1.23
17.00	3.45	1.03	1.02	0.37	0.25	0.09	0.00	0.72	0.00	2.04	0.40	0.00	1.17	0.00	0.00	0.52	0.00	1.64	0.00	0.33
18.00	3.45	3.31	0.00	0.97	0.69	0.00	0.10	0.12	3.00	0.04	0.00	0.72	0.24	0.00	0.00	1.99	0.00	0.28	0.00	0.12
19.00	3.44	1.22	0.00	0.06	0.00	0.00	0.24	0.58	2.40	0.00	0.00	0.14	0.61	0.00	0.00	0.19	1.08	0.76	0.46	1.76
20.00	3.45	0.01	0.00	0.63	0.00	0.00	0.00	0.00	2.40	0.07	0.00	0.24	0.39	0.00	2.89	2.13	0.00	1.44	0.03	0.00
21.00	3.45	0.21	0.00	0.10	0.00	0.00	0.30	0.00	0.57	1.01	0.00	1.13	0.00	0.00	0.13	1.80	0.00	0.00	0.00	0.00
22.00	3.45	0.38	0.00	0.36	0.00	0.00	1.56	0.00	2.86	0.04	0.00	0.31	0.01	0.00	0.91	0.23	0.00	0.23	0.00	1.37
23.00	3.45	3.37	0.00	0.42	0.00	0.00	0.37	0.53	1.53	0.00	0.49	0.00	0.57	0.00	0.86	0.00	0.00	0.00	0.43	1.05
24.00	3.44	0.12	0.00	0.00	0.00	0.00	1.56	0.26	0.18	0.15	1.85	0.39	0.05	0.00	0.00	0.01	0.00	0.00	0.73	0.22
25.00	3.45	0.00	0.00	0.41	0.30	0.10	0.00	0.07	1.59	0.48	0.19	3.08	0.03	0.00	0.59	0.00	0.00	0.01	0.00	0.02
26.00	3.45	0.15	0.00	0.04	0.00	0.00	0.00	0.09	0.79	0.00	1.89	2.40	0.00	0.00	0.15	0.00	0.50	1.28	0.00	0.19
27.00	3.45	1.95	0.00	0.00	0.00	0.00	0.04	1.52	0.01	2.26	0.18	1.55	0.00	0.00	0.06	0.01	0.27	0.35	0.00	1.82
28.00	3.45	0.91	0.00	0.00	1.83	0.60	0.71	0.66	1.46	1.36	1.35	0.00	0.01	0.00	0.53	0.00	0.72	0.00	0.00	0.19
29.00	3.45	0.00	0.00	0.90	3.00	0.00	0.39	0.00	0.95	0.03	0.01	0.00	0.00	0.00	1.31	0.00	0.00	0.17	0.00	0.00
30.00	3.44	0.00	0.00	0.00	2.68	0.00	0.20	0.00	0.00	0.21	2.19	0.72	0.00	0.00	0.67	0.85	0.00	0.00	0.00	0.00
31.00	3.45	0.00	0.00	0.00	2.16	0.00	0.00	0.72	0.00	0.00	0.16	0.00	0.00	0.00	0.17	0.00	0.19	0.00	0.01	0.20
