Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.710s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	3.74	3.14	1.62	0.00	0.15	0.61	0.74	0.00	0.00	0.00	0.00
3.00	3.75	3.15	0.05	0.23	0.50	1.00	0.17	0.53	2.03	1.67	1.37
4.00	3.75	3.15	0.00	0.00	0.93	1.00	0.75	0.04	1.19	0.30	2.18
5.00	3.74	3.15	1.38	1.37	0.24	0.10	0.78	2.23	0.08	0.09	0.66
6.00	3.75	3.15	0.01	0.00	0.00	0.16	0.00	2.26	1.00	0.74	1.39
7.00	3.75	3.15	1.22	1.23	2.24	0.19	0.00	1.20	0.16	0.00	1.21
8.00	3.75	3.15	0.65	0.21	0.15	0.00	0.93	2.55	0.00	2.58	1.51
9.00	3.74	3.15	1.52	0.00	0.34	0.00	0.00	1.87	0.00	1.55	1.47
10.00	3.75	3.15	2.77	0.00	0.00	0.00	0.00	3.08	0.72	0.34	0.21
11.00	3.75	3.15	3.00	0.48	0.00	0.00	0.00	2.55	0.51	0.00	2.21
12.00	3.74	3.15	2.97	0.99	0.00	0.00	0.00	2.54	0.00	0.86	1.47
13.00	3.75	3.15	0.00	0.00	0.49	0.00	0.00	2.56	0.00	0.00	1.53
14.00	3.75	3.15	0.00	0.00	0.00	0.71	0.00	2.55	0.48	0.00	1.51
15.00	3.75	3.14	2.07	0.00	0.00	0.05	0.00	2.55	0.00	0.00	1.49
16.00	3.74	3.15	3.00	0.00	0.53	0.90	0.00	2.55	0.07	0.00	1.51
17.00	3.75	3.15	0.03	0.98	0.00	0.10	0.52	2.56	0.96	0.00	1.49
18.00	3.75	3.15	0.92	1.31	1.46	0.00	0.27	2.04	0.00	0.00	0.80
19.00	3.75	3.15	1.01	2.44	0.00	0.00	0.00	0.89	0.00	0.93	0.00
20.00	3.75	3.15	0.18	1.10	0.00	0.82	0.29	2.55	1.39	0.09	0.00
21.00	3.75	3.15	0.15	0.00	1.46	0.00	0.00	1.37	2.40	0.37	0.00
22.00	3.75	3.15	0.76	0.45	0.00	0.00	0.00	1.15	2.40	0.95	0.00
23.00	3.74	3.15	2.60	2.16	0.34	0.00	0.73	2.14	0.74	0.20	0.17
24.00	3.75	3.15	2.57	1.78	0.37	0.06	0.00	2.55	2.21	0.51	0.63
