Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.843s)
CreateVariables () DONE !!!
Creating 24 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23
2.00	3.59	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.53	0.00	0.00	0.00	0.10	0.00	0.00	0.50	0.15	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.60	3.45	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.04	1.05	0.00	0.00	0.96	0.00	0.03	0.00	0.04	0.00	0.35	0.00	0.00	0.00
4.00	3.60	3.45	0.00	0.00	0.36	2.06	0.00	1.93	0.55	0.00	0.00	0.00	0.51	0.00	0.00	0.00	0.00	2.07	0.00	0.00	0.96	0.00	0.00	0.00
5.00	3.60	3.45	0.00	0.04	0.00	0.20	0.00	2.32	0.36	2.18	0.00	0.00	0.62	1.48	2.20	0.00	0.14	2.03	0.00	1.18	0.00	0.00	0.00	0.00
6.00	3.59	3.45	0.00	0.43	3.03	0.98	0.00	1.42	2.42	0.21	0.00	0.11	0.04	0.00	0.54	0.00	1.75	0.63	0.00	0.13	1.49	0.00	0.00	0.00
7.00	3.60	3.44	0.00	0.00	2.71	0.06	0.76	2.70	2.55	0.22	0.71	0.29	0.00	0.00	0.39	0.00	0.18	0.88	0.00	0.00	0.04	0.00	0.00	0.00
8.00	3.60	3.45	0.00	2.29	0.02	0.42	0.00	0.01	0.03	0.99	0.39	0.00	0.29	0.00	1.64	1.35	0.18	0.04	0.32	0.10	0.00	0.00	0.27	0.58
9.00	3.60	3.45	0.00	0.34	3.11	0.23	0.00	3.72	1.01	0.14	0.96	0.05	0.20	0.00	0.13	0.06	0.00	0.06	0.04	0.13	2.25	0.00	0.00	0.00
10.00	3.59	3.45	0.22	0.00	1.17	2.93	0.41	2.71	1.25	0.00	0.00	0.82	1.28	0.00	0.11	0.00	0.13	0.13	0.00	1.35	1.81	0.00	0.66	1.25
11.00	3.60	3.45	1.48	1.02	0.12	0.23	0.15	0.47	0.78	0.00	0.00	0.22	0.54	0.00	2.16	0.57	0.50	0.26	2.39	2.31	1.80	0.00	0.34	0.17
12.00	3.60	3.45	0.45	0.64	0.85	0.78	2.25	2.19	0.00	0.99	0.26	0.17	0.30	0.00	0.50	0.36	0.33	0.06	0.00	0.41	0.44	0.00	0.24	0.27
13.00	3.60	3.44	0.04	0.15	0.19	1.63	0.96	1.38	0.03	0.96	0.74	1.32	0.00	0.00	0.11	0.00	0.13	0.00	1.06	0.00	0.00	0.00	0.34	0.00
14.00	3.60	3.45	0.18	1.78	0.00	0.19	0.27	0.95	0.65	0.26	1.98	0.30	0.00	0.00	0.33	2.72	0.34	0.17	2.23	0.17	0.61	0.00	0.04	0.87
15.00	3.59	3.45	0.04	0.75	0.31	0.05	0.06	0.18	0.20	0.00	0.05	0.29	0.00	0.00	0.00	0.11	0.00	0.13	0.00	0.00	0.60	0.00	0.66	0.06
16.00	3.60	3.45	0.00	0.00	1.89	0.01	0.34	0.06	0.15	0.07	0.63	0.80	0.00	0.00	0.95	0.33	2.78	0.00	0.00	2.69	0.61	0.00	0.00	0.17
17.00	3.60	3.45	0.16	0.00	0.41	0.05	0.20	0.62	1.17	0.00	1.05	0.00	0.00	0.00	0.00	0.00	1.77	0.07	0.00	1.66	0.00	0.00	0.00	0.03
18.00	3.60	3.45	0.92	0.76	0.00	3.50	0.00	0.39	0.00	0.00	0.33	0.85	0.00	0.00	2.80	1.45	0.00	0.18	0.64	0.47	0.00	0.00	0.00	0.00
19.00	3.59	3.44	0.18	1.10	0.00	2.17	0.15	0.15	0.24	0.46	0.04	0.53	0.64	0.00	0.26	0.00	0.00	0.59	1.27	0.00	1.34	0.67	0.00	0.06
20.00	3.60	3.45	0.14	0.59	0.00	0.00	0.69	0.65	0.00	0.46	0.00	0.92	0.28	0.00	2.51	3.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
21.00	3.60	3.45	0.00	0.34	0.00	1.09	0.00	0.99	0.54	0.04	0.38	0.00	0.00	0.00	1.16	0.12	0.00	0.00	0.66	0.00	0.83	0.14	0.00	0.00
22.00	3.60	3.45	2.13	0.00	0.40	2.49	0.12	1.47	0.00	0.47	1.32	0.00	0.00	0.00	0.00	1.81	0.00	0.39	0.00	0.19	0.65	0.06	0.00	0.25
23.00	3.60	3.45	0.00	0.45	0.17	0.79	0.00	0.08	0.00	0.24	0.26	1.23	0.54	0.00	0.00	0.31	0.00	0.00	0.12	0.45	2.05	1.49	0.00	0.90
24.00	3.59	3.44	0.00	0.00	0.13	2.09	1.74	0.65	0.06	0.00	0.47	0.00	0.00	0.00	0.00	1.23	0.00	0.00	0.00	0.00	1.53	1.68	0.53	0.00
25.00	3.60	3.45	0.00	0.00	1.52	2.71	0.09	0.00	0.65	0.74	0.40	1.40	0.42	0.00	0.00	0.00	0.63	0.00	0.00	0.10	0.00	0.00	0.00	1.06
26.00	3.60	3.45	1.52	0.00	0.64	0.76	0.21	2.20	0.00	0.00	1.68	0.00	0.00	0.00	0.00	0.00	0.80	0.78	0.00	0.60	0.00	0.56	0.00	1.72
27.00	3.60	3.45	1.34	2.74	0.63	0.00	0.00	0.19	0.52	1.01	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.38	0.90	0.00	0.00	0.83	0.60
28.00	3.59	3.45	0.00	0.00	0.12	0.00	0.03	2.95	1.04	0.06	0.00	0.72	0.68	0.00	0.00	0.00	0.00	0.00	0.00	1.67	1.48	0.04	0.00	0.14
29.00	3.60	3.45	0.55	0.59	1.61	0.10	0.00	0.09	0.19	1.96	0.03	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	2.29	0.00	0.00	0.42
30.00	3.60	3.44	0.00	0.00	2.62	0.00	0.00	0.00	0.06	2.57	0.65	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.35	1.81	0.00	0.00	0.18
31.00	3.60	3.45	0.09	0.18	0.00	1.25	0.53	0.00	3.55	2.54	0.00	0.89	0.00	0.00	0.00	0.10	0.61	0.00	1.07	0.00	0.56	0.00	0.72	0.00
32.00	3.59	3.45	0.07	2.69	0.06	1.40	0.00	0.52	0.67	2.21	0.23	0.00	0.25	0.00	0.28	0.18	0.07	0.00	0.00	0.24	0.00	0.00	0.00	0.18
33.00	3.60	3.45	0.08	3.05	0.58	0.09	0.04	0.00	0.24	0.00	2.57	0.00	0.00	0.00	0.32	0.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.16
34.00	3.60	3.45	0.00	0.18	0.37	0.03	0.40	1.88	1.69	0.19	2.25	0.00	0.00	0.00	0.00	0.00	0.15	0.66	0.72	0.05	1.33	0.00	0.00	1.12
35.00	3.60	3.45	3.35	0.71	0.00	0.98	1.70	0.24	0.00	0.20	1.90	0.00	0.45	0.00	0.28	1.39	0.00	0.00	0.00	2.21	1.83	1.03	0.22	0.14
36.00	3.60	3.44	2.56	0.00	0.11	0.46	1.00	0.54	1.92	0.00	1.09	0.00	0.66	0.00	1.26	0.58	0.00	0.00	0.00	1.15	0.00	0.04	0.34	0.00
37.00	3.59	3.45	1.99	0.00	0.00	1.16	0.00	0.00	0.00	0.00	2.38	0.00	0.00	0.00	0.00	0.00	1.89	0.72	1.53	0.00	0.00	0.72	0.00	1.55
38.00	3.60	3.45	0.24	0.77	0.00	0.59	0.00	0.00	0.12	0.27	0.16	0.00	0.13	0.00	0.00	0.00	0.57	0.00	0.00	0.00	0.00	0.37	0.33	0.86
39.00	3.60	3.45	0.34	0.00	0.27	0.00	0.09	2.24	1.87	0.00	0.00	0.00	1.22	0.00	0.00	0.00	0.11	0.00	0.63	0.00	0.15	0.00	1.02	0.33
40.00	3.60	3.45	0.80	2.13	2.42	0.00	0.03	0.00	0.00	1.63	0.23	0.00	0.30	0.00	0.22	1.83	0.00	0.03	0.06	1.10	0.00	1.46	0.29	0.02
41.00	3.59	3.44	1.18	0.00	0.21	0.03	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.20	2.10	0.00	1.01	0.00	0.00	2.27	0.04	0.66	0.69
42.00	3.60	3.45	1.05	0.00	0.62	2.47	0.17	0.00	0.71	0.69	2.21	0.00	0.00	0.00	0.00	0.23	0.30	1.59	0.00	0.00	0.21	0.00	0.00	0.00
43.00	3.60	3.45	0.48	0.00	0.22	0.98	0.45	0.56	0.00	0.74	1.60	0.00	0.00	0.00	0.00	0.00	0.13	1.34	0.54	0.00	0.13	0.00	0.00	1.77
44.00	3.60	3.45	0.00	3.57	0.05	1.11	0.00	0.04	0.00	0.11	0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.92	0.00	0.00	0.28
45.00	3.60	3.45	1.06	0.00	0.00	0.07	0.00	0.00	0.00	1.44	1.88	0.00	0.00	0.00	0.19	0.00	3.05	0.14	0.00	0.00	0.00	0.00	0.00	1.58
46.00	3.59	3.45	0.00	0.06	0.98	0.78	0.00	0.20	1.20	0.27	2.25	0.53	0.00	0.00	0.16	0.03	2.10	1.57	1.10	0.00	0.14	0.00	0.00	0.62
47.00	3.60	3.44	0.30	0.00	1.58	0.00	0.00	0.34	0.46	0.00	1.52	0.00	0.00	0.00	0.42	1.85	0.08	0.08	0.00	0.60	0.02	0.00	0.00	0.90
48.00	3.60	3.45	1.63	0.00	0.15	1.67	1.46	0.00	0.02	1.91	0.06	0.00	0.00	0.00	0.45	0.30	1.02	0.90	0.00	0.00	0.00	0.00	0.00	0.08
49.00	3.60	3.45	2.27	0.00	0.76	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	2.59	0.00	0.00	1.83	0.00	0.86	0.09	0.00	0.00	0.72
50.00	3.59	3.45	0.00	0.00	0.00	0.00	0.11	2.18	0.00	1.61	0.80	0.00	0.00	0.00	1.77	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.33
51.00	3.60	3.45	0.06	0.40	0.00	0.20	0.00	1.47	1.49	0.45	0.00	0.00	1.51	0.00	0.33	1.73	0.00	0.17	0.14	0.00	0.98	0.00	0.00	0.90
52.00	3.60	3.45	0.00	0.00	0.00	0.11	3.24	1.73	0.00	2.99	0.03	0.01	0.38	0.00	0.00	0.51	0.00	0.59	0.00	0.00	0.00	0.00	0.00	0.08
53.00	3.60	3.44	0.00	0.00	0.00	2.28	0.25	0.86	0.09	0.30	0.00	0.16	0.28	0.00	0.00	0.00	0.00	0.09	0.00	0.30	0.04	0.00	0.00	0.90
