Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.351s)
CreateVariables () DONE !!!
Creating 18 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17
2.00	3.74	3.29	1.92	0.71	0.00	1.46	0.30	0.00	0.64	0.04	0.35	0.01	0.00	0.00	0.00	0.15	0.00	0.00
3.00	3.75	3.30	1.52	1.25	1.30	1.20	0.50	2.61	0.32	0.00	0.00	1.31	0.00	0.00	0.06	0.00	0.63	1.52
4.00	3.75	3.30	3.15	0.58	0.07	1.76	0.00	2.70	2.51	3.26	0.01	0.59	0.00	0.00	0.00	0.30	0.10	1.04
5.00	3.74	3.30	3.15	2.96	0.58	0.61	0.47	2.70	2.71	0.03	0.00	0.27	0.06	0.45	1.55	0.23	0.52	1.05
6.00	3.75	3.30	3.15	2.91	0.00	0.00	0.27	2.61	2.28	0.52	0.19	0.57	1.97	0.27	2.10	0.52	0.06	1.05
7.00	3.75	3.30	3.15	0.53	0.42	0.40	0.00	0.00	0.82	2.54	0.00	0.00	1.19	0.00	2.10	0.88	0.00	1.04
8.00	3.75	3.30	3.15	0.00	2.75	0.01	0.15	0.00	0.79	1.32	0.01	0.04	0.31	0.66	2.10	0.00	0.07	1.05
9.00	3.74	3.29	3.15	1.36	2.85	0.18	0.06	2.21	0.48	0.17	0.15	0.18	0.00	0.94	2.11	0.90	0.00	1.05
10.00	3.75	3.30	3.15	0.07	2.85	0.00	0.07	2.70	3.42	0.53	0.31	0.63	0.00	1.03	2.10	0.22	0.72	0.74
11.00	3.75	3.30	3.15	0.00	0.78	0.39	0.48	2.70	0.00	0.00	0.00	0.00	0.53	0.09	2.10	0.96	0.04	1.36
12.00	3.74	3.30	3.15	0.00	0.14	3.14	0.00	2.70	0.94	0.11	0.00	0.57	0.00	0.46	2.10	0.24	0.00	1.05
13.00	3.75	3.30	3.15	0.81	0.00	1.64	0.12	2.70	1.46	0.26	0.33	1.08	0.23	0.00	1.27	0.90	0.15	1.04
14.00	3.75	3.30	3.15	0.00	0.73	1.67	0.00	2.70	2.70	0.50	0.75	0.00	0.67	0.40	0.52	0.73	0.13	0.31
15.00	3.75	3.30	3.14	0.07	0.15	2.57	0.00	2.71	2.71	0.00	0.66	0.00	0.09	0.00	0.58	0.22	1.39	0.11
16.00	3.74	3.30	3.15	1.87	1.19	0.00	0.98	2.14	2.70	0.00	0.00	0.00	0.68	0.64	0.00	0.15	0.48	0.90
17.00	3.75	3.30	3.15	0.28	0.26	0.04	0.04	0.00	0.83	0.23	0.52	0.15	0.42	0.00	3.09	0.74	2.24	0.00
18.00	3.75	3.29	3.15	0.66	0.45	1.70	0.00	0.56	0.00	0.02	0.38	0.00	3.05	0.00	0.66	0.21	2.26	0.00
19.00	3.75	3.30	3.15	3.35	0.38	0.00	0.94	0.42	0.00	0.00	2.16	0.00	1.23	0.99	0.30	1.66	0.00	0.22
20.00	3.75	3.30	3.15	2.27	0.00	0.71	0.14	0.21	0.13	0.00	1.23	0.00	1.71	0.00	0.73	0.55	2.00	0.17
21.00	3.75	3.30	3.15	0.11	2.78	0.84	0.87	0.20	0.15	1.37	0.23	0.00	2.42	0.00	2.85	2.73	0.13	0.00
22.00	3.75	3.30	3.15	0.79	1.37	0.37	0.00	0.42	0.32	0.00	0.05	0.00	2.40	2.68	2.10	1.91	0.21	0.15
23.00	3.74	3.30	3.15	0.00	0.72	1.51	0.00	0.82	0.00	0.00	0.00	0.00	1.00	2.26	2.11	0.00	0.15	0.07
24.00	3.75	3.30	3.15	0.00	0.00	0.87	0.00	0.00	0.09	0.62	0.00	0.00	0.00	2.25	2.10	2.24	1.76	1.29
25.00	3.75	3.30	3.15	0.00	0.00	0.45	1.25	2.73	0.81	0.00	1.22	0.00	0.00	2.25	2.10	0.04	0.00	0.09
26.00	3.75	3.29	3.15	0.00	0.00	0.38	0.00	2.70	0.00	0.00	1.80	0.00	0.53	0.00	2.10	0.00	0.00	0.00
27.00	3.74	3.30	3.15	0.00	0.00	2.68	0.61	0.50	3.67	0.00	0.00	0.00	0.00	0.03	2.10	0.70	0.00	0.09
28.00	3.75	3.30	3.15	0.00	0.00	2.85	0.00	2.78	2.69	0.00	0.03	0.00	0.00	0.30	2.10	0.37	0.00	0.00
29.00	3.75	3.30	3.14	0.00	0.00	2.85	0.00	1.56	2.70	0.00	0.45	0.00	0.00	0.27	2.10	0.66	0.00	0.00
30.00	3.74	3.30	3.15	0.78	0.00	0.27	0.05	0.88	2.71	0.00	0.12	0.00	0.00	0.00	2.11	2.92	0.00	0.07
31.00	3.75	3.30	3.15	0.00	0.00	0.53	0.00	0.00	2.70	0.00	0.21	0.00	0.49	2.97	2.09	0.00	0.00	0.00
32.00	3.75	3.30	3.15	0.00	0.00	1.82	0.04	0.04	2.70	0.00	0.87	0.00	0.50	1.26	2.11	0.00	0.00	0.08
33.00	3.75	3.30	3.15	0.99	0.00	2.85	0.00	0.00	2.70	0.00	0.00	0.00	0.00	1.08	2.11	0.22	0.00	0.00
34.00	3.74	3.29	3.15	0.00	0.00	1.98	0.34	0.24	0.34	0.00	0.18	0.00	0.00	2.98	0.50	1.50	0.00	0.87
35.00	3.75	3.30	3.15	0.00	0.00	3.59	1.36	0.00	0.00	0.00	0.53	0.00	0.00	1.48	0.16	2.10	0.00	0.00
36.00	3.75	3.30	3.15	0.00	0.00	2.85	0.27	0.63	0.00	0.00	3.38	0.00	0.00	0.28	0.47	2.10	0.19	0.00
37.00	3.75	3.30	3.15	0.00	0.00	2.77	0.04	0.00	0.00	0.00	0.65	0.00	0.00	1.21	0.86	2.11	0.00	0.00
38.00	3.74	3.30	3.15	0.00	0.00	2.86	0.18	0.72	0.00	0.00	0.19	0.00	0.00	2.25	0.00	2.10	2.81	0.09
39.00	3.75	3.30	3.15	0.00	0.00	2.84	0.00	0.35	0.00	0.17	0.18	0.00	0.00	2.25	0.33	2.10	1.95	0.00
40.00	3.75	3.30	3.15	0.00	0.00	1.90	0.00	1.36	0.00	0.18	0.00	0.00	0.00	2.26	0.18	2.10	0.87	0.00
41.00	3.74	3.30	3.15	0.00	0.00	0.09	0.00	2.69	0.00	0.00	0.09	0.00	0.00	2.25	0.00	2.10	0.91	0.00
42.00	3.75	3.29	3.14	0.00	0.00	0.00	1.17	0.05	1.68	0.46	1.10	0.00	0.00	2.25	0.00	0.18	0.90	0.00
43.00	3.75	3.30	3.15	0.00	0.00	3.16	0.28	0.00	0.16	0.00	0.00	0.00	0.00	0.13	0.00	0.00	0.00	0.00
44.00	3.75	3.30	3.15	0.00	0.00	1.12	0.00	0.00	0.00	3.63	0.00	0.00	0.00	3.09	0.00	0.00	0.00	0.38
45.00	3.74	3.30	3.15	0.00	0.00	1.73	0.15	1.66	0.90	1.47	0.00	0.00	0.00	2.25	0.00	0.10	0.00	1.35
46.00	3.75	3.30	3.15	0.00	0.00	0.20	0.00	0.00	0.37	1.74	0.00	0.00	0.00	2.25	0.00	0.96	0.00	1.04
47.00	3.75	3.30	3.15	0.00	0.00	0.00	0.00	0.00	1.88	2.70	0.00	0.00	0.61	2.25	0.00	2.47	0.00	1.05
48.00	3.74	3.30	3.15	0.73	0.00	0.00	0.03	0.21	2.70	2.26	0.00	0.44	0.39	2.25	0.00	1.63	0.00	0.86
49.00	3.75	3.30	3.15	0.00	0.00	0.70	0.00	0.00	2.70	1.27	0.00	0.00	2.70	0.57	0.53	0.00	0.00	0.54
50.00	3.75	3.29	3.15	0.83	0.00	2.49	0.75	0.03	1.05	0.67	0.34	0.27	2.40	0.18	2.08	0.00	0.19	0.05
51.00	3.75	3.30	3.15	1.26	0.00	1.76	0.00	0.95	1.13	0.90	0.04	0.00	2.41	0.54	1.81	1.02	0.13	0.00
52.00	3.74	3.30	3.15	0.00	0.00	0.00	0.82	0.00	0.51	0.19	0.24	0.00	2.40	2.16	2.40	0.00	0.11	0.00
53.00	3.75	3.30	3.15	1.64	0.00	0.00	0.30	0.00	0.23	0.00	0.45	0.00	2.40	2.26	2.09	2.43	0.06	0.00
54.00	3.75	3.30	3.15	0.24	0.00	0.00	1.10	0.00	0.00	1.00	1.06	0.00	0.51	2.25	0.46	2.11	0.30	0.74
55.00	3.75	3.30	3.15	1.85	0.00	0.25	0.76	0.00	0.38	0.01	0.00	0.00	0.00	2.25	0.00	0.89	0.07	0.03
56.00	3.74	3.30	3.14	0.33	0.00	0.37	0.00	3.53	1.04	0.11	0.12	0.00	0.00	2.25	0.00	0.00	0.99	0.01
57.00	3.75	3.30	3.15	0.14	0.00	0.40	0.17	2.70	0.00	0.62	0.90	0.00	0.00	2.26	0.49	0.00	1.41	1.48
58.00	3.75	3.29	3.15	0.71	0.00	0.47	0.93	2.70	0.00	0.06	0.00	0.00	0.00	2.25	0.66	0.31	1.44	0.00
59.00	3.74	3.30	3.15	2.75	0.00	0.00	0.00	0.19	0.51	0.00	0.00	0.00	2.89	0.03	0.18	0.00	0.24	0.69
60.00	3.75	3.30	3.15	3.00	0.00	0.45	0.27	1.36	0.00	0.00	0.00	0.75	2.40	0.61	0.00	0.00	0.14	1.61
61.00	3.75	3.30	3.15	1.08	0.00	0.00	0.00	1.89	0.00	0.00	0.00	0.54	0.82	1.55	0.36	0.00	0.08	0.00
62.00	3.75	3.30	3.15	0.24	0.00	0.42	0.19	0.83	0.15	0.00	0.00	0.46	0.19	0.00	2.15	1.16	0.21	0.21
63.00	3.74	3.30	3.15	0.91	0.00	0.00	2.81	0.23	2.60	0.24	0.00	0.00	0.00	0.73	0.63	0.00	0.45	0.70
64.00	3.75	3.30	3.15	0.65	0.00	0.00	1.27	0.68	2.70	0.14	0.00	0.00	2.88	1.92	0.00	0.30	0.00	0.00
65.00	3.75	3.30	3.15	0.41	0.00	0.34	0.00	0.58	2.71	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.00	0.00
66.00	3.74	3.29	3.15	2.41	0.00	0.22	0.00	0.61	2.70	0.00	0.00	0.00	2.40	0.21	0.00	0.00	0.00	0.00
67.00	3.75	3.30	3.15	3.00	0.00	1.03	0.00	0.00	2.70	0.00	0.00	0.00	2.40	0.00	0.27	0.23	0.00	0.00
68.00	3.75	3.30	3.15	2.99	0.00	0.45	0.02	0.00	2.69	0.00	0.00	0.00	0.43	0.00	0.00	0.00	0.00	0.05
69.00	3.75	3.30	3.15	3.01	0.00	0.48	0.00	0.00	2.71	0.00	0.00	0.00	0.00	0.43	0.00	0.00	0.00	0.00
70.00	3.74	3.30	3.14	3.00	0.00	2.80	0.00	2.69	0.45	0.00	0.00	0.00	0.00	0.84	0.18	0.17	0.03	0.00
71.00	3.75	3.30	3.15	0.22	0.00	0.04	0.21	1.61	3.63	0.00	0.00	0.00	0.00	0.00	1.88	0.47	2.94	0.00
72.00	3.75	3.30	3.15	1.89	0.00	1.04	0.76	0.33	1.77	0.00	0.00	0.00	0.00	0.00	2.11	0.00	1.95	0.79
73.00	3.75	3.30	3.15	1.48	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.10	1.65	1.96	0.29
74.00	3.75	3.29	3.15	0.18	0.00	0.00	0.00	3.70	0.35	0.00	0.00	0.00	0.00	0.00	2.10	2.10	1.95	0.00
75.00	3.75	3.30	3.15	0.01	0.00	0.00	0.72	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.43	2.10	1.54	0.06
76.00	3.75	3.30	3.15	0.24	0.00	3.19	0.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.29	2.11	0.00	0.00
77.00	3.74	3.30	3.15	0.00	0.00	2.85	0.00	0.35	0.04	0.00	0.00	0.00	0.00	0.00	0.98	2.10	0.00	0.00
78.00	3.75	3.30	3.15	0.00	0.00	2.85	0.15	0.32	0.28	0.00	0.00	0.00	0.00	0.00	0.79	2.10	0.00	0.00
79.00	3.75	3.30	3.15	0.00	0.00	0.86	0.11	0.18	3.19	0.00	0.00	1.00	0.53	0.00	0.00	2.11	0.00	0.00
80.00	3.75	3.30	3.15	0.00	0.00	1.68	0.63	0.00	2.70	0.00	0.00	0.00	2.23	0.73	0.85	1.60	0.00	0.00
81.00	3.74	3.30	3.15	0.00	0.00	0.00	2.09	0.18	2.70	0.00	0.00	0.00	2.40	0.00	0.00	0.00	0.00	0.00
