Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.756s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	4.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	4.95	0.00	0.00	0.03	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.06	0.00
4.00	4.95	0.00	0.00	0.04	0.00	0.63	0.06	0.02	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	4.96	0.00	0.00	0.00	0.81	0.23	0.00	0.00	0.30	0.00	0.58	0.00	0.00	0.00	0.00	1.71	0.00	2.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00
6.00	4.95	0.00	1.11	0.00	0.17	0.00	0.00	0.00	0.00	0.00	0.58	0.00	0.00	1.54	0.00	0.22	0.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00
7.00	4.95	0.00	0.06	0.00	0.00	3.67	0.51	0.00	1.55	0.00	1.82	0.00	0.00	0.93	0.00	1.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	4.96	0.00	0.10	1.36	0.00	0.00	0.97	0.00	1.88	0.00	0.00	0.00	0.00	0.13	0.00	0.67	0.00	0.92	0.00	0.00	0.00	0.00	0.00	0.00	0.06
9.00	4.95	0.57	0.00	0.13	0.00	0.23	0.00	1.38	0.30	0.00	0.91	0.00	0.00	0.24	0.00	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00
10.00	4.95	0.80	0.00	0.22	0.00	0.87	0.78	0.28	2.17	0.00	2.68	0.00	0.00	0.46	0.00	0.49	0.00	0.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00
11.00	4.96	0.89	0.10	0.86	0.00	0.00	2.93	1.78	0.30	0.00	0.75	0.00	0.00	0.58	0.00	0.95	0.00	0.11	0.00	0.00	0.00	0.20	0.22	0.00	0.00
12.00	4.95	0.00	0.61	0.12	0.28	0.00	2.99	0.45	0.30	0.00	0.00	0.00	0.00	0.24	0.00	0.00	0.00	0.00	2.01	0.00	0.00	1.00	1.38	0.00	0.00
13.00	4.95	0.03	0.87	0.75	0.72	2.43	0.32	0.00	2.87	0.00	0.09	0.00	0.39	0.65	0.00	0.51	0.00	0.00	0.88	0.00	0.00	0.00	0.10	0.00	0.00
14.00	4.96	0.00	0.80	0.36	0.04	0.90	2.39	0.63	0.98	0.00	0.34	0.00	0.20	0.54	0.00	0.09	0.00	0.82	0.59	0.00	0.01	0.00	0.05	0.00	0.00
15.00	4.95	0.00	0.00	0.60	0.00	0.11	2.95	0.87	0.32	0.00	0.27	0.00	0.21	0.76	0.00	1.26	0.00	0.00	0.61	0.00	0.00	0.00	0.52	0.00	0.04
16.00	4.95	1.50	0.49	0.82	0.21	0.00	0.00	0.00	0.07	0.00	0.00	0.00	0.07	0.33	1.37	0.25	0.00	0.00	1.70	0.00	0.00	0.00	0.00	0.00	0.00
17.00	4.95	0.54	0.38	0.09	0.91	0.00	2.10	0.08	0.00	0.00	1.32	0.00	0.51	0.29	0.00	0.00	0.00	0.35	0.21	0.00	0.00	0.00	0.00	0.00	0.00
18.00	4.95	0.00	1.14	0.00	0.00	0.02	1.13	0.68	0.00	0.00	0.07	0.00	0.00	0.42	0.00	2.48	0.00	0.00	1.64	0.00	0.00	0.00	0.72	0.00	0.00
19.00	4.95	0.00	0.00	0.00	0.00	0.15	0.00	2.02	3.08	0.00	0.14	0.00	0.87	0.67	0.00	0.25	0.00	0.00	0.30	0.00	0.00	0.00	0.00	0.00	0.00
20.00	4.95	0.01	0.00	0.00	0.00	0.95	0.00	0.49	2.26	0.00	0.66	0.00	2.32	0.04	0.00	0.00	0.00	1.78	1.11	0.00	0.00	0.00	0.00	0.00	0.00
21.00	4.96	0.17	0.41	0.00	0.00	0.13	0.03	1.53	0.57	0.00	2.77	0.00	0.56	0.07	0.00	0.28	0.00	0.17	1.56	0.00	0.00	0.00	0.00	0.00	0.00
22.00	4.95	0.00	1.26	0.00	0.00	0.00	2.22	0.00	0.00	0.00	0.04	0.00	0.06	0.00	0.00	0.00	1.32	0.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00
