Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.839s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	3.44	3.44	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.45	3.45	3.15	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.00	0.21	0.00	1.34	1.17	0.88
4.00	3.45	3.45	3.15	0.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.50	0.00	0.54	0.75	0.46
5.00	3.45	3.45	3.15	1.10	0.09	0.06	1.13	0.00	0.04	0.06	0.53	0.62	0.58	0.36	0.66	2.26	0.06	2.03	0.04	0.00	0.32	0.74	0.45
6.00	3.45	3.45	3.15	0.04	0.90	0.04	0.44	0.00	0.00	0.60	0.51	0.71	2.12	0.87	1.43	0.96	0.40	0.64	1.24	0.00	0.02	0.75	0.36
7.00	3.44	3.44	3.15	0.21	0.56	1.05	0.45	0.00	0.00	0.00	0.46	0.23	1.02	0.18	1.95	0.00	0.65	1.90	0.50	0.00	1.74	0.19	0.54
8.00	3.45	3.45	3.15	0.52	0.00	0.96	1.34	0.00	0.00	0.85	0.00	0.29	0.28	0.00	0.67	0.34	1.28	1.32	0.37	0.00	0.89	0.00	0.44
9.00	3.45	3.45	3.15	1.42	0.92	1.65	0.80	0.00	0.00	0.70	2.65	2.33	1.22	0.03	0.18	2.69	0.43	0.00	0.38	0.00	0.90	0.94	0.45
10.00	3.45	3.45	3.15	0.37	0.28	0.00	0.55	0.00	0.00	0.00	2.25	0.32	0.30	0.65	1.33	1.74	0.00	2.12	0.00	1.70	0.89	0.00	0.45
11.00	3.45	3.45	3.15	0.00	0.00	0.32	1.10	0.00	0.00	0.34	2.23	0.76	0.44	0.98	0.07	0.16	0.00	1.39	0.13	0.01	0.90	0.90	0.45
12.00	3.45	3.45	3.15	0.89	0.00	0.00	3.30	0.00	0.00	0.62	1.24	1.77	0.51	1.05	0.84	1.98	0.00	0.00	0.87	0.82	0.90	1.36	0.45
13.00	3.44	3.44	3.15	1.14	0.00	0.00	3.00	0.00	0.00	0.94	0.43	0.03	0.57	0.00	0.57	1.80	0.32	0.52	0.00	0.04	0.89	0.03	0.45
14.00	3.45	3.45	3.15	2.72	0.11	1.16	0.70	0.00	0.00	2.41	0.00	0.21	0.28	0.00	0.43	1.80	0.09	0.03	0.00	0.23	0.68	0.07	0.44
15.00	3.45	3.45	3.14	0.19	0.06	0.24	0.89	0.55	2.86	2.71	2.58	0.58	0.99	2.88	0.00	1.81	0.28	1.23	0.00	0.00	0.49	0.18	0.45
16.00	3.45	3.45	3.15	0.34	0.54	0.00	0.23	1.09	0.11	1.47	2.25	0.41	0.00	2.10	0.95	1.80	0.99	0.07	0.27	0.13	0.00	0.38	0.45
17.00	3.45	3.45	3.15	0.00	0.42	0.94	1.44	0.00	1.51	1.65	0.00	0.00	0.00	2.11	0.00	1.81	0.00	0.00	0.75	0.45	0.72	0.07	0.45
18.00	3.45	3.45	3.15	1.07	0.00	0.00	0.33	0.01	0.00	2.37	2.90	0.00	0.28	1.80	0.00	1.55	0.00	0.89	1.87	0.09	0.00	0.00	0.45
19.00	3.44	3.44	3.15	1.08	1.50	0.00	0.00	2.89	0.34	0.00	2.63	0.37	0.23	0.00	0.55	0.17	0.00	0.81	0.37	0.00	0.00	0.30	0.45
20.00	3.45	3.45	3.15	0.73	0.13	1.84	0.39	1.54	0.00	3.36	1.35	0.05	0.86	0.00	1.43	0.00	0.04	1.58	0.19	0.62	0.87	0.00	0.45
21.00	3.45	3.45	3.15	0.17	0.00	0.10	1.46	3.94	0.00	0.00	0.17	0.37	0.00	2.85	1.95	0.96	0.00	1.49	0.00	0.04	0.00	0.00	0.44
22.00	3.45	3.45	3.15	0.75	0.19	0.23	0.00	2.13	0.00	1.66	2.62	0.90	0.21	0.86	1.31	0.60	0.13	1.51	0.36	0.00	0.84	0.00	0.45
23.00	3.45	3.45	3.15	0.57	1.29	1.17	0.00	3.57	0.03	0.48	1.44	0.00	0.15	0.00	0.56	1.23	1.41	1.31	0.42	0.00	0.00	0.00	0.45
24.00	3.44	3.44	3.15	0.51	0.10	1.45	0.93	2.95	0.22	0.11	0.48	0.03	0.07	1.45	0.14	0.56	0.00	0.80	1.06	1.55	0.32	0.00	0.45
25.00	3.45	3.45	3.15	0.22	0.47	2.54	0.30	0.00	0.48	1.36	0.00	0.51	0.00	0.46	0.65	0.42	0.00	0.11	0.00	0.72	0.00	0.00	0.45
26.00	3.45	3.45	3.15	0.00	0.00	0.00	0.00	0.76	0.13	0.00	1.21	0.83	0.00	0.00	0.00	1.29	0.00	1.65	0.00	0.06	0.57	0.20	0.45
27.00	3.45	3.45	3.15	0.81	0.00	0.20	0.51	0.72	0.47	0.00	1.18	0.05	0.65	1.20	0.00	1.82	1.17	1.51	0.00	0.00	0.00	1.49	0.44
28.00	3.45	3.45	3.15	0.17	0.35	0.78	1.00	0.00	0.00	0.00	1.34	0.00	0.09	2.85	0.00	1.59	0.72	1.49	1.19	0.07	0.00	0.73	0.45
29.00	3.45	3.45	3.14	0.00	0.00	0.00	1.43	0.13	0.27	3.16	0.39	0.78	0.07	0.01	0.00	0.03	0.48	1.51	0.42	0.00	0.00	0.76	0.45
30.00	3.44	3.44	3.15	0.60	1.50	0.00	0.12	0.00	1.16	2.70	0.44	0.74	0.00	0.00	0.00	0.65	1.79	1.51	0.00	1.08	0.00	0.75	0.45
31.00	3.45	3.45	3.15	0.06	2.33	0.20	0.84	0.00	0.00	2.70	0.91	0.00	0.33	0.00	0.00	0.29	0.00	1.49	0.52	0.64	0.00	0.75	0.45
32.00	3.45	3.45	3.15	0.00	0.98	0.90	0.00	0.00	0.00	2.40	0.00	1.16	1.35	1.99	0.00	0.00	0.00	1.51	0.21	0.09	0.00	0.75	0.45
33.00	3.45	3.45	3.15	0.00	2.44	0.24	0.00	0.20	0.00	1.22	1.05	0.00	0.63	1.47	0.00	0.78	0.00	1.49	0.00	0.00	0.00	0.74	0.44
34.00	3.45	3.45	3.15	0.21	0.00	0.81	0.00	0.00	0.77	1.18	2.73	0.85	0.00	2.11	0.00	1.80	0.10	1.51	0.49	0.00	0.00	0.00	0.45
35.00	3.45	3.45	3.15	2.17	0.00	0.72	0.74	0.13	0.71	0.04	2.25	0.00	0.00	0.00	0.00	1.81	0.18	1.49	0.68	0.00	0.00	1.51	0.45
36.00	3.44	3.44	3.15	0.03	0.00	0.00	0.78	0.00	3.14	1.42	2.26	0.41	0.48	0.06	0.00	1.80	0.13	0.69	0.00	0.66	0.00	0.01	0.20
37.00	3.45	3.45	3.15	0.00	0.95	0.51	1.44	0.00	0.00	1.29	2.25	0.47	0.42	0.63	0.00	1.40	0.33	0.00	0.00	0.00	0.00	1.09	0.00
38.00	3.45	3.45	3.15	0.00	0.42	0.42	2.65	1.17	0.00	0.00	1.98	0.34	0.00	2.08	0.00	0.40	0.11	0.00	0.62	0.00	0.00	0.00	0.00
39.00	3.45	3.45	3.15	0.51	0.33	0.41	1.25	2.44	3.67	0.00	0.00	0.00	0.27	2.10	0.00	0.78	0.39	0.52	0.00	0.00	0.00	0.57	0.80
40.00	3.45	3.45	3.15	0.60	0.01	0.00	0.13	0.04	1.36	1.89	0.06	0.59	1.39	2.10	0.00	2.39	0.11	0.00	0.06	0.00	0.00	0.03	0.16
41.00	3.44	3.44	3.15	0.00	0.09	0.00	0.04	0.32	0.00	0.62	1.75	0.09	1.97	0.68	0.00	0.72	0.44	1.04	0.21	1.57	0.00	0.97	0.00
42.00	3.45	3.45	3.14	0.00	1.86	0.00	0.00	0.90	0.00	0.54	2.25	0.63	0.00	2.26	0.00	0.41	0.29	0.00	0.00	0.00	0.00	0.00	1.30
43.00	3.45	3.45	3.15	1.92	3.00	0.93	0.47	0.00	0.10	2.44	0.28	0.15	2.66	0.00	0.00	0.16	0.17	0.83	0.00	0.72	0.00	0.03	0.45
44.00	3.45	3.45	3.15	0.11	0.73	0.33	1.17	0.00	0.27	0.55	0.00	1.08	2.25	0.45	0.00	0.10	1.44	1.44	0.18	0.72	0.00	0.00	0.45
45.00	3.45	3.45	3.15	0.91	0.00	0.00	1.92	1.09	1.14	2.23	0.00	1.42	2.26	0.66	0.00	2.03	1.05	1.49	0.00	0.06	0.00	0.00	0.45
46.00	3.45	3.45	3.15	0.00	0.32	3.34	0.51	0.00	0.00	0.06	0.08	0.00	2.25	0.00	0.00	1.80	0.15	0.47	0.00	0.41	0.00	0.00	0.45
47.00	3.44	3.44	3.15	0.51	0.51	1.64	0.00	0.00	0.00	0.00	0.56	0.88	2.25	0.51	0.00	1.81	0.49	0.32	0.62	1.85	0.00	0.00	0.43
48.00	3.45	3.45	3.15	0.00	0.45	0.00	0.00	0.00	0.71	0.09	0.15	0.24	2.25	0.00	0.00	1.81	1.16	0.42	1.73	1.05	0.00	0.00	0.46
49.00	3.45	3.45	3.15	0.72	0.00	0.00	2.36	0.00	0.00	3.05	1.32	0.35	1.63	0.00	0.00	1.80	0.34	0.51	1.20	0.32	0.00	0.00	0.45
50.00	3.45	3.45	3.15	0.00	0.00	0.00	0.02	0.00	0.00	2.70	1.19	0.00	2.69	0.00	0.00	1.80	0.00	1.13	1.19	0.67	0.00	0.00	0.45
51.00	3.45	3.45	3.15	0.00	1.17	0.00	0.20	0.00	0.72	1.52	2.25	2.30	2.25	0.00	0.00	1.01	0.00	0.04	1.20	0.00	0.00	0.00	0.45
52.00	3.45	3.45	3.15	2.25	1.96	0.00	0.00	0.00	0.00	0.27	1.76	0.03	1.61	0.00	0.00	0.18	0.11	0.18	1.20	0.00	0.00	0.00	0.45
53.00	3.44	3.44	3.15	0.12	2.33	0.00	3.56	0.00	0.00	0.00	1.87	0.00	0.21	0.00	0.00	0.15	0.00	0.57	1.19	0.00	0.00	0.00	0.45
54.00	3.45	3.45	3.15	0.66	0.34	0.75	3.00	0.00	0.00	3.71	2.26	0.23	0.30	0.55	0.00	0.62	0.00	1.01	1.20	0.00	0.00	0.00	0.43
55.00	3.45	3.45	3.15	0.00	0.64	0.00	3.00	1.24	0.31	2.70	2.25	0.45	0.00	0.00	0.00	0.00	1.43	0.33	1.19	0.11	0.00	0.00	0.46
56.00	3.45	3.45	3.14	0.71	0.00	0.17	0.02	0.02	0.00	0.00	2.25	2.16	0.36	0.24	0.17	0.43	0.00	0.00	1.20	0.14	0.00	0.70	0.45
57.00	3.45	3.45	3.15	0.96	0.35	0.42	0.00	0.15	0.00	0.19	0.24	1.60	1.72	0.90	0.00	0.57	2.55	1.08	1.20	0.00	0.00	0.00	0.45
58.00	3.44	3.44	3.15	0.00	0.00	1.02	0.11	0.00	0.24	1.63	1.11	1.10	0.20	0.00	0.00	0.36	1.62	0.09	1.19	0.57	0.00	0.48	0.45
59.00	3.45	3.45	3.15	0.10	0.00	0.00	0.45	2.70	1.24	2.21	0.75	0.44	1.93	0.00	0.00	0.23	0.00	0.70	1.20	0.18	0.00	0.00	0.45
60.00	3.45	3.45	3.15	0.00	0.27	0.00	1.36	0.00	3.00	0.17	0.00	0.54	2.25	0.00	0.00	0.57	0.66	0.00	1.19	0.00	0.70	0.00	0.44
61.00	3.45	3.45	3.15	0.00	0.75	0.00	0.45	0.00	3.00	3.29	0.52	0.57	2.25	0.00	0.00	0.00	0.00	1.23	1.20	0.00	0.21	0.09	0.45
62.00	3.45	3.45	3.15	0.00	0.17	0.00	0.00	0.00	0.04	2.54	0.00	0.00	1.98	2.63	0.00	2.36	0.00	1.62	1.20	1.08	0.00	0.75	0.45
63.00	3.45	3.45	3.15	0.30	0.11	0.00	1.51	1.69	3.58	1.08	0.00	0.04	0.24	0.00	0.00	0.00	0.00	1.63	1.19	1.07	0.00	0.22	0.45
64.00	3.44	3.44	3.15	1.91	0.69	0.00	0.42	0.67	0.22	0.00	1.57	1.74	0.13	0.00	0.00	2.68	0.72	1.51	1.20	0.79	0.00	0.90	0.45
65.00	3.45	3.45	3.15	0.08	2.06	0.24	0.47	0.00	0.00	0.72	2.88	2.52	0.00	0.00	0.03	0.44	0.12	0.01	1.19	0.09	0.02	0.00	0.45
66.00	3.45	3.45	3.15	0.15	2.03	0.00	0.00	2.03	0.09	2.13	2.26	2.26	0.38	0.00	0.15	0.43	0.34	0.23	1.20	0.93	0.00	0.00	0.45
67.00	3.45	3.45	3.15	0.24	0.00	0.00	0.23	3.00	0.10	2.71	0.09	0.10	2.29	0.19	0.15	0.34	0.16	0.00	1.20	0.45	0.00	0.00	0.43
68.00	3.45	3.45	3.15	0.00	0.03	1.01	0.17	1.66	0.00	1.58	0.00	0.69	1.97	0.53	0.50	1.16	1.18	0.00	1.20	0.47	0.00	0.00	0.46
69.00	3.45	3.45	3.15	0.78	0.00	0.00	1.94	0.00	1.12	0.00	0.00	0.87	0.00	0.00	0.38	1.77	0.06	2.05	1.20	0.00	0.00	0.00	0.45
