Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.780s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	3.74	3.14	0.00	0.01	0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.03
3.00	3.75	3.15	0.06	0.00	0.00	0.04	0.00	0.04	0.04	0.06	0.35	0.00	0.00	0.00	0.00	1.34	0.36	0.00	0.00	0.00	0.00	0.01
4.00	3.75	3.15	0.00	0.00	0.00	0.00	1.51	0.00	0.00	0.00	1.24	0.00	0.00	0.72	0.23	1.95	0.37	0.00	0.00	0.00	0.00	0.00
5.00	3.74	3.15	0.00	0.00	0.27	0.00	2.71	0.00	0.00	0.00	1.29	0.27	0.00	0.22	0.32	0.15	0.00	0.00	0.00	0.00	0.52	0.20
6.00	3.75	3.15	0.00	0.00	1.97	0.00	2.28	0.00	0.15	0.00	0.26	0.08	0.00	0.16	0.00	1.42	2.79	0.00	0.00	0.00	0.82	1.77
7.00	3.75	3.15	1.47	0.00	1.24	2.31	0.00	0.00	0.85	0.00	2.84	0.16	0.00	0.00	0.03	0.00	0.85	0.00	0.00	0.00	0.00	0.49
8.00	3.75	3.15	1.18	0.00	2.54	2.85	0.15	0.26	0.11	0.00	1.81	0.07	0.35	0.32	0.08	0.17	0.59	0.00	0.15	0.00	2.63	1.21
9.00	3.74	3.15	0.58	0.00	2.85	2.84	0.24	0.50	0.37	0.00	0.20	0.44	0.06	0.00	0.18	0.00	1.59	0.00	0.69	0.00	1.66	0.54
10.00	3.75	3.15	0.10	0.00	2.68	1.33	1.41	0.01	0.75	0.00	0.52	0.15	1.26	0.00	0.00	0.00	1.95	0.05	0.00	0.00	0.72	0.10
11.00	3.75	3.15	0.65	1.26	2.83	0.94	0.00	0.00	1.01	0.00	1.11	0.01	0.81	0.44	0.00	0.76	1.18	0.29	0.00	0.00	0.03	0.15
12.00	3.74	3.15	0.00	0.13	0.00	0.00	0.00	3.27	0.04	0.00	0.00	0.94	2.38	0.22	0.98	0.18	0.14	0.13	0.04	0.00	0.18	1.29
13.00	3.75	3.15	2.53	0.68	0.62	1.85	0.10	0.12	0.55	0.00	1.20	0.33	2.10	0.00	0.00	0.00	0.22	0.15	0.57	0.00	0.13	0.00
14.00	3.75	3.15	0.92	0.64	0.17	1.23	0.15	0.18	0.35	0.00	1.92	0.00	2.10	0.00	0.15	0.11	0.30	0.00	0.00	0.00	1.17	2.43
15.00	3.75	3.14	0.65	0.00	3.48	0.72	0.85	0.01	1.37	0.00	2.25	0.49	1.70	0.12	0.00	0.06	1.95	0.15	0.00	0.00	1.66	1.66
16.00	3.74	3.15	0.14	0.12	1.07	0.84	0.00	0.19	2.40	0.00	1.17	1.38	0.00	0.00	0.00	0.33	0.17	0.00	0.00	0.00	1.64	0.71
