Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.824s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.00	0.00	0.00
3.00	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	3.15	0.00	0.00	0.00	0.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.00	0.00	0.00	0.00	1.23	0.00	0.00
5.00	3.15	0.04	0.00	0.00	0.06	1.09	0.36	0.00	0.00	0.00	0.00	0.00	0.30	0.00	0.06	0.03	0.90	0.00	0.00	0.00	0.00	0.17	0.00	0.06	0.00
6.00	3.15	0.96	0.00	0.00	0.00	0.19	0.00	0.00	0.00	0.00	0.00	0.00	1.74	0.00	1.05	0.08	0.69	0.00	0.23	0.00	0.00	1.71	0.00	0.00	0.00
7.00	3.15	0.77	0.06	0.00	0.93	0.57	0.00	0.00	0.00	0.00	0.00	0.00	2.26	0.74	1.72	0.00	0.00	0.55	0.00	0.00	0.00	1.64	0.94	0.00	0.00
8.00	3.15	0.00	0.00	0.00	0.00	0.56	0.00	0.35	0.00	0.23	0.00	0.00	2.25	0.01	0.62	0.00	0.51	1.67	0.64	0.00	0.00	1.66	0.00	0.00	0.00
9.00	3.15	0.25	0.00	0.00	0.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.41	0.00	0.52	0.00	0.31	1.78	0.00	0.00	0.00	1.62	0.09	0.00	0.00
10.00	3.15	1.22	0.00	0.00	0.00	3.52	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.00	0.35	0.00	0.54	1.82	0.06	0.00	0.00	0.00	2.27	0.00	0.00
11.00	3.15	2.00	0.00	0.04	0.01	0.91	0.00	0.00	0.00	0.00	0.53	0.00	2.01	0.08	0.11	0.00	0.00	1.80	0.00	0.35	0.00	0.00	1.36	0.00	0.00
12.00	3.15	0.00	0.00	0.00	0.00	0.58	0.00	0.00	0.00	0.00	0.23	2.22	0.98	0.12	0.00	0.00	0.00	1.81	0.10	0.16	0.00	0.00	1.34	0.04	0.00
13.00	3.15	0.98	0.00	0.12	0.00	0.27	0.38	0.00	0.00	0.00	0.00	2.26	0.84	0.00	0.00	0.00	0.44	1.48	0.03	0.30	0.00	0.00	1.36	0.00	0.00
14.00	3.15	1.22	0.00	0.50	0.30	1.60	1.70	0.10	0.00	0.00	0.00	2.25	0.21	0.00	2.69	0.00	0.00	0.26	0.00	0.46	0.00	0.16	1.34	0.00	0.83
15.00	3.14	0.01	0.00	0.00	1.00	1.20	0.09	0.16	0.00	0.00	1.57	0.15	1.29	0.00	0.83	0.00	0.00	1.98	0.03	0.00	0.00	0.41	0.98	0.00	1.04
16.00	3.15	0.00	0.00	0.78	0.26	0.14	0.01	0.06	0.00	0.00	0.03	2.84	2.23	0.06	0.50	0.00	0.19	1.80	0.19	0.26	0.00	0.14	0.00	0.00	0.39
17.00	3.15	0.00	0.00	1.35	0.00	0.00	0.00	1.08	0.00	0.00	0.30	0.20	2.26	1.69	0.00	0.00	0.79	1.34	0.18	0.00	0.00	0.30	0.23	0.00	0.17
18.00	3.15	0.00	0.00	0.00	0.00	1.41	2.77	0.00	0.00	0.00	0.46	0.70	1.74	0.00	0.36	0.00	0.36	0.00	0.00	0.11	0.00	1.54	0.00	0.00	0.23
19.00	3.15	0.10	0.00	1.36	0.00	2.88	0.09	0.00	0.00	0.00	0.00	0.04	0.15	0.28	0.41	0.00	1.90	0.25	0.03	0.00	0.00	1.63	0.81	0.00	1.51
20.00	3.15	0.00	0.12	1.23	0.00	0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.77	0.00	0.00	0.61	2.05	0.04	0.00	0.00	0.00	0.51	0.98	1.20
21.00	3.15	0.00	0.00	0.88	0.00	0.00	0.59	0.00	0.00	0.00	0.00	1.46	0.00	0.41	1.42	0.00	0.00	0.68	0.09	0.02	0.00	0.38	0.72	0.00	0.38
22.00	3.15	0.54	0.00	0.33	0.00	0.18	0.00	0.00	0.00	0.00	0.00	0.02	0.04	0.00	1.02	0.00	1.31	1.90	0.08	1.22	0.00	1.78	0.25	0.00	0.91
23.00	3.15	0.12	0.00	0.00	0.00	0.65	0.04	0.00	0.00	0.00	1.06	0.34	0.00	0.59	0.00	0.00	0.00	1.71	0.56	0.00	0.00	0.72	0.89	0.51	0.33
24.00	3.15	0.49	0.00	0.00	0.04	2.22	0.00	0.00	0.00	0.11	0.50	2.64	0.00	0.00	0.00	0.00	0.05	0.00	0.00	0.46	0.00	0.00	0.00	0.00	0.40
25.00	3.15	1.53	1.02	0.00	0.12	0.08	0.74	0.00	0.00	0.00	0.00	0.10	0.00	0.00	0.00	0.00	0.85	0.06	0.00	0.00	0.00	0.26	0.56	0.00	0.56
26.00	3.15	0.01	0.18	0.00	0.00	0.15	0.00	0.00	0.00	1.26	0.00	0.33	0.00	0.01	0.00	0.00	1.25	0.30	0.00	1.41	0.00	1.94	0.12	0.00	0.39
27.00	3.15	0.18	0.23	0.66	0.90	0.07	0.89	0.00	0.00	0.71	0.00	0.06	0.05	1.14	0.00	0.00	0.44	0.00	0.00	0.04	0.00	1.66	0.34	0.00	1.30
28.00	3.15	0.96	0.00	0.65	0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.07	0.00	0.00	0.48	0.00	0.63	0.66	0.00	0.82	0.00	1.64	0.38	1.49	0.69
29.00	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.01	0.00	0.21	0.00	0.04	0.00	0.00	2.04	0.00	1.66	2.05	0.03	0.19
30.00	3.15	0.00	0.87	0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.63	0.48	0.00	0.00	0.00	0.00	0.06	0.00	1.63	0.00	1.63	1.34	0.00	1.96
31.00	3.15	0.00	0.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.74	0.95	0.55	0.00	0.13	0.00	0.43	1.55	0.00	0.09	0.00	0.15	1.36	0.85	0.35
32.00	3.15	0.00	0.76	0.00	0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.39	0.00	0.00	0.00	1.16	0.67	0.00	0.62	0.00	0.64	0.80	0.04	0.00
33.00	3.15	0.00	2.14	1.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.44	0.12	0.00	0.00	0.00	0.21	0.82	1.41	0.00
34.00	3.15	0.00	0.30	1.07	0.00	1.06	0.00	0.47	0.00	0.00	0.00	0.11	2.93	0.55	0.07	0.00	0.00	1.25	0.00	0.00	0.00	0.37	0.00	0.34	1.59
35.00	3.15	0.00	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.86	0.00	1.67	0.58	0.00	1.43	0.00	0.09	0.12	0.00	1.04	0.00	1.61	1.61	1.67	0.65
36.00	3.15	0.00	1.27	0.43	0.00	0.00	0.27	0.00	0.00	0.34	0.00	1.17	0.00	0.03	0.38	0.00	0.00	0.00	0.00	0.00	0.00	1.08	1.42	1.18	1.34
37.00	3.15	0.00	0.21	0.13	0.00	0.92	0.95	0.00	0.00	0.00	0.00	0.59	0.05	0.65	0.00	0.00	2.18	0.00	0.00	0.00	0.00	0.22	1.36	1.05	1.20
38.00	3.15	0.00	0.00	0.29	0.03	0.31	0.00	0.00	0.00	0.02	0.00	0.19	0.66	1.56	0.23	0.00	0.61	0.00	0.00	0.78	0.00	0.00	0.24	1.22	1.19
39.00	3.15	0.00	0.92	0.00	0.02	0.00	0.00	0.00	0.00	0.15	0.00	2.25	0.04	1.00	0.06	0.00	0.00	1.64	0.00	0.00	0.00	0.42	0.00	1.04	1.20
