Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.737s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	4.19	0.00	1.21	0.01	0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.04	0.06	0.35	0.04
3.00	4.20	0.00	0.35	0.00	3.50	0.00	0.00	0.00	0.00	0.00	0.00	0.80	0.00	0.00	0.00	0.00
4.00	4.19	0.00	0.44	0.00	3.30	0.00	0.11	0.00	0.00	0.00	0.00	0.06	0.26	0.41	2.61	0.00
5.00	4.20	1.35	0.08	0.54	0.16	0.00	0.00	1.69	0.04	1.76	0.04	1.13	2.14	0.10	0.09	0.83
6.00	4.19	2.59	0.94	0.21	0.54	0.66	0.08	0.91	0.00	0.00	0.07	2.10	1.51	0.07	0.46	0.08
7.00	4.20	1.09	1.97	0.04	0.51	0.00	0.18	1.38	0.00	0.40	0.17	0.68	0.01	1.42	0.00	1.40
8.00	4.19	0.49	1.51	0.00	1.90	0.24	0.00	2.41	0.00	0.00	0.00	0.11	0.14	0.58	0.00	1.85
9.00	4.20	0.18	0.00	0.77	0.78	0.00	0.00	0.00	0.00	0.64	0.00	2.39	1.17	0.14	0.00	1.81
10.00	4.20	0.90	0.45	0.22	2.81	0.00	0.00	0.00	0.00	0.00	0.11	2.10	0.24	0.21	0.00	1.80
11.00	4.19	0.00	1.11	0.11	1.45	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.08	0.54	0.00	0.16
12.00	4.20	2.26	0.01	0.15	0.45	0.00	0.00	0.02	0.00	0.18	0.00	2.11	2.56	0.27	0.00	0.00
13.00	4.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.51	0.17	2.10	1.95	0.69	0.00	0.00
14.00	4.20	0.00	2.26	0.00	0.31	0.00	0.53	0.00	0.00	0.00	0.00	2.10	1.96	0.00	0.00	0.00
15.00	4.19	0.00	0.00	1.76	2.85	0.00	0.15	0.42	0.00	0.00	0.00	2.10	0.46	0.03	0.00	2.39
16.00	4.20	0.77	0.10	0.78	0.00	0.49	1.89	1.74	0.00	0.40	0.00	1.05	0.09	1.72	1.05	0.60
17.00	4.20	0.42	3.18	0.48	1.16	0.39	0.09	0.71	0.00	0.00	0.05	0.27	0.00	0.32	0.00	1.09
18.00	4.19	0.57	3.75	1.06	0.00	0.26	0.00	0.63	0.00	0.00	0.00	2.27	0.00	0.00	0.00	0.00
19.00	4.20	0.09	0.10	0.07	0.00	0.68	0.00	0.27	0.00	3.11	0.00	1.97	0.00	0.19	0.25	0.03
20.00	4.19	1.47	0.59	0.00	0.30	0.20	0.00	0.00	0.00	0.73	0.00	0.15	0.00	0.00	0.56	1.88
21.00	4.20	3.89	0.42	0.00	1.72	0.75	0.00	0.00	0.00	0.00	0.76	0.00	0.00	0.73	0.89	0.00
