Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.747s)
CreateVariables () DONE !!!
Creating 16 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15
2.00	3.74	3.14	0.00	0.00	1.25	0.00	0.00	0.00	0.00	1.70	0.71	0.00	0.35	0.73	0.00	0.27
3.00	3.75	3.15	0.00	0.00	0.51	0.40	0.01	2.46	0.29	0.08	0.00	0.04	0.31	1.54	0.18	0.36
4.00	3.75	3.15	0.00	0.00	1.83	0.06	0.00	1.45	1.17	2.13	0.44	0.00	0.12	1.66	2.16	0.32
5.00	3.74	3.15	0.00	0.48	2.99	0.00	0.00	0.42	0.10	2.25	0.10	0.00	2.16	1.64	1.64	0.04
6.00	3.75	3.15	0.00	0.13	1.52	2.55	0.15	0.00	0.19	1.06	2.08	0.00	1.80	1.66	1.66	0.16
7.00	3.75	3.15	0.80	0.44	1.83	2.07	0.00	0.13	0.75	0.37	0.23	0.15	1.81	1.64	0.23	0.00
8.00	3.75	3.15	0.00	0.28	0.60	0.97	2.89	0.00	0.22	0.09	0.94	0.00	1.80	1.64	2.12	2.03
9.00	3.74	3.15	0.00	0.42	2.93	0.32	0.99	0.00	0.42	0.51	0.62	0.04	1.81	1.66	0.29	0.42
10.00	3.75	3.15	0.00	0.34	1.17	1.50	0.06	0.00	0.13	2.21	1.65	0.90	1.80	1.64	0.77	0.00
11.00	3.75	3.15	0.00	3.43	2.16	0.00	0.00	0.00	0.00	2.25	1.96	0.12	0.43	0.45	1.65	0.00
12.00	3.74	3.15	0.00	3.00	3.00	0.00	0.00	0.00	0.07	1.08	1.95	0.11	0.04	0.62	0.30	0.10
13.00	3.75	3.15	0.00	3.00	1.96	0.53	0.42	0.00	1.11	0.29	0.85	1.38	1.09	0.04	0.04	0.00
14.00	3.75	3.15	0.06	2.41	0.00	0.21	3.20	0.00	0.00	0.00	0.00	0.60	0.00	1.19	0.36	0.00
15.00	3.75	3.14	0.00	1.25	0.49	0.02	0.00	0.00	0.13	0.17	2.44	0.00	0.34	1.66	0.38	0.72
16.00	3.74	3.15	0.11	2.18	0.35	1.49	0.41	1.74	1.20	0.13	1.95	0.13	0.34	1.64	2.04	0.27
17.00	3.75	3.15	0.16	1.49	0.27	1.55	0.17	0.00	1.36	0.01	1.95	0.12	0.39	1.02	1.64	0.39
18.00	3.75	3.15	0.37	0.29	2.30	0.00	0.00	0.00	1.48	0.21	1.01	1.30	0.24	0.00	0.88	0.14
19.00	3.75	3.15	0.06	0.32	2.41	0.10	0.00	0.06	0.64	0.51	0.00	1.88	0.12	0.00	0.49	2.51
20.00	3.75	3.15	0.00	0.00	2.81	0.98	0.00	0.00	1.12	0.56	0.00	0.00	0.32	0.31	0.00	1.40
21.00	3.75	3.15	0.00	1.29	3.19	1.80	0.00	0.02	2.55	0.00	0.00	0.10	0.00	0.42	0.00	0.00
22.00	3.75	3.15	1.97	0.67	3.00	0.65	0.33	0.00	2.55	0.00	0.15	0.08	0.00	0.70	0.00	0.13
23.00	3.74	3.15	0.00	3.15	2.41	0.00	0.76	0.28	2.37	0.00	2.47	0.21	2.00	0.00	0.00	0.39
24.00	3.75	3.15	0.00	3.12	3.16	0.00	0.00	0.00	0.07	2.74	0.00	0.00	0.00	0.20	0.53	0.39
25.00	3.75	3.15	0.00	0.00	1.99	0.00	0.94	0.51	3.53	2.25	0.75	0.00	1.20	2.30	0.00	0.06
26.00	3.75	3.15	0.00	0.71	2.99	0.66	0.04	0.04	1.09	2.25	2.43	0.00	0.00	1.64	0.64	0.44
27.00	3.74	3.15	0.00	1.00	0.00	0.00	0.75	0.33	0.21	2.25	1.62	0.00	0.60	0.02	1.81	0.76
28.00	3.75	3.15	0.00	0.59	0.30	0.00	0.00	0.00	2.71	2.25	0.00	0.00	0.54	0.88	1.64	0.00
29.00	3.75	3.14	0.49	0.00	0.23	0.30	0.18	0.00	1.93	1.78	0.51	0.00	0.51	0.32	1.66	0.93
30.00	3.74	3.15	0.26	2.12	0.00	0.76	3.01	0.00	0.15	0.95	0.00	0.00	0.00	0.09	1.64	0.00
