Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.728s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	3.44	3.29	0.48	0.00	0.76	0.00	0.00	0.04	0.00	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.39
3.00	3.45	3.30	0.00	2.87	2.60	1.06	0.00	0.00	0.00	0.85	0.00	0.00	0.00	0.99	0.00	0.00	1.22
4.00	3.45	3.30	0.15	3.14	2.79	1.71	3.75	0.93	0.00	0.16	0.00	0.03	0.00	0.62	0.00	0.00	0.00
5.00	3.45	3.30	0.00	3.16	3.15	0.90	2.84	0.00	0.00	0.16	0.00	0.69	0.00	0.00	0.00	0.00	0.50
6.00	3.45	3.30	0.00	3.15	0.36	1.25	2.86	0.03	0.01	0.00	0.00	0.77	0.11	0.00	0.05	0.00	0.25
7.00	3.44	3.30	0.01	3.15	0.00	0.00	2.85	1.21	0.00	3.57	0.00	0.55	0.00	0.59	0.00	0.00	0.00
8.00	3.45	3.30	0.00	3.15	0.89	3.56	2.85	0.00	0.00	0.04	0.00	0.38	0.00	0.00	0.00	0.00	0.19
9.00	3.45	3.30	0.00	3.15	0.30	2.85	0.44	0.07	0.00	0.14	0.00	1.51	0.18	1.36	0.00	0.00	0.00
10.00	3.45	3.29	0.29	3.15	0.00	2.82	2.84	0.14	0.13	0.00	0.00	2.56	0.04	0.16	0.00	0.02	0.00
11.00	3.45	3.30	0.06	0.24	3.99	0.00	0.37	0.00	0.33	0.32	0.00	2.55	0.00	0.76	0.00	0.00	2.16
12.00	3.45	3.30	0.00	0.16	3.14	1.63	2.31	0.00	0.06	0.00	0.00	0.78	0.00	0.57	0.00	0.00	1.64
13.00	3.44	3.30	0.09	0.84	3.15	0.00	2.85	0.20	0.19	0.48	0.00	1.40	0.29	0.00	0.00	0.00	1.66
14.00	3.45	3.30	0.33	2.21	2.82	0.00	2.85	0.30	0.27	0.00	0.00	1.09	0.03	0.00	0.00	0.00	1.38
15.00	3.45	3.30	1.16	3.15	0.00	0.00	2.84	0.30	0.00	1.79	0.00	0.46	0.08	0.00	0.00	0.00	1.13
16.00	3.45	3.30	0.00	3.15	0.07	0.00	2.86	0.00	0.08	0.00	0.00	0.64	0.93	0.00	0.00	0.00	0.00
17.00	3.45	3.30	0.15	3.15	0.00	0.00	2.85	0.00	0.00	0.00	0.00	0.87	0.00	0.00	0.00	0.36	0.33
18.00	3.45	3.29	0.81	3.15	0.00	0.00	2.85	0.33	0.00	0.25	0.00	0.21	0.00	0.00	0.56	0.00	0.37
19.00	3.44	3.30	1.61	1.07	0.00	0.15	2.85	0.00	0.00	0.00	0.00	1.17	0.00	0.00	0.00	0.00	0.57
20.00	3.45	3.30	0.18	0.25	0.00	1.26	2.84	0.25	0.00	0.72	0.00	0.90	0.00	1.86	0.87	0.80	0.00
21.00	3.45	3.30	1.02	0.00	0.00	2.58	0.59	0.27	0.00	0.71	0.00	0.42	0.00	0.00	0.00	0.00	0.00
22.00	3.45	3.30	0.69	0.76	0.00	0.12	1.33	0.00	0.00	0.05	0.00	3.18	0.00	0.00	3.12	0.00	0.98
23.00	3.45	3.30	0.53	3.43	0.00	2.30	0.04	0.49	0.00	0.73	0.00	2.55	0.35	0.09	2.10	0.00	0.76
24.00	3.44	3.30	1.59	3.15	1.25	0.00	0.00	0.00	0.00	0.00	0.00	2.09	0.00	0.00	0.00	0.00	0.00
25.00	3.45	3.30	0.00	3.14	3.14	0.00	0.18	0.24	0.00	0.09	0.00	0.28	0.17	0.31	0.21	0.00	0.69
26.00	3.45	3.29	0.00	3.16	3.16	0.00	1.51	0.00	0.05	0.00	0.00	0.18	0.01	0.15	0.10	0.00	0.00
27.00	3.45	3.30	0.00	3.14	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	3.45	3.30	1.94	1.04	1.96	0.00	2.02	0.00	0.00	0.00	0.00	0.92	0.00	0.32	0.00	0.00	0.83
29.00	3.45	3.30	1.68	1.41	0.64	0.00	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.94	0.00	0.00
30.00	3.44	3.30	0.62	0.00	0.00	1.70	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.78	0.00	0.00
31.00	3.45	3.30	0.00	0.04	0.77	2.85	2.85	0.00	0.00	0.00	0.00	0.00	0.00	0.90	0.00	0.00	0.00
32.00	3.45	3.30	0.00	0.13	0.15	1.76	2.85	0.00	0.00	0.00	0.00	2.39	0.00	0.48	0.00	0.00	0.61
33.00	3.45	3.30	0.00	0.00	0.00	0.75	2.85	0.00	0.00	0.00	0.00	0.08	0.00	1.55	0.00	0.00	0.00
34.00	3.45	3.29	3.65	0.00	0.00	0.00	2.85	0.00	0.00	0.10	0.00	0.00	0.11	0.06	0.00	0.00	0.00
35.00	3.45	3.30	3.15	2.45	0.15	0.18	0.20	0.09	0.08	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00
36.00	3.44	3.30	3.15	3.15	0.00	0.67	0.39	0.00	0.00	0.00	0.00	0.60	0.00	0.00	0.00	0.00	0.10
37.00	3.45	3.30	1.85	3.15	0.00	1.18	0.04	0.21	1.73	0.00	0.00	0.33	0.00	0.00	0.11	0.00	1.60
38.00	3.45	3.30	0.13	1.23	0.00	0.00	1.61	0.00	0.00	0.00	0.00	0.00	0.33	0.10	0.00	0.00	1.15
39.00	3.45	3.30	1.17	1.21	0.00	0.88	2.03	0.00	0.00	0.00	0.00	0.88	0.00	1.93	0.28	0.00	0.00
40.00	3.45	3.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.92	0.00	0.00	1.32	0.00	0.00
41.00	3.44	3.30	0.00	0.25	0.00	0.00	0.21	0.00	0.00	0.00	0.00	2.55	0.00	1.69	0.00	0.00	0.00
42.00	3.45	3.29	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	2.55	0.00	1.09	0.39	0.00	0.00
43.00	3.45	3.30	0.00	0.00	0.00	0.00	2.71	0.00	0.00	0.00	0.00	2.55	0.00	0.00	2.02	0.00	0.00
44.00	3.45	3.30	0.00	0.72	0.00	0.00	2.85	0.00	0.00	0.00	0.00	2.55	0.00	0.00	2.10	0.00	0.00
45.00	3.45	3.30	0.00	0.00	0.00	0.00	2.85	0.00	0.00	0.00	0.00	2.33	0.00	0.00	2.10	0.00	0.52
