Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.819s)
CreateVariables () DONE !!!
Creating 21 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20
2.00	4.04	0.26	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.15	0.04	0.00	0.00	0.00	0.00	0.43	0.00	0.00	0.49	0.00
3.00	4.05	0.06	0.00	0.00	1.67	0.47	0.00	0.00	1.63	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.46	0.00	2.08	0.92	0.00
4.00	4.04	1.12	0.00	0.00	0.06	2.14	0.00	0.00	0.27	0.00	1.66	0.00	0.00	0.00	0.00	0.00	0.71	0.00	1.66	0.10	0.00
5.00	4.05	1.52	0.01	0.04	0.67	0.18	0.00	0.00	0.00	0.00	0.77	0.00	0.00	2.31	1.77	0.06	0.21	0.00	0.09	2.07	0.00
6.00	4.05	3.30	0.00	0.07	0.00	0.00	0.00	0.20	0.00	0.00	2.39	0.00	0.23	1.80	2.04	0.25	0.00	0.17	0.29	1.66	0.00
7.00	4.04	3.30	0.00	0.49	0.06	0.00	0.00	0.00	0.00	0.00	1.36	0.00	0.68	1.81	1.81	0.86	1.07	0.00	0.50	0.76	0.00
8.00	4.05	1.07	2.54	1.53	0.00	0.99	0.00	0.91	0.44	0.00	0.17	0.00	0.00	0.53	0.53	0.06	0.18	0.00	1.55	0.15	0.00
9.00	4.04	0.19	0.35	1.10	0.00	0.00	0.00	0.47	0.00	0.00	0.84	0.00	0.34	2.02	0.70	0.72	0.00	1.24	1.64	1.57	0.00
10.00	4.05	0.39	0.49	1.23	0.25	0.27	0.00	0.14	0.54	0.00	2.02	2.95	0.12	1.80	0.00	0.00	0.00	0.16	1.64	0.43	0.00
11.00	4.05	0.18	0.30	0.01	0.00	0.00	0.00	2.45	0.15	1.62	0.00	0.54	1.01	0.54	2.05	1.21	0.81	0.18	0.73	0.00	0.73
12.00	4.04	0.57	0.07	0.74	0.30	2.02	0.00	0.98	0.00	0.07	1.98	0.13	0.14	0.70	0.55	0.00	0.21	0.00	0.00	0.00	0.21
13.00	4.05	3.71	0.00	0.06	0.13	0.05	0.00	0.00	0.00	0.90	0.00	0.44	0.38	1.52	0.45	0.25	0.96	1.94	0.84	0.35	0.10
14.00	4.05	0.97	0.00	0.62	0.00	0.61	0.00	0.07	0.00	0.00	0.63	0.61	0.29	1.80	0.00	0.52	0.37	1.64	2.18	0.93	0.14
15.00	4.04	0.36	2.29	0.10	3.40	0.40	0.00	0.98	0.00	0.01	0.32	0.06	0.04	1.81	1.32	0.51	0.82	0.72	0.18	0.00	0.00
16.00	4.05	0.04	0.10	0.15	1.38	0.35	0.00	0.72	0.00	0.29	0.00	0.00	0.24	1.80	0.15	0.57	2.57	0.32	1.80	0.84	0.18
17.00	4.04	0.00	0.00	2.54	0.00	0.38	0.00	1.33	0.00	0.89	0.30	1.54	0.53	0.15	0.24	1.18	0.22	0.00	0.45	0.58	0.27
18.00	4.05	0.51	0.00	0.76	0.00	0.42	0.00	0.43	0.00	0.04	1.61	0.35	0.12	1.76	0.51	2.24	0.72	2.19	0.00	0.24	0.00
19.00	4.05	2.61	0.00	0.60	0.04	0.45	0.25	2.65	0.00	0.00	0.12	0.43	0.04	1.78	0.00	0.12	0.18	0.06	0.22	0.22	0.52
20.00	4.04	0.67	1.40	0.00	0.00	0.59	0.30	0.69	0.01	1.75	1.48	0.00	0.07	0.86	0.00	0.35	0.00	1.87	0.00	1.30	0.11
21.00	4.05	0.69	0.00	0.00	0.07	0.00	0.00	0.00	0.05	0.26	0.00	0.00	0.29	0.00	0.12	1.18	0.00	1.16	1.73	0.16	2.04
22.00	4.05	1.61	1.12	0.00	2.55	0.36	0.38	0.00	0.15	0.05	0.08	0.00	0.43	2.54	0.50	0.00	2.48	1.66	0.01	0.24	0.07
23.00	4.04	0.29	0.48	0.25	0.97	0.00	0.00	0.85	0.22	0.45	0.00	0.00	0.03	1.80	0.00	1.72	0.50	1.64	0.00	0.74	1.53
24.00	4.05	1.90	0.04	0.00	0.04	0.00	0.00	0.36	0.73	0.42	0.00	0.00	0.00	1.80	0.00	0.03	0.24	1.18	2.56	0.12	0.34
25.00	4.04	1.22	0.00	0.00	0.27	0.00	0.00	0.57	0.00	0.84	0.00	0.00	0.33	1.64	2.21	2.55	0.00	0.00	1.64	0.42	0.50
26.00	4.05	0.32	0.49	1.16	0.06	2.21	0.00	0.00	0.00	0.06	0.00	0.53	1.35	0.20	0.07	0.01	0.01	0.30	0.30	0.35	0.00
27.00	4.05	0.27	0.90	0.00	1.04	0.00	0.00	0.33	0.00	0.00	0.00	0.00	0.76	0.44	0.20	2.62	0.09	2.11	1.53	0.52	0.30
28.00	4.04	0.56	0.06	0.00	0.02	0.00	0.00	0.60	0.00	1.83	0.00	0.15	0.00	0.18	0.63	1.51	1.17	0.82	0.00	0.54	1.11
29.00	4.05	2.00	0.00	0.00	1.44	0.00	0.00	0.39	0.00	0.62	1.35	0.43	0.06	2.40	1.10	0.00	0.24	0.85	1.30	1.09	0.43
30.00	4.04	0.48	0.00	0.30	0.00	0.00	0.00	0.22	0.00	1.99	1.00	2.25	0.00	0.00	1.55	0.18	1.32	0.00	1.57	1.64	0.00
