Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.803s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	4.34	3.74	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	4.36	3.75	3.45	2.98	1.23	0.06	1.39	0.23	0.06	0.00	0.00	0.00	0.00	0.04	0.91	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00
4.00	4.34	3.75	3.45	0.05	2.57	0.00	0.82	1.41	0.00	0.00	0.00	1.75	0.71	0.00	0.43	0.00	0.00	0.00	0.00	0.00	0.19	0.00	0.00
5.00	4.36	3.74	3.45	1.02	0.05	0.00	3.15	2.55	0.00	0.00	0.04	0.55	1.74	0.00	0.00	0.92	0.00	0.04	0.00	0.04	0.00	0.00	0.23
6.00	4.34	3.75	3.45	0.11	0.15	0.00	0.78	0.71	0.22	0.00	0.00	0.00	2.10	0.00	0.27	0.00	0.35	1.02	0.00	0.06	0.00	0.00	0.00
7.00	4.36	3.75	3.44	3.07	0.79	1.79	0.04	0.06	0.00	0.00	0.47	0.03	0.44	0.99	0.00	0.55	0.46	1.25	0.00	0.19	0.00	1.34	0.00
8.00	4.34	3.75	3.45	3.15	0.00	3.00	0.67	0.50	1.09	0.00	0.12	0.30	0.66	0.00	0.00	0.00	0.28	1.66	0.00	0.13	0.00	1.04	0.00
9.00	4.36	3.74	3.45	3.15	0.00	1.93	1.69	0.33	1.61	0.24	0.06	0.30	2.13	0.00	0.92	0.30	0.55	0.23	0.00	0.42	0.00	0.00	0.00
10.00	4.34	3.75	3.45	0.57	0.53	0.00	0.00	2.41	0.21	0.00	0.46	0.00	2.10	0.30	0.00	0.84	0.00	0.63	0.00	0.16	0.00	0.27	0.00
11.00	4.36	3.75	3.45	0.97	0.00	0.00	0.74	2.55	0.83	0.00	0.04	0.00	0.97	0.50	0.00	0.00	0.00	1.77	0.00	0.96	0.00	1.58	0.00
