Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.734s)
CreateVariables () DONE !!!
Creating 14 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13
2.00	4.04	3.14	2.85	0.00	0.00	0.06	2.46	0.00	0.87	0.00	1.05	0.00	0.00	0.37
3.00	4.05	3.15	2.85	2.44	0.06	1.79	2.55	0.00	0.56	0.04	0.83	0.75	0.00	0.49
4.00	4.04	3.15	2.85	2.85	0.00	0.08	2.55	2.09	0.38	0.00	0.00	0.56	0.00	1.67
5.00	4.05	3.15	2.85	2.86	0.00	0.00	2.55	0.05	0.95	0.00	0.39	1.28	0.06	1.49
6.00	4.05	3.15	2.85	2.85	0.00	0.00	2.55	0.66	2.05	0.59	0.90	0.00	0.00	1.51
7.00	4.04	3.15	2.85	2.85	0.00	0.49	2.55	0.60	2.25	0.00	1.90	0.15	0.00	1.49
8.00	4.05	3.15	2.85	2.85	0.58	0.39	2.55	0.52	2.25	0.34	1.95	0.25	0.00	1.51
9.00	4.04	3.15	2.85	1.20	0.36	0.66	0.76	0.86	2.25	2.49	0.20	1.51	0.00	0.30
10.00	4.05	3.15	2.85	0.06	1.02	0.00	0.44	1.90	2.26	1.02	0.06	0.00	0.00	0.00
11.00	4.05	3.15	2.85	1.05	1.49	0.06	0.00	2.40	2.25	0.70	0.70	0.00	0.00	0.00
12.00	4.04	3.15	2.85	0.00	2.70	0.21	0.00	2.40	2.25	0.59	0.06	0.24	0.00	1.00
13.00	4.05	3.15	2.85	0.97	2.70	0.43	0.00	2.41	2.25	0.54	0.36	2.11	0.87	0.00
14.00	4.05	3.15	2.85	0.25	2.70	0.30	0.00	2.40	2.25	1.86	0.97	1.80	0.00	1.02
15.00	4.04	3.14	2.85	0.39	2.71	0.24	0.00	2.40	2.26	0.35	1.09	0.30	2.02	0.95
16.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	2.25	1.48	0.13	0.70	1.51	0.00
17.00	4.04	3.15	2.85	0.00	2.70	0.00	0.00	2.40	2.25	1.65	0.32	0.00	1.49	0.00
18.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.41	0.41	1.43	0.96	0.01	1.51	0.04
19.00	4.05	3.15	2.85	0.36	2.70	2.33	0.00	2.40	0.00	2.11	0.00	0.34	1.49	0.00
20.00	4.04	3.15	2.85	2.20	2.69	0.00	0.48	2.40	0.36	2.10	0.19	0.72	1.51	0.00
21.00	4.05	3.15	2.85	2.85	1.71	0.00	0.00	1.40	0.72	1.64	1.42	0.00	1.49	1.63
22.00	4.05	3.15	2.85	2.85	0.72	0.00	0.00	0.79	0.00	0.00	0.14	0.57	1.51	1.51
23.00	4.04	3.15	2.85	0.65	0.00	0.17	0.11	0.00	0.00	3.08	0.00	0.06	1.49	1.49
24.00	4.05	3.15	2.85	0.20	1.11	2.34	0.95	0.00	1.08	1.99	0.00	0.17	0.76	1.51
25.00	4.04	3.15	2.85	0.84	0.32	2.35	0.00	1.41	0.00	2.20	0.00	0.00	0.53	1.49
26.00	4.05	3.15	2.85	0.13	0.93	0.63	0.00	2.40	0.06	0.80	0.00	0.77	1.13	1.49
27.00	4.05	3.15	2.85	0.92	0.00	0.31	0.00	2.40	2.08	0.88	0.00	0.34	1.25	1.51
28.00	4.04	3.15	2.85	0.38	0.36	0.00	0.00	2.40	2.25	0.00	0.00	0.79	1.75	1.49
29.00	4.05	3.14	2.85	0.00	0.95	0.00	0.00	2.41	2.25	0.46	0.00	0.17	1.49	1.51
30.00	4.04	3.15	2.85	0.59	0.00	0.16	0.00	2.40	2.25	0.04	0.00	0.93	0.09	1.51
31.00	4.05	3.15	2.85	0.85	3.48	0.04	0.77	2.40	2.25	1.23	0.00	0.35	0.07	1.49
32.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	2.25	0.00	0.00	0.62	1.55	1.49
33.00	4.04	3.15	2.85	0.00	2.70	0.51	0.00	2.40	0.51	2.84	0.00	0.00	1.50	1.51
34.00	4.05	3.15	2.85	2.21	2.70	0.06	0.00	2.40	0.00	2.10	0.00	0.53	1.51	1.51
35.00	4.05	3.15	2.85	2.85	2.70	0.18	0.00	2.41	0.00	2.10	0.00	0.00	1.49	1.49
36.00	4.04	3.15	2.86	2.85	2.70	0.42	0.00	1.99	0.00	2.10	0.00	0.00	1.49	1.49
37.00	4.05	3.15	2.85	1.62	2.70	0.00	0.00	0.00	0.00	1.60	0.90	1.91	1.51	1.51
38.00	4.04	3.15	2.85	0.57	2.70	0.00	0.00	0.00	0.00	0.09	0.81	0.00	1.51	1.50
39.00	4.05	3.15	2.85	0.99	2.71	0.00	0.00	0.76	0.00	0.00	0.00	0.00	1.49	1.50
40.00	4.05	3.15	2.85	2.93	2.69	0.00	0.00	0.00	2.57	1.21	0.00	0.00	1.49	1.49
41.00	4.04	3.15	2.85	0.83	0.36	0.52	0.00	0.03	2.26	0.86	0.00	0.63	1.51	1.51
42.00	4.05	3.14	2.85	0.00	0.00	0.20	2.68	0.31	2.25	2.74	0.00	0.00	1.49	1.49
43.00	4.05	3.15	2.85	0.00	0.88	0.00	2.55	0.34	2.25	2.10	0.00	0.09	1.51	1.51
44.00	4.04	3.15	2.85	0.43	0.00	0.00	2.55	0.58	0.65	2.11	0.00	1.00	1.50	0.29
45.00	4.05	3.15	2.85	0.00	0.25	0.33	2.55	0.09	0.00	2.10	0.00	1.22	1.49	2.24
46.00	4.04	3.15	2.85	0.00	0.00	0.50	2.55	0.00	0.00	2.10	0.00	0.99	1.51	1.49
47.00	4.05	3.15	2.85	0.00	3.12	0.79	0.88	0.18	0.00	1.55	0.00	1.38	1.51	1.51
48.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	0.00	0.00	0.48	0.00	1.81	1.49	1.49
49.00	4.04	3.15	2.85	0.00	2.70	0.00	0.00	0.47	0.00	0.00	0.00	1.80	1.49	1.51
50.00	4.05	3.15	2.85	0.88	2.70	1.48	0.00	1.05	0.00	0.00	0.00	1.80	1.51	1.49
51.00	4.05	3.15	2.85	1.42	2.70	0.00	0.00	0.54	0.00	0.27	0.00	1.80	1.51	1.49
52.00	4.05	3.15	2.85	0.71	2.71	0.22	0.00	0.12	0.00	2.50	0.00	1.81	0.37	1.51
53.00	4.05	3.15	2.85	0.00	2.70	0.30	0.00	2.83	1.17	2.10	0.00	0.53	0.33	1.51
54.00	4.04	3.15	2.85	0.00	2.70	0.07	0.00	1.41	0.78	1.24	0.00	0.50	0.55	1.49
55.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.02	0.65	0.86	0.00	0.15	1.47	1.51
56.00	4.05	3.14	2.85	0.00	2.70	0.00	0.00	2.40	0.87	0.00	0.00	0.60	1.49	1.49
57.00	4.04	3.15	2.85	0.00	2.70	0.38	0.00	2.41	0.00	2.82	0.00	0.05	1.51	1.51
58.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.09	2.11	0.00	0.00	1.49	1.49
59.00	4.04	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.43	2.10	0.00	0.00	1.51	1.51
60.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.67	2.10	0.00	0.00	1.49	1.48
61.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.54	2.11	0.00	1.61	1.51	1.52
62.00	4.04	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.07	2.10	0.00	0.00	1.49	1.49
63.00	4.05	3.15	2.85	1.02	2.70	0.00	0.00	2.41	0.00	2.10	0.00	0.00	1.51	1.51
64.00	4.05	3.15	2.85	0.47	2.70	0.46	0.00	2.40	1.83	2.10	0.00	0.36	1.49	1.48
65.00	4.04	3.15	2.85	0.00	2.71	0.00	0.00	2.40	0.00	2.11	0.00	0.00	1.51	1.52
66.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.00	2.10	0.00	1.02	1.49	1.49
67.00	4.04	3.15	2.85	0.00	2.21	0.00	0.00	2.40	0.00	2.10	0.00	0.00	1.51	1.51
68.00	4.05	3.15	2.85	0.00	0.42	0.00	0.00	2.41	0.00	2.11	0.00	1.08	1.49	1.49
69.00	4.05	3.15	2.85	0.00	0.00	0.00	0.00	2.40	0.09	2.10	0.00	0.00	1.51	1.49
70.00	4.04	3.14	2.85	0.00	2.19	0.00	0.00	2.40	1.00	2.10	0.00	0.00	1.49	1.51
71.00	4.05	3.15	2.86	0.00	2.70	0.00	0.00	1.70	0.62	2.10	0.00	0.00	1.51	1.51
72.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	0.64	0.00	2.11	0.00	0.00	1.49	1.49
73.00	4.04	3.15	2.85	0.00	2.70	0.00	0.00	2.96	0.00	2.10	0.00	0.00	1.51	1.51
74.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.00	2.10	0.00	0.00	1.49	1.49
75.00	4.04	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.00	2.11	0.00	1.25	1.51	1.51
76.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.00	2.10	0.00	1.80	1.49	1.49
77.00	4.05	3.15	2.85	0.00	2.71	0.00	0.00	2.40	0.00	2.10	0.00	0.49	1.51	1.51
78.00	4.04	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.00	2.10	0.00	0.00	1.48	1.48
79.00	4.05	3.15	2.85	0.00	2.69	0.00	0.00	2.41	0.00	2.10	0.00	0.86	1.51	0.12
80.00	4.04	3.15	2.85	0.00	2.71	0.00	0.00	2.40	0.00	2.11	0.00	2.04	1.51	2.12
81.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.00	2.10	0.00	1.80	1.51	1.48
82.00	4.05	3.15	2.85	0.00	2.70	0.00	0.00	2.40	0.00	2.10	0.00	1.81	1.49	1.52
83.00	4.04	3.14	2.85	0.00	2.70	0.00	0.00	2.40	0.00	0.60	0.00	0.46	1.51	1.49
84.00	4.05	3.15	2.85	0.30	2.70	0.00	0.00	2.41	0.00	0.49	0.00	1.28	1.49	1.51
85.00	4.05	3.15	2.85	0.06	2.70	0.00	0.00	2.40	0.00	0.00	0.00	0.37	1.49	1.49
86.00	4.04	3.15	2.85	0.08	2.70	0.00	0.00	2.40	0.00	2.58	0.00	0.16	1.51	0.44
87.00	4.05	3.15	2.85	1.91	2.70	0.00	0.00	2.40	0.28	2.10	0.00	1.32	1.51	0.18
88.00	4.04	3.15	2.85	2.77	2.70	0.00	0.00	2.40	0.74	2.10	0.00	0.17	1.49	0.50
89.00	4.05	3.15	2.85	1.60	2.70	0.00	0.00	2.40	0.00	2.10	0.00	0.24	1.49	0.50
90.00	4.05	3.15	2.85	2.85	2.71	0.00	0.00	2.41	0.00	2.11	0.00	0.87	1.51	0.00
91.00	4.04	3.15	2.85	2.85	2.70	0.00	0.00	2.40	0.83	2.10	0.00	0.00	1.49	0.41
92.00	4.05	3.15	2.85	0.75	2.70	0.00	0.00	2.40	0.00	2.10	0.00	0.00	1.51	0.72
93.00	4.05	3.15	2.85	1.99	2.70	0.00	0.00	2.40	0.00	2.11	0.00	0.00	1.49	0.42
94.00	4.04	3.15	2.85	2.85	2.15	0.00	0.00	2.40	1.34	2.10	0.00	0.00	1.51	0.00
95.00	4.05	3.15	2.85	2.85	0.00	0.00	0.00	2.41	0.00	2.10	0.00	0.00	1.49	0.59
96.00	4.04	3.15	2.85	1.14	0.00	0.00	0.00	2.40	0.00	2.10	0.00	0.00	1.51	0.04
97.00	4.05	3.14	2.85	0.00	0.00	0.00	0.00	2.40	0.00	2.10	0.00	0.00	1.49	0.00
98.00	4.05	3.15	2.85	0.00	0.00	0.00	0.00	2.40	0.00	2.10	0.00	0.00	1.51	0.00
