Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.820s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	3.89	3.74	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.04	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00
3.00	3.90	3.75	3.45	0.00	0.00	2.45	0.00	0.15	0.00	0.00	0.50	0.00	0.00	2.75	0.00	0.00	0.33	0.35	0.04	0.00	0.76	0.00
4.00	3.90	3.75	3.45	0.00	0.00	0.00	0.00	0.06	0.06	0.33	2.48	0.00	0.00	2.25	2.92	2.83	0.03	0.00	0.00	0.24	0.86	0.00
5.00	3.90	3.74	3.45	0.51	0.66	0.00	0.69	0.00	0.00	0.27	0.07	2.78	0.71	0.00	0.55	0.00	0.27	0.40	0.00	0.01	0.89	0.51
6.00	3.90	3.75	3.45	0.06	0.15	0.00	0.34	0.06	0.00	0.01	0.44	2.26	0.08	0.08	0.29	0.00	2.72	0.04	0.00	0.00	0.90	0.23
7.00	3.90	3.75	3.44	0.44	0.15	0.05	0.06	2.78	0.00	0.13	0.80	2.25	2.81	0.97	0.00	0.00	0.01	0.00	0.00	0.55	0.89	0.00
8.00	3.89	3.75	3.45	0.00	0.00	0.10	0.00	1.88	0.00	0.13	1.16	0.01	2.25	1.36	0.11	0.30	0.77	0.00	0.00	0.00	0.66	0.00
9.00	3.90	3.74	3.45	0.00	0.00	0.64	0.00	0.15	2.11	2.29	2.25	0.65	2.25	1.47	0.00	0.62	0.00	0.00	0.00	0.00	0.00	0.00
10.00	3.90	3.75	3.45	0.57	0.18	0.68	0.11	0.00	1.50	2.40	1.49	0.00	2.25	0.15	0.00	0.78	0.00	0.00	0.00	0.20	0.06	0.35
11.00	3.89	3.75	3.45	1.05	1.62	0.96	0.22	0.06	1.37	1.04	1.02	0.00	0.76	0.00	0.12	0.20	0.00	0.00	0.00	0.65	1.42	0.15
12.00	3.90	3.74	3.45	1.94	0.47	0.28	0.13	0.48	0.05	0.00	1.01	1.17	0.81	2.89	0.22	0.00	0.00	0.00	0.00	1.00	0.49	0.00
13.00	3.90	3.75	3.44	0.81	0.00	1.71	0.08	0.53	0.86	0.00	0.00	0.00	0.00	2.25	0.07	0.34	0.00	0.00	0.00	1.75	0.00	0.70
14.00	3.89	3.75	3.45	0.91	0.06	0.40	0.18	0.00	0.40	0.39	1.50	0.09	0.12	2.25	0.00	0.00	0.00	1.47	0.00	1.51	1.55	0.00
