Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.861s)
CreateVariables () DONE !!!
Creating 19 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18
2.00	3.89	3.44	0.06	0.04	1.87	0.00	0.00	0.10	0.00	0.00	0.18	0.00	0.00	0.00	0.15	1.20	0.52	0.00	0.00
3.00	3.90	3.45	0.67	0.00	0.27	0.00	0.00	0.04	2.27	0.00	0.44	0.00	0.06	0.53	0.50	0.00	1.68	1.82	1.91
4.00	3.90	3.45	0.57	0.00	1.00	0.06	3.24	0.30	0.03	0.58	0.00	0.00	0.00	0.54	2.01	1.64	0.12	1.34	1.04
5.00	3.90	3.45	1.35	0.19	0.33	0.00	0.01	0.10	3.05	1.58	2.22	0.53	0.04	0.15	0.00	0.53	0.62	0.07	0.67
6.00	3.90	3.45	3.59	0.81	0.70	0.00	2.89	0.48	2.12	2.55	0.41	0.35	0.00	0.13	0.06	0.52	0.23	0.54	0.65
7.00	3.90	3.44	2.82	0.00	2.30	0.00	2.85	0.00	0.00	2.09	0.44	0.21	0.00	0.00	0.30	0.72	0.50	0.00	0.04
8.00	3.89	3.45	0.09	0.56	3.00	0.00	2.84	0.21	1.09	0.00	0.00	0.13	0.16	0.99	0.58	1.45	0.14	0.05	0.00
9.00	3.90	3.45	0.36	0.04	3.00	0.03	1.87	0.06	0.00	0.10	0.00	0.99	1.03	0.00	0.00	2.25	0.17	0.00	0.32
10.00	3.90	3.45	1.29	0.00	1.88	0.00	0.00	0.06	0.41	2.51	0.66	0.67	0.00	0.58	2.67	2.25	0.21	0.00	0.40
11.00	3.89	3.45	2.50	0.00	2.06	0.00	1.73	1.14	0.09	1.74	0.00	0.70	0.07	0.99	0.00	1.12	2.36	0.00	0.10
12.00	3.90	3.45	2.97	0.57	0.63	0.00	2.04	0.00	0.62	0.61	0.00	0.00	0.71	0.00	0.00	0.00	1.39	0.00	1.33
13.00	3.90	3.44	0.20	0.00	0.00	0.00	0.26	0.76	2.13	2.72	0.00	3.34	0.83	0.09	0.58	0.52	0.00	0.00	1.04
14.00	3.89	3.45	0.00	0.99	0.18	0.06	0.37	0.33	2.55	2.55	0.78	2.40	1.34	0.30	0.33	0.23	0.67	0.00	1.05
15.00	3.90	3.45	0.51	0.00	3.29	0.00	0.50	0.08	1.38	2.55	0.41	2.40	1.10	1.12	0.00	1.85	0.32	0.11	1.04
16.00	3.90	3.45	0.24	0.00	3.00	0.00	2.04	0.51	1.65	2.55	0.12	2.40	0.12	0.00	0.09	2.25	0.00	0.00	1.05
17.00	3.89	3.45	0.25	0.00	1.06	1.59	0.15	2.87	2.56	0.15	0.00	0.82	0.31	0.52	0.71	0.00	0.58	0.25	0.25
18.00	3.90	3.45	1.39	0.00	0.89	0.72	0.77	1.95	2.55	1.39	0.18	1.13	0.10	0.00	0.18	0.25	0.41	0.00	0.82
19.00	3.90	3.44	0.31	0.00	2.28	0.45	0.18	0.11	2.55	0.15	2.43	2.17	0.46	1.03	0.00	0.00	1.40	0.00	0.00
20.00	3.89	3.45	4.01	0.00	0.00	0.21	0.26	0.00	2.55	1.10	0.00	1.47	0.00	0.35	0.97	0.72	0.74	0.00	1.00
21.00	3.90	3.45	3.29	0.00	1.04	0.47	1.08	0.00	0.08	0.00	0.00	0.00	0.38	0.42	0.76	0.70	0.00	1.46	0.00
22.00	3.90	3.45	3.31	0.00	1.03	0.00	0.23	0.11	0.71	1.02	0.00	1.41	0.27	1.85	0.30	1.11	0.18	0.09	0.67
23.00	3.89	3.45	1.02	0.00	0.89	0.00	0.47	0.00	2.13	0.71	0.41	0.00	0.07	2.40	0.00	0.30	0.00	0.09	0.00
24.00	3.90	3.44	0.15	0.00	3.59	0.00	0.36	0.00	2.55	0.00	0.25	0.00	0.98	0.53	0.00	0.00	0.00	0.22	0.00
25.00	3.90	3.45	0.00	0.00	3.00	0.00	0.00	0.00	2.56	0.39	0.00	0.12	2.10	0.00	0.51	0.14	0.00	0.09	0.00
26.00	3.89	3.45	0.18	0.00	0.85	0.00	0.10	1.34	2.55	0.42	0.21	1.78	1.15	0.69	0.00	1.28	0.17	0.42	0.10
27.00	3.90	3.45	0.38	0.00	0.48	0.00	0.47	2.85	2.55	0.61	0.18	2.40	0.00	0.00	0.95	1.96	0.18	0.00	0.21
28.00	3.90	3.45	1.53	0.00	3.35	0.02	0.10	1.51	2.55	1.56	0.08	2.40	0.35	0.25	0.37	2.25	0.18	0.00	0.24
29.00	3.89	3.45	0.08	0.00	1.32	0.00	0.93	0.00	2.55	2.55	0.00	0.18	1.68	0.47	0.00	2.21	0.27	0.48	1.17
30.00	3.90	3.44	0.00	0.16	0.76	0.01	0.00	0.00	2.55	2.55	0.01	0.11	0.00	0.77	0.35	0.00	0.00	0.17	1.39
31.00	3.90	3.45	0.00	0.18	3.74	0.00	1.02	0.03	0.16	2.55	0.16	1.92	0.06	0.24	0.47	0.22	0.41	0.54	1.05
32.00	3.89	3.45	0.95	0.44	3.00	0.00	0.52	2.81	2.17	2.54	0.79	0.00	0.19	0.00	0.53	0.03	0.00	0.00	0.70
33.00	3.90	3.45	0.78	1.89	0.93	1.00	0.75	0.00	0.00	2.56	0.00	0.00	0.00	0.30	0.00	0.19	0.00	0.00	0.00
34.00	3.90	3.45	0.15	1.62	0.90	0.36	0.00	3.23	0.95	2.55	0.00	1.05	0.00	0.00	1.89	0.87	1.10	0.00	0.58
35.00	3.89	3.45	1.76	0.00	0.78	0.00	1.16	0.62	0.21	2.56	0.00	0.00	0.00	2.36	0.15	0.00	1.25	0.49	0.00
36.00	3.90	3.44	0.28	0.00	3.07	0.00	0.76	0.00	1.12	1.88	0.00	0.18	0.33	0.92	0.93	0.00	1.95	0.00	1.51
37.00	3.90	3.45	0.00	0.00	1.02	0.00	0.30	0.00	2.26	0.21	0.00	1.68	1.11	0.12	2.46	0.00	1.36	1.04	1.04
38.00	3.89	3.45	0.81	0.00	0.70	0.77	0.00	0.00	0.00	0.47	0.00	0.62	0.00	0.00	1.73	2.99	0.00	0.00	1.05
39.00	3.90	3.45	0.37	0.00	0.00	0.66	3.39	0.00	0.00	0.00	0.00	0.00	0.59	0.00	0.00	1.92	0.30	0.00	1.05
40.00	3.90	3.45	0.59	0.00	0.00	0.00	2.85	0.00	0.00	3.12	0.53	0.46	0.30	1.40	0.00	0.00	0.00	0.00	1.05
41.00	3.89	3.44	1.95	0.00	0.06	0.00	0.02	0.00	1.51	0.79	0.65	0.39	0.72	2.41	0.47	0.14	0.00	0.00	0.62
42.00	3.90	3.45	3.30	0.09	1.03	0.01	0.68	0.00	0.11	0.19	0.00	0.42	1.42	2.22	0.64	0.00	0.00	0.00	0.64
43.00	3.90	3.45	3.30	0.18	0.60	0.00	0.00	0.98	1.13	1.06	0.75	0.07	0.24	0.00	0.00	0.36	0.00	0.00	0.51
44.00	3.89	3.45	3.30	0.00	0.42	0.00	0.00	0.83	1.63	0.00	0.15	0.24	0.00	1.86	0.89	0.01	0.00	0.50	0.01
45.00	3.90	3.45	3.30	0.00	0.27	0.62	0.00	0.00	2.55	3.12	0.00	0.45	0.00	0.07	0.00	0.00	0.00	0.50	1.27
46.00	3.90	3.45	3.30	0.00	1.14	0.80	0.67	0.00	2.55	2.55	0.46	1.17	0.00	0.09	0.00	0.00	0.66	0.45	0.00
47.00	3.89	3.44	0.96	0.00	0.00	0.00	1.97	0.00	0.70	0.69	1.24	0.05	0.00	0.00	0.11	0.86	0.64	1.54	0.00
48.00	3.90	3.45	0.00	0.00	4.02	2.14	1.38	0.42	0.00	0.97	1.10	0.36	0.00	0.00	0.00	0.18	0.00	0.66	0.00
49.00	3.90	3.45	0.00	0.00	3.00	0.45	2.25	1.12	0.00	2.28	0.17	0.00	0.00	0.00	0.75	0.00	0.65	0.00	0.00
50.00	3.89	3.45	0.38	0.00	3.00	0.94	2.06	0.00	0.00	0.74	0.00	0.00	1.07	0.00	0.29	0.03	0.00	0.00	0.00
51.00	3.90	3.45	0.98	0.00	3.00	0.00	0.31	0.03	0.00	1.01	0.00	0.00	0.25	0.00	0.28	0.00	2.37	2.25	0.00
52.00	3.90	3.45	0.71	0.00	3.00	0.57	0.25	0.18	0.00	0.00	0.00	0.00	0.13	0.00	0.32	0.00	0.33	0.82	0.00
53.00	3.89	3.44	0.94	0.00	1.96	0.00	2.17	0.70	0.00	0.00	0.00	0.00	1.48	0.00	1.31	1.26	0.27	0.60	0.00
54.00	3.90	3.45	0.00	0.00	2.09	0.00	2.85	0.61	2.37	1.33	0.00	0.00	2.40	0.00	0.00	2.25	0.00	0.08	0.00
55.00	3.90	3.45	0.03	0.00	3.00	0.00	2.85	0.00	2.56	0.00	0.00	0.49	2.40	0.00	0.21	2.25	0.00	0.32	0.00
56.00	3.89	3.45	0.76	0.00	0.00	1.37	1.71	0.00	2.00	0.00	0.00	0.00	1.07	0.00	0.04	0.59	0.00	0.00	0.00
57.00	3.90	3.45	1.22	0.00	0.80	1.84	3.64	0.00	0.38	2.44	0.20	0.00	0.27	0.00	0.30	0.00	0.00	1.00	0.00
58.00	3.90	3.44	0.00	0.00	0.00	0.00	2.85	0.41	0.66	2.55	0.00	0.00	1.57	0.00	0.57	0.00	0.59	0.00	0.00
59.00	3.89	3.45	0.00	0.00	0.00	0.42	0.43	1.69	0.00	2.55	0.00	0.00	0.07	0.00	0.47	0.00	0.00	0.02	0.00
60.00	3.90	3.45	0.78	0.00	0.52	2.28	0.66	2.46	0.00	2.15	0.31	0.00	0.75	0.03	1.30	0.00	0.05	0.05	0.17
61.00	3.90	3.45	4.05	0.00	2.73	0.71	0.96	0.00	0.30	0.00	0.50	0.23	0.01	3.41	0.00	0.00	0.00	0.00	0.00
62.00	3.89	3.45	1.31	0.00	3.00	0.41	1.52	0.00	0.00	0.65	0.28	0.00	1.02	0.72	0.00	0.00	0.00	0.00	1.15
63.00	3.90	3.45	0.06	0.00	3.00	0.00	0.04	0.31	0.00	1.10	3.38	0.96	0.45	2.06	0.03	0.19	1.93	0.17	1.04
64.00	3.90	3.44	0.11	0.00	1.73	0.00	0.00	2.05	0.00	0.53	2.42	0.00	0.00	0.00	0.52	0.18	1.96	0.53	1.06
65.00	3.89	3.45	0.00	0.00	0.00	0.12	0.70	0.00	0.00	2.09	0.00	0.55	0.34	2.26	1.04	0.78	1.93	0.00	1.04
66.00	3.90	3.45	0.54	0.00	0.19	3.82	0.18	0.12	0.00	0.65	0.04	0.57	0.00	0.82	0.72	0.16	0.12	0.00	0.24
67.00	3.90	3.45	0.06	0.00	0.37	2.85	1.49	0.06	0.00	0.09	0.14	0.06	0.00	2.24	0.00	0.03	0.00	0.00	0.00
68.00	3.89	3.45	0.57	0.00	0.00	0.87	1.49	0.00	0.57	0.49	0.00	1.12	0.00	0.00	0.00	0.00	0.00	0.00	1.13
69.00	3.90	3.45	1.14	0.00	1.60	0.00	0.11	1.68	0.81	2.00	0.46	0.94	0.00	0.04	0.00	0.65	0.00	0.00	0.53
