Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (5.052s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	1.16	3.44	0.23	0.00	0.00	0.00	0.00	0.00	0.00	0.65	0.00	0.06	0.00	0.00	0.06	0.00	0.00
3.00	3.71	3.45	3.23	0.32	0.00	1.31	0.04	1.73	0.00	0.26	0.04	0.00	0.00	0.00	0.00	0.00	0.15
4.00	4.81	3.45	3.45	0.36	0.00	0.70	0.00	3.00	0.00	0.24	0.00	0.00	0.00	0.00	0.62	0.00	0.00
5.00	4.80	3.45	0.00	0.00	0.53	0.24	0.00	0.56	3.79	0.06	0.00	0.00	0.00	3.12	2.29	0.00	0.00
6.00	4.80	3.45	1.06	0.77	0.10	1.29	0.00	0.58	1.87	0.69	0.47	0.01	0.00	2.10	0.82	0.00	0.00
7.00	4.81	3.44	0.00	0.33	0.47	3.15	0.00	0.01	2.03	0.00	0.10	0.00	0.00	2.10	0.16	0.00	0.00
8.00	4.80	3.45	1.26	0.43	0.00	3.15	0.25	0.00	2.85	0.15	0.00	3.22	0.00	2.10	0.00	0.00	0.00
9.00	4.80	3.45	0.00	0.00	0.89	3.15	0.15	0.23	0.47	1.92	0.04	1.68	0.00	1.48	0.07	0.00	0.00
10.00	4.81	3.45	0.00	4.06	0.51	3.15	0.48	1.13	0.89	0.00	1.29	0.47	0.00	0.00	0.33	0.00	0.00
11.00	4.80	3.45	0.17	1.33	2.11	0.12	0.24	2.11	0.14	0.08	0.44	0.00	0.00	0.80	0.00	1.09	0.00
12.00	4.81	3.45	0.65	0.67	3.15	2.72	0.65	0.09	0.73	0.12	0.93	1.25	0.00	2.01	1.36	0.11	0.00
13.00	4.80	3.44	0.35	0.00	3.15	0.00	0.00	0.18	1.34	0.00	0.09	0.28	0.00	0.46	0.06	0.00	0.00
14.00	4.80	3.45	0.00	0.62	1.71	2.89	0.73	0.00	2.71	0.00	0.00	0.00	0.00	0.28	0.00	0.10	0.01
15.00	4.81	3.45	0.00	2.62	0.15	0.00	0.00	0.49	0.88	0.00	1.62	0.70	0.00	1.39	2.54	1.35	0.00
16.00	4.80	3.45	0.60	3.30	1.01	0.32	0.00	0.00	0.00	0.10	2.20	0.69	0.00	2.11	0.00	0.00	0.00
17.00	4.80	3.45	0.01	0.13	0.79	2.69	0.23	0.82	0.19	0.32	2.70	0.00	0.00	2.10	0.25	0.00	0.09
18.00	4.81	3.45	0.15	1.80	0.30	2.62	0.00	0.00	0.00	0.01	2.70	0.00	0.00	0.65	0.31	0.00	0.34
19.00	4.80	3.44	3.49	0.69	0.08	0.00	0.00	0.00	0.00	0.55	1.15	0.18	0.00	2.43	1.52	0.58	0.60
20.00	4.80	3.45	3.45	0.35	0.01	1.04	0.00	0.17	0.11	0.00	1.27	0.00	0.00	2.09	2.32	0.00	0.00
21.00	4.81	3.45	3.45	0.55	0.00	1.12	0.00	0.16	0.00	0.01	2.70	0.00	0.00	1.52	0.67	0.00	0.71
22.00	4.80	3.45	3.45	0.00	0.67	0.76	0.02	0.00	0.63	0.00	2.70	0.00	0.00	0.00	0.55	0.00	0.00
23.00	4.81	3.45	1.24	3.53	0.04	0.09	1.01	0.61	0.10	0.00	1.33	0.02	0.00	1.49	0.61	0.00	0.00
24.00	4.80	3.44	0.57	3.30	1.05	0.75	0.00	0.18	0.39	0.00	1.33	2.47	0.00	1.27	0.22	0.00	0.00
25.00	4.80	3.45	0.25	3.29	0.15	0.90	0.46	0.07	0.24	0.00	2.70	2.41	0.00	0.33	0.76	0.00	0.00
26.00	4.81	3.45	0.00	3.30	0.99	0.45	0.09	0.00	0.03	0.00	2.70	0.66	0.00	0.00	0.24	0.00	0.00
27.00	4.80	3.45	0.00	0.98	0.06	0.00	1.71	0.00	1.23	0.00	2.70	0.00	0.00	1.57	0.70	0.34	0.00
28.00	4.80	3.45	0.00	0.16	0.00	2.95	1.11	0.22	0.52	0.17	2.71	0.00	0.00	2.10	0.09	0.00	0.00
29.00	4.81	3.45	0.00	0.16	0.00	3.15	0.04	0.41	0.00	0.01	2.70	0.00	0.00	2.10	0.16	0.00	0.00
30.00	4.80	3.44	0.00	0.28	0.00	0.94	0.07	1.41	2.35	0.00	0.81	0.18	0.00	1.67	0.18	0.15	0.00
31.00	4.80	3.45	0.00	0.11	3.72	0.00	0.07	3.01	0.03	0.00	0.04	0.00	0.00	0.10	0.00	0.00	0.00
32.00	4.81	3.45	0.00	0.22	3.15	0.00	0.72	3.00	0.03	0.38	1.81	0.00	0.00	1.05	0.45	0.00	0.00
33.00	4.80	3.45	0.00	0.18	3.15	0.00	0.00	0.67	3.04	0.00	2.70	0.00	0.00	2.35	0.04	0.00	0.00
34.00	4.81	3.45	0.60	0.49	3.15	0.00	0.00	0.00	2.85	0.18	2.70	0.00	0.00	2.10	0.51	0.00	0.00
35.00	4.80	3.45	0.42	0.17	3.15	0.00	0.43	0.14	2.23	0.74	2.63	0.00	0.00	2.10	0.25	0.00	0.00
36.00	4.80	3.44	0.00	0.02	3.15	0.00	0.95	0.00	0.00	1.07	0.73	0.00	0.00	2.10	0.00	0.00	0.00
37.00	4.81	3.45	0.00	0.33	2.93	3.05	0.06	0.57	0.22	0.00	0.06	0.00	0.00	1.96	2.82	0.00	0.00
38.00	4.80	3.45	0.00	3.36	1.42	0.00	0.51	0.47	0.33	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.00
39.00	4.80	3.45	0.34	1.71	0.00	0.00	0.00	0.00	0.24	0.03	3.31	0.00	0.00	0.13	0.70	0.00	0.00
40.00	4.81	3.45	0.06	0.86	0.00	0.00	0.62	2.45	0.46	0.01	2.69	0.00	0.00	2.42	2.14	0.00	0.00
41.00	4.80	3.44	0.53	3.15	0.45	0.37	0.52	0.01	1.28	0.02	2.71	0.00	0.00	1.69	2.10	0.00	0.00
42.00	4.80	3.45	0.00	0.00	0.66	0.00	0.00	0.00	2.23	0.00	0.80	0.00	0.00	2.51	2.10	0.00	0.00
43.00	4.81	3.45	0.00	4.16	3.22	0.77	0.00	0.05	2.85	0.00	2.75	0.00	0.00	0.67	0.15	0.00	0.00
44.00	4.80	3.45	0.00	3.30	0.86	0.69	0.00	0.56	0.63	0.03	2.70	0.00	0.00	0.98	0.00	0.00	0.00
45.00	4.81	3.45	0.00	1.21	0.00	0.00	0.00	0.00	0.42	0.28	0.82	1.25	0.00	0.00	0.00	0.00	0.00
46.00	4.80	3.45	0.99	0.09	0.22	0.00	0.00	1.59	1.33	0.00	0.00	2.41	0.00	2.79	0.12	0.00	0.00
47.00	4.80	3.44	0.51	2.11	0.00	0.00	0.00	1.12	0.33	0.00	3.26	0.89	0.00	1.71	1.34	0.00	0.00
48.00	4.81	3.45	0.00	1.08	0.00	1.37	2.19	0.00	0.00	0.02	0.95	0.00	0.00	2.50	1.05	0.00	0.00
49.00	4.80	3.45	0.41	0.00	0.75	4.15	0.17	0.00	0.00	0.00	1.02	0.00	0.00	1.11	0.00	0.00	0.00
50.00	4.80	3.45	0.92	1.82	0.15	1.51	0.00	0.00	2.04	0.00	2.24	0.00	0.00	0.42	0.00	0.00	0.00
51.00	4.81	3.45	0.48	0.00	0.27	0.00	0.00	0.00	2.61	0.32	2.70	0.00	0.00	0.21	1.69	0.00	0.00
52.00	4.80	3.45	0.17	1.26	0.00	0.00	0.00	0.61	0.00	0.55	2.70	0.00	0.00	1.55	2.10	0.00	0.06
53.00	4.80	3.44	0.33	0.65	0.05	0.00	0.00	0.09	0.06	0.14	2.71	0.00	0.00	2.10	2.10	0.00	0.15
54.00	4.81	3.45	0.16	0.00	3.09	0.28	0.00	0.43	0.37	0.00	0.85	0.00	0.00	2.10	0.63	0.00	0.00
55.00	4.80	3.45	0.81	2.81	1.76	0.54	0.00	1.36	0.00	0.43	0.28	0.00	0.00	1.30	0.37	0.00	0.00
56.00	4.81	3.45	0.00	0.55	0.00	3.74	0.72	0.95	0.00	0.00	0.07	0.00	0.00	0.00	0.84	0.00	0.00
