Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.695s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	3.74	1.34	0.06	1.41	0.35	1.59	0.86	1.00	0.00	1.02	0.06
3.00	3.75	1.18	0.13	0.51	0.68	0.20	0.57	0.20	0.00	0.51	1.43
4.00	3.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.67	0.00
5.00	3.74	0.14	1.69	1.30	0.15	0.46	0.06	0.00	1.35	1.52	0.00
6.00	3.75	0.00	0.00	0.10	1.85	0.84	1.56	1.00	0.00	1.05	0.93
7.00	3.75	0.01	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.38	1.38
8.00	3.75	2.06	0.57	0.00	0.87	0.33	1.25	0.00	0.00	0.00	1.95
9.00	3.74	0.09	0.00	0.00	2.43	0.00	0.74	0.00	0.00	0.47	0.53
10.00	3.75	0.00	0.00	1.35	1.60	0.18	0.61	0.00	0.59	0.00	1.59
11.00	3.75	2.28	0.63	0.00	0.06	1.73	0.00	1.39	0.00	0.00	0.26
12.00	3.74	3.59	0.00	0.90	0.01	0.00	0.01	1.09	0.00	0.30	0.48
13.00	3.75	2.45	0.00	0.04	1.78	0.15	2.15	0.04	0.04	0.00	0.00
14.00	3.75	0.06	0.00	0.03	2.63	2.22	0.20	0.00	0.03	0.96	0.62
15.00	3.75	0.00	0.00	0.02	2.90	0.00	0.47	0.00	0.02	3.01	0.06
16.00	3.74	3.46	0.00	2.33	0.70	0.23	0.03	0.00	0.00	2.25	0.41
17.00	3.75	0.19	0.00	0.16	2.26	0.75	0.29	0.01	1.67	0.12	0.83
18.00	3.75	0.33	0.34	0.72	0.19	2.66	0.00	0.89	0.00	0.66	0.00
19.00	3.75	1.82	0.00	0.00	0.58	0.53	0.00	0.00	0.00	1.10	0.42
20.00	3.75	0.68	0.10	0.00	1.33	0.00	0.45	0.00	1.68	0.11	0.05
21.00	3.75	3.37	0.00	0.08	1.33	0.00	0.09	0.00	0.00	0.08	1.17
22.00	3.75	1.04	0.00	0.00	3.22	2.88	0.00	0.00	1.28	1.05	0.00
23.00	3.74	1.25	0.90	0.26	0.54	0.53	0.02	0.00	0.67	0.00	0.96
24.00	3.75	3.94	0.46	0.52	0.66	2.80	0.00	0.00	0.00	0.55	0.00
25.00	3.75	3.60	0.00	0.00	0.39	2.70	0.00	0.00	0.00	0.00	0.00
26.00	3.75	1.67	0.00	0.00	0.00	1.39	0.71	0.00	0.00	0.25	2.44
27.00	3.74	3.17	0.00	0.00	2.56	1.85	0.24	0.00	0.00	0.18	1.19
28.00	3.75	0.14	0.77	1.34	0.04	0.12	0.83	0.00	0.00	0.00	0.11
29.00	3.75	0.65	0.00	0.00	0.07	1.67	0.00	0.00	0.00	0.00	0.00
30.00	3.74	1.89	0.00	0.00	2.24	0.06	2.78	0.00	0.00	0.07	0.09
31.00	3.75	1.36	0.00	1.22	0.77	0.12	0.64	0.00	0.52	0.00	0.52
32.00	3.75	0.83	0.00	0.12	1.06	1.91	1.89	0.00	0.00	0.00	0.09
33.00	3.75	0.77	0.00	0.00	0.00	0.00	0.00	0.97	0.00	3.17	1.43
34.00	3.74	0.32	1.14	0.00	3.79	0.62	3.72	0.00	0.00	2.25	1.95
35.00	3.75	0.00	0.00	0.00	2.85	1.03	2.70	0.00	0.00	2.25	1.07
36.00	3.75	0.76	0.67	0.00	2.05	0.48	1.79	0.00	0.00	1.62	0.00
37.00	3.75	0.39	0.14	0.00	2.31	0.00	0.81	0.71	0.00	1.66	0.00
38.00	3.75	0.07	0.00	0.00	1.11	0.14	0.00	0.12	2.03	1.64	0.53
39.00	3.75	0.96	0.00	0.01	0.16	0.09	3.46	0.00	0.00	0.55	0.15
40.00	3.75	0.95	0.00	0.24	1.45	1.63	1.77	0.60	0.00	0.98	0.01
41.00	3.74	0.78	0.00	1.21	1.22	0.12	0.70	0.00	0.00	0.00	0.94
42.00	3.75	2.22	0.00	0.12	1.25	0.00	3.20	0.00	0.11	0.00	0.26
43.00	3.75	3.08	0.00	0.26	0.06	0.00	2.32	0.00	0.15	1.07	0.00
44.00	3.75	0.09	0.00	1.29	0.19	1.26	0.08	0.00	0.50	1.36	0.04
45.00	3.74	3.29	0.87	0.00	0.70	0.07	0.00	0.00	0.46	0.64	1.92
46.00	3.75	0.27	0.00	0.00	0.84	0.21	2.08	0.00	0.00	0.57	1.37
47.00	3.75	3.73	0.00	1.02	0.00	0.00	0.52	1.55	0.00	0.15	0.72
48.00	3.74	3.60	0.02	0.00	0.83	1.50	0.15	0.24	0.00	0.00	0.07
49.00	3.75	1.40	1.61	0.00	0.00	0.63	1.19	0.00	0.00	1.49	0.48
50.00	3.75	2.63	0.00	0.00	0.53	1.50	0.34	0.75	0.00	0.46	1.38
51.00	3.75	4.20	0.00	0.00	0.86	0.00	0.00	0.02	0.00	0.57	0.00
52.00	3.74	1.17	0.00	0.00	1.51	0.00	0.94	0.00	0.00	0.21	1.92
53.00	3.75	0.53	0.48	0.00	1.56	0.19	0.56	0.00	0.66	1.38	0.30
54.00	3.75	3.96	0.00	0.00	0.00	2.94	1.06	0.00	0.00	0.11	0.00
55.00	3.75	1.40	0.18	0.00	0.00	2.71	0.92	0.00	0.27	0.00	1.01
56.00	3.75	0.47	0.00	0.00	0.31	1.14	0.92	0.00	1.03	2.15	1.17
57.00	3.75	0.00	0.00	0.00	1.64	0.79	0.33	0.00	0.06	1.13	1.95
58.00	3.75	0.07	0.00	0.00	0.75	0.77	0.04	0.12	1.73	0.50	1.68
59.00	3.74	0.14	0.00	0.00	1.58	1.48	0.00	0.00	0.03	0.00	0.00
60.00	3.75	2.41	0.19	0.00	0.67	1.04	0.08	0.00	0.00	0.03	2.41
61.00	3.75	3.13	0.18	0.00	3.22	0.00	0.13	0.00	0.55	0.94	1.96
62.00	3.75	1.87	0.96	0.00	1.96	0.43	0.00	0.55	0.17	0.09	1.05
63.00	3.74	1.09	0.72	0.00	0.45	1.53	0.00	0.00	0.00	2.16	1.06
64.00	3.75	0.34	1.15	0.00	1.29	2.44	1.03	0.00	0.00	0.92	1.21
65.00	3.75	0.17	0.45	0.48	1.92	0.00	0.63	0.89	1.65	0.00	0.58
66.00	3.74	0.03	0.35	0.00	0.00	1.14	2.59	0.00	0.20	2.24	1.34
67.00	3.75	0.08	1.78	0.00	0.18	2.80	0.04	0.56	0.03	0.27	1.77
68.00	3.75	1.92	0.00	0.00	1.63	0.02	0.00	0.00	0.00	0.19	2.14
69.00	3.75	0.03	0.77	0.00	0.32	0.52	2.24	0.00	0.00	2.32	0.13
70.00	3.74	0.00	0.26	0.00	2.00	0.14	0.00	0.00	0.21	0.15	2.39
71.00	3.75	0.00	0.00	0.00	2.85	1.48	0.00	0.00	0.14	1.38	1.95
72.00	3.75	0.47	0.21	0.00	1.38	0.48	1.96	0.00	0.29	0.16	0.19
73.00	3.75	1.16	0.09	0.00	1.85	3.10	0.00	0.00	0.00	0.00	0.00
74.00	3.75	0.01	0.21	0.00	0.86	1.51	0.81	0.00	0.00	1.43	0.00
75.00	3.75	1.33	0.10	0.01	1.37	0.73	1.06	0.00	0.00	0.00	2.24
76.00	3.75	3.68	0.00	0.19	0.00	0.71	0.06	0.00	0.00	0.00	0.18
77.00	3.74	3.60	0.00	0.00	0.12	0.74	0.00	0.00	0.00	2.19	0.45
78.00	3.75	1.36	0.71	0.21	0.30	0.00	0.39	0.00	0.00	0.82	0.38
79.00	3.75	0.44	0.00	0.00	0.18	0.62	1.91	0.00	0.00	0.43	0.89
80.00	3.75	1.01	0.00	0.00	0.00	1.47	2.26	0.00	0.25	0.00	1.14
81.00	3.74	0.87	0.00	0.02	0.07	1.64	1.11	0.00	0.91	0.61	0.82
82.00	3.75	1.84	0.00	0.00	0.01	1.83	1.91	0.00	0.12	1.12	0.23
83.00	3.75	3.00	0.00	0.00	1.13	0.00	0.43	0.00	0.91	2.26	0.40
84.00	3.74	3.60	0.00	0.25	0.13	0.00	2.92	0.00	0.00	0.90	0.46
85.00	3.75	3.59	0.08	1.21	0.24	0.00	2.56	0.00	0.00	0.56	0.00
86.00	3.75	0.23	1.81	0.57	0.55	1.17	0.00	0.00	0.87	0.35	1.48
87.00	3.75	4.38	0.91	2.63	0.06	0.10	0.33	0.00	0.00	0.09	0.00
88.00	3.74	1.99	0.00	0.84	1.65	0.21	0.15	0.00	0.00	1.52	0.06
89.00	3.75	0.20	0.33	0.04	1.08	2.73	0.27	0.00	0.00	1.92	0.41
90.00	3.75	0.84	0.00	0.00	2.42	0.00	1.08	0.00	0.24	2.57	0.24
91.00	3.75	0.00	0.00	0.00	0.18	0.00	2.71	0.00	0.00	2.25	1.60
92.00	3.74	2.27	0.09	0.34	0.28	0.00	1.30	0.00	0.00	2.26	1.95
93.00	3.75	0.51	0.00	0.00	0.57	2.89	0.03	0.00	0.11	0.37	0.97
94.00	3.75	1.49	0.83	0.29	1.31	2.74	0.16	0.00	0.00	2.17	0.72
95.00	3.74	3.60	0.00	0.84	0.00	2.87	0.33	0.00	1.11	0.00	0.28
96.00	3.75	0.62	0.00	0.00	1.81	2.70	0.00	0.00	1.47	0.14	0.02
97.00	3.75	1.69	0.00	0.00	1.37	2.70	0.75	0.00	1.51	0.32	0.16
98.00	3.75	0.00	0.57	1.24	1.45	1.33	0.00	0.00	0.05	0.71	0.00
99.00	3.74	2.22	1.44	0.28	2.21	0.88	0.17	0.01	1.21	0.36	1.44
100.00	3.75	0.01	0.00	0.03	0.00	0.94	0.00	0.00	1.44	0.06	0.81
101.00	3.75	0.00	0.00	0.36	0.00	1.27	0.12	0.00	2.22	1.59	0.03
102.00	3.74	1.76	0.52	0.07	0.13	0.06	1.93	0.30	1.23	0.58	2.07
103.00	3.75	0.19	0.00	0.00	2.52	0.00	2.71	0.00	0.12	0.11	0.47
104.00	3.75	1.27	0.00	0.00	1.39	0.00	1.37	0.00	0.00	0.08	0.04
105.00	3.75	1.46	0.85	0.79	0.12	1.91	0.97	0.00	0.00	1.71	1.67
106.00	3.74	1.77	0.06	0.00	1.30	2.30	0.00	0.00	0.00	2.25	1.96
107.00	3.75	0.36	0.41	0.00	0.00	0.22	0.45	0.00	0.27	0.34	0.17
108.00	3.75	0.75	0.64	0.00	0.00	0.47	0.09	0.00	0.10	1.17	2.30
109.00	3.75	0.72	0.00	0.00	0.00	1.28	0.00	0.00	0.00	0.26	2.24
110.00	3.74	0.00	0.57	0.42	1.49	0.00	1.46	0.00	0.00	2.27	1.95
111.00	3.75	0.00	0.08	0.19	0.29	3.25	2.16	0.00	0.94	2.25	1.95
112.00	3.75	0.00	0.30	0.00	0.00	2.11	2.71	0.00	0.00	2.25	1.96
113.00	3.74	1.12	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.29	0.19
114.00	3.75	3.44	0.00	0.23	0.00	2.69	0.00	0.00	1.00	0.64	1.01
115.00	3.75	3.59	0.00	0.02	1.31	2.71	0.13	0.00	0.00	1.05	0.11
116.00	3.75	2.80	0.01	0.00	0.95	2.10	0.01	0.00	0.67	0.00	1.18
117.00	3.74	3.73	0.00	0.00	0.00	0.48	2.06	0.00	0.63	0.02	0.20
118.00	3.75	0.54	0.00	0.00	0.00	3.43	2.70	0.00	0.00	1.39	0.52
119.00	3.75	0.00	0.00	0.00	0.48	2.66	2.70	0.00	0.69	0.00	0.00
10.1.1.1	4.15	24.63
10.1.1.2	1.51	854.96
10.1.1.3	0.27	1367.93
10.1.1.4	0.28	1175.35
10.1.1.5	1.04	807.83
10.1.1.6	1.16	1005.37
10.1.1.7	0.96	780.83
10.1.1.8	0.14	3939.39
10.1.1.9	0.35	1953.65
10.1.1.10	0.92	1240.48
10.1.1.11	0.89	995.04
