Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.713s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	4.04	0.00	0.00	0.00	2.69	0.00	0.65	0.00	0.00	0.00	0.06	0.06
3.00	4.05	0.00	0.00	0.00	3.00	0.00	0.33	0.00	0.00	0.42	0.00	0.01
4.00	4.04	0.00	0.00	0.00	3.00	0.00	0.44	0.00	0.00	1.59	0.00	0.57
5.00	4.05	0.00	0.00	0.04	0.68	0.00	0.18	0.00	0.00	1.66	0.00	0.81
6.00	4.05	3.22	0.20	1.23	0.59	0.34	0.39	0.06	2.27	2.27	0.00	0.64
7.00	4.04	3.57	0.54	0.00	2.05	0.00	0.00	1.49	0.03	0.00	0.00	0.00
8.00	4.05	0.00	0.05	0.00	0.80	0.03	0.01	0.05	0.98	1.66	0.00	0.00
9.00	4.04	0.93	1.87	1.61	2.62	0.08	0.00	0.00	0.11	1.51	0.00	0.00
10.00	4.05	1.42	0.28	0.68	0.56	0.00	0.27	0.11	0.00	0.00	0.15	0.93
11.00	4.05	0.12	3.14	0.03	2.68	0.00	0.00	0.00	1.04	2.05	0.00	0.01
12.00	4.04	0.00	0.00	0.00	3.00	1.91	0.00	0.00	0.00	0.04	0.00	0.01
13.00	4.05	0.26	0.10	1.57	3.00	0.23	0.00	0.02	0.00	0.13	0.00	0.32
14.00	4.05	0.00	3.02	1.08	0.91	0.34	0.00	0.00	0.00	0.20	0.00	0.38
15.00	4.04	3.80	3.45	0.28	0.00	1.32	0.00	0.00	0.00	0.41	0.00	0.70
16.00	4.05	3.76	3.45	0.17	3.82	0.00	0.00	0.63	0.00	0.09	0.00	0.29
17.00	4.04	1.12	1.03	0.00	3.00	0.00	0.00	0.00	0.00	1.42	0.00	0.00
18.00	4.05	0.00	0.23	0.00	3.00	0.25	0.00	0.00	0.00	2.56	0.00	0.47
19.00	4.05	0.00	0.64	0.00	2.76	0.56	0.00	0.00	0.00	2.55	0.00	0.19
20.00	4.04	0.00	3.36	0.00	0.00	0.00	0.00	0.00	0.00	2.55	0.00	1.18
21.00	4.05	0.64	3.45	0.00	3.43	0.00	0.00	0.01	0.00	2.55	0.00	0.10
22.00	4.05	0.00	3.44	0.00	3.00	0.48	0.00	0.01	0.00	2.55	0.00	0.30
23.00	4.04	0.00	3.46	0.00	0.87	0.00	0.00	0.01	0.00	2.55	0.00	0.58
24.00	4.05	0.00	3.44	0.00	0.75	0.00	0.00	0.53	0.00	2.55	0.00	0.00
25.00	4.04	0.22	3.45	0.00	2.53	0.00	0.00	0.30	0.00	2.56	1.29	0.37
26.00	4.05	0.63	1.09	0.00	1.47	0.00	0.00	0.21	0.00	2.55	0.83	0.18
27.00	4.05	0.00	3.85	0.00	0.49	0.01	0.00	0.01	0.00	2.55	1.26	0.20
28.00	4.04	0.84	3.22	0.00	0.67	0.00	0.00	0.02	0.00	2.06	2.26	0.04
29.00	4.05	0.00	0.00	0.00	0.71	0.00	0.00	1.25	0.00	2.55	0.02	1.72
30.00	4.04	0.00	0.03	0.00	2.38	0.00	0.00	0.13	0.00	1.13	0.00	0.00
