Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.767s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	4.49	3.44	3.44	0.00	0.00	1.38	0.68	0.00	0.00	0.00	2.40	0.43	0.39
3.00	4.49	3.45	3.45	0.00	0.00	0.00	0.15	0.00	0.35	0.00	2.40	0.06	0.09
4.00	4.51	3.45	3.45	0.00	0.00	0.56	0.00	3.26	2.17	1.10	2.40	0.21	0.35
5.00	4.49	3.45	3.45	1.75	0.35	0.24	0.00	1.41	2.55	0.24	0.36	0.52	1.59
6.00	4.51	3.45	3.45	0.02	3.50	0.14	0.07	2.70	2.55	0.00	0.13	0.78	1.51
7.00	4.49	3.44	3.44	0.79	3.15	0.58	0.15	2.70	2.55	0.00	0.80	0.00	1.49
8.00	4.51	3.45	3.45	0.16	3.15	0.00	0.00	2.70	2.55	0.33	0.00	0.00	1.51
9.00	4.49	3.45	3.45	0.00	3.15	3.45	0.15	0.43	2.55	0.74	0.00	0.00	1.49
10.00	4.51	3.45	3.45	0.01	3.14	0.47	0.47	0.53	2.56	0.86	1.25	0.00	1.51
11.00	4.49	3.45	3.45	0.00	2.11	1.15	0.88	0.26	2.55	0.04	1.58	0.00	1.49
12.00	4.51	3.45	3.45	0.00	0.00	0.00	0.18	3.23	2.55	0.32	2.40	0.00	1.51
13.00	4.49	3.44	3.44	0.31	0.42	0.00	0.00	1.60	2.55	0.00	2.02	0.53	1.49
14.00	4.51	3.45	3.45	0.61	0.00	0.00	0.14	0.49	2.55	0.00	2.40	0.17	1.51
15.00	4.49	3.45	3.45	0.00	1.19	0.00	0.11	3.59	2.55	0.45	2.40	0.97	1.49
16.00	4.50	3.45	3.45	0.00	0.00	0.00	0.63	1.98	2.55	0.00	2.40	0.00	1.51
17.00	4.50	3.45	3.45	1.98	0.00	0.00	0.14	0.67	2.56	0.00	1.12	0.39	1.49
18.00	4.49	3.45	3.44	2.45	0.00	0.00	0.57	0.46	2.55	0.27	0.00	0.52	1.51
19.00	4.51	3.44	3.45	0.07	1.10	0.48	0.00	0.51	2.55	0.76	0.00	0.49	1.49
20.00	4.49	3.45	3.45	0.00	0.00	0.00	0.00	0.00	2.55	0.00	0.00	0.30	1.51
21.00	4.51	3.45	3.45	0.00	0.00	0.04	0.00	0.00	2.55	0.00	0.00	0.00	1.49
22.00	4.49	3.45	3.45	0.00	0.50	0.57	0.00	0.57	2.55	0.00	0.00	0.00	1.51
23.00	4.51	3.45	3.45	0.00	0.00	0.00	0.00	0.09	2.55	1.30	0.00	0.00	1.49
24.00	4.49	3.44	3.44	0.00	0.00	0.00	0.00	0.09	2.55	2.55	0.00	0.00	1.51
25.00	4.51	3.45	3.45	0.56	1.56	0.59	0.00	0.78	2.56	2.55	0.00	0.00	1.49
26.00	4.49	3.45	3.45	0.00	0.76	0.36	0.00	0.00	2.55	2.55	0.00	0.00	1.51
27.00	4.51	3.45	3.45	0.00	0.25	0.00	0.00	1.99	2.55	2.56	0.66	0.37	1.49
28.00	4.49	3.45	3.45	0.00	0.42	0.00	0.00	2.71	0.91	2.55	0.04	2.06	1.51
29.00	4.51	3.45	3.45	1.38	0.18	0.57	0.00	1.70	0.15	1.60	0.63	0.51	1.49
30.00	4.49	3.44	3.44	0.00	0.45	3.60	0.00	0.13	0.00	0.00	0.06	0.39	1.51
31.00	4.50	3.45	3.45	0.30	0.00	2.85	0.00	1.91	0.00	0.62	1.53	0.00	1.49
32.00	4.50	3.45	3.45	0.34	0.00	2.85	0.00	2.70	0.00	0.00	0.59	0.64	1.51
33.00	4.49	3.45	3.45	0.00	0.00	2.36	1.32	2.70	0.54	0.00	0.00	0.45	1.49
34.00	4.51	3.45	3.45	0.72	3.29	0.00	0.00	2.27	1.91	0.86	0.20	0.00	0.22
35.00	4.49	3.44	3.45	0.00	1.29	0.00	1.21	0.00	0.53	2.57	0.06	0.97	0.49
36.00	4.51	3.45	3.44	0.00	1.63	0.00	0.55	0.00	0.00	2.09	0.00	0.29	1.73
37.00	4.49	3.45	3.45	0.00	1.36	0.90	2.35	2.42	1.36	0.50	0.00	0.00	1.49
38.00	4.51	3.45	3.45	0.00	3.01	0.00	1.13	2.68	2.55	0.00	0.16	0.74	1.51
39.00	4.49	3.45	3.45	0.00	2.78	0.00	0.00	2.70	2.55	1.63	0.78	0.06	1.49
40.00	4.51	3.45	3.45	0.00	0.00	0.96	0.27	0.01	2.55	0.66	2.98	0.95	1.49
41.00	4.49	3.44	3.44	0.00	0.00	0.46	0.00	0.00	2.56	0.86	0.01	0.00	1.51
42.00	4.51	3.45	3.45	0.00	0.00	2.27	0.00	0.00	2.55	0.23	0.00	0.47	1.50
43.00	4.49	3.45	3.45	0.43	0.85	2.85	0.00	0.00	2.55	0.00	0.00	0.42	1.50
44.00	4.51	3.45	3.45	1.84	0.00	0.88	0.00	0.00	2.55	0.00	0.00	0.00	1.50
45.00	4.49	3.45	3.45	1.09	0.00	0.00	0.00	0.00	2.11	0.03	0.00	0.64	1.50
46.00	4.50	3.45	3.45	0.00	3.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.49
47.00	4.50	3.44	3.44	0.00	0.24	0.34	3.36	0.28	0.00	0.00	0.00	0.00	1.51
48.00	4.49	3.45	3.45	0.15	0.00	1.95	0.69	0.96	0.00	0.00	0.00	0.00	1.49
49.00	4.51	3.45	3.45	3.99	0.13	2.85	1.12	0.04	0.00	0.00	0.00	0.00	1.51
50.00	4.49	3.45	3.45	3.15	0.00	2.85	0.00	0.90	0.00	0.00	0.00	0.00	1.48
51.00	4.51	3.45	3.45	3.15	0.00	2.85	0.23	0.48	0.00	0.00	0.00	0.00	1.52
52.00	4.49	3.45	3.45	1.34	0.00	2.85	0.78	0.00	0.00	0.00	0.00	0.00	1.49
53.00	4.51	3.44	3.44	0.36	0.00	2.85	1.56	0.00	3.51	0.00	0.00	0.00	1.51
54.00	4.49	3.45	3.45	0.00	0.00	2.85	2.85	0.51	2.55	0.00	0.00	0.00	1.49
55.00	4.51	3.45	3.45	0.67	0.00	2.85	2.85	0.00	2.56	0.00	0.00	0.00	1.51
56.00	4.49	3.45	3.45	0.18	0.00	2.85	2.85	0.32	2.55	0.00	0.00	0.00	1.49
57.00	4.51	3.45	3.45	1.44	0.00	2.85	2.85	1.17	2.55	0.00	0.00	0.00	1.51
58.00	4.49	3.44	3.44	0.00	0.00	2.85	2.85	0.00	2.55	0.00	0.00	0.00	1.49
59.00	4.51	3.45	3.45	0.00	0.00	2.85	2.85	0.00	2.55	0.00	0.00	0.00	1.51
60.00	4.49	3.45	3.45	0.00	0.00	2.85	2.85	0.00	2.55	0.00	0.00	0.00	1.49
61.00	4.49	3.45	3.45	0.00	0.00	2.85	2.15	0.00	2.55	0.00	0.00	1.38	1.51
62.00	4.51	3.45	3.45	0.00	0.00	0.02	0.00	0.00	2.55	0.00	0.00	1.99	1.49
63.00	4.49	3.45	3.45	0.00	0.00	0.00	0.00	0.00	2.56	0.00	0.00	1.80	1.51
64.00	4.51	3.44	3.44	0.00	0.27	0.00	0.00	1.54	2.55	0.00	0.00	1.60	1.49
65.00	4.49	3.45	3.45	0.00	0.63	0.00	0.00	2.71	2.55	0.00	0.00	0.00	1.51
66.00	4.51	3.45	3.45	0.33	0.00	0.00	0.00	2.70	2.55	0.00	0.00	0.27	1.49
67.00	4.49	3.45	3.45	0.62	0.34	3.60	0.00	2.70	2.55	0.00	0.00	0.00	1.51
68.00	4.51	3.45	3.45	0.31	0.60	2.85	0.00	2.70	2.55	0.00	0.00	0.00	1.49
69.00	4.49	3.45	3.45	0.51	1.04	2.85	0.00	2.70	2.55	0.00	0.00	0.00	1.51
70.00	4.51	3.44	3.44	0.14	0.24	2.85	0.00	2.70	2.55	0.00	0.00	0.00	1.49
71.00	4.49	3.45	3.45	0.00	0.51	2.85	0.00	2.70	2.56	0.00	0.34	0.00	1.51
72.00	4.51	3.45	3.45	0.00	0.86	2.85	0.00	2.70	2.55	0.00	0.09	0.00	1.49
73.00	4.49	3.45	3.45	0.57	0.00	2.86	0.00	2.70	2.55	0.00	0.42	0.00	1.51
74.00	4.51	3.45	3.45	0.00	0.00	0.00	0.00	2.70	2.55	0.00	0.00	0.00	1.49
75.00	4.49	3.45	3.45	0.00	0.61	0.00	0.00	2.70	2.55	0.00	0.00	0.00	1.51
76.00	4.51	3.44	3.44	0.00	0.00	0.00	0.00	2.70	2.55	0.00	2.91	0.00	1.49
77.00	4.49	3.45	3.45	0.00	0.00	0.00	0.00	2.71	2.55	0.44	2.40	0.00	1.51
78.00	4.49	3.45	3.45	0.00	0.00	0.00	0.00	2.70	2.55	0.00	2.40	0.00	1.49
79.00	4.51	3.45	3.45	0.00	0.00	0.00	0.00	2.70	2.56	0.00	2.39	0.00	1.51
80.00	4.49	3.45	3.45	0.00	0.00	0.00	0.00	0.68	2.55	0.00	0.63	0.00	1.49
