Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.707s)
CreateVariables () DONE !!!
Creating 13 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12
2.00	0.14	0.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	4.14	0.00	3.37	0.04	0.00	0.35	0.00	0.06	0.04	0.00	0.83	0.04	0.01
6.00	4.05	0.00	3.15	0.00	0.04	0.00	0.00	0.00	0.32	1.16	0.00	0.00	2.25
7.00	4.04	0.00	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
8.00	4.05	0.00	3.15	0.00	0.00	0.09	2.19	0.00	0.00	0.00	0.00	0.00	1.74
9.00	4.04	3.67	3.15	1.82	0.00	0.74	0.55	0.01	0.91	2.92	1.83	0.12	0.06
10.00	4.05	3.45	3.15	2.21	0.51	0.00	0.00	0.89	0.33	2.10	0.00	0.00	0.09
11.00	4.05	3.45	3.15	0.48	2.21	0.00	0.00	0.00	0.51	2.10	0.44	0.00	0.96
12.00	4.04	3.45	3.15	1.58	3.00	0.00	0.04	0.50	0.67	1.00	0.00	0.63	1.06
13.00	4.05	3.44	3.15	1.07	2.79	0.00	0.16	0.58	1.67	0.48	0.86	0.00	0.23
14.00	4.05	3.45	3.15	0.00	0.00	1.46	0.27	0.00	2.55	0.00	0.72	2.96	0.07
15.00	4.04	3.45	3.14	0.90	0.03	0.00	0.06	3.14	2.55	0.37	0.00	2.10	0.48
16.00	4.05	3.45	3.15	0.06	0.00	0.00	0.58	0.00	0.44	0.00	0.00	0.36	1.63
17.00	4.04	3.45	3.15	0.00	0.00	0.00	3.06	0.00	0.00	0.00	0.00	0.00	1.96
18.00	4.05	3.45	3.15	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	1.95
19.00	4.05	3.44	3.15	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	1.95
20.00	4.04	3.45	3.15	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	1.96
21.00	4.05	3.45	3.15	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	1.95
22.00	4.05	3.45	3.15	0.00	0.00	0.00	2.70	0.00	0.00	0.00	0.00	0.00	1.95
23.00	4.04	3.45	3.15	0.00	0.00	0.00	0.95	0.00	0.00	0.00	0.00	0.00	1.96
24.00	4.05	3.44	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.95
25.00	4.04	3.45	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.78	0.00	0.00	1.95
26.00	4.05	3.45	3.15	0.00	0.00	0.00	0.00	0.00	0.00	2.82	0.00	0.00	1.96
27.00	4.05	3.45	3.15	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.00	1.95
28.00	4.04	3.45	3.15	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.00	1.95
29.00	4.05	3.45	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.56	0.00	0.00	1.95
30.00	4.04	3.44	3.15	0.00	0.00	0.00	0.62	0.00	0.00	0.00	2.76	0.00	1.95
31.00	4.05	3.45	3.15	0.00	0.00	0.00	0.00	0.04	0.06	0.00	2.10	0.03	1.95
32.00	4.05	3.45	3.15	0.93	0.98	0.00	0.00	0.00	0.80	0.00	2.10	0.00	1.95
33.00	4.04	3.45	3.15	0.82	1.98	0.48	0.00	0.53	0.06	0.79	2.10	0.00	1.15
34.00	4.05	3.45	3.15	0.00	3.00	0.00	0.00	0.04	0.00	0.00	1.71	0.00	1.44
35.00	4.05	3.45	3.15	0.15	3.00	0.00	0.00	0.00	0.00	0.00	2.49	0.02	1.96
36.00	4.04	3.44	3.15	0.06	3.00	0.00	0.00	0.00	0.07	0.00	2.10	0.02	1.95
37.00	4.05	3.45	3.15	0.39	3.00	0.00	0.37	0.29	0.38	0.00	2.11	0.11	1.95
38.00	4.04	3.45	3.15	0.00	3.00	0.00	0.00	0.46	0.00	0.10	2.10	0.43	1.96
39.00	4.05	3.45	3.15	0.00	3.00	0.00	0.00	1.17	0.00	0.00	2.10	0.12	0.03
40.00	4.05	3.45	3.15	0.16	3.00	0.00	0.92	2.55	0.03	0.00	2.10	0.00	0.00
41.00	4.04	3.44	3.15	0.13	3.00	0.00	0.00	0.33	0.06	0.06	0.25	0.00	0.76
42.00	4.05	3.45	3.14	0.00	3.00	0.00	0.00	0.00	0.00	1.52	0.00	0.00	0.00
43.00	4.05	3.45	3.15	0.00	2.20	0.00	1.53	0.00	0.00	0.97	0.11	0.00	0.89
44.00	4.04	3.45	3.15	0.06	0.00	0.00	0.06	0.05	1.18	1.48	0.00	0.00	1.82
45.00	4.05	3.45	3.15	0.00	2.74	0.00	0.00	0.00	0.00	0.38	0.00	0.57	0.46
46.00	4.04	3.45	3.15	0.00	3.00	0.00	0.00	0.00	0.00	0.00	2.83	0.00	0.00
47.00	4.05	3.44	3.15	0.00	2.81	0.00	0.38	0.00	0.00	0.00	2.10	0.00	0.21
48.00	4.05	3.45	3.15	0.00	0.00	0.00	0.96	0.00	0.00	0.00	2.10	0.00	0.00
49.00	4.04	3.45	3.15	0.00	0.00	0.00	0.31	0.00	0.00	0.00	2.10	0.00	0.00
50.00	4.05	3.45	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	2.02
51.00	4.05	3.45	3.15	0.00	0.00	0.00	0.62	0.00	0.00	0.00	2.11	0.00	1.95
52.00	4.04	3.45	3.15	0.00	1.14	0.00	0.00	0.00	0.00	0.00	2.10	0.00	1.95
53.00	4.05	3.44	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	1.95
54.00	4.04	3.45	3.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	1.95
55.00	4.05	3.45	3.15	0.91	0.00	0.00	0.00	0.00	0.00	0.66	2.11	0.00	1.95
56.00	4.05	3.45	3.14	0.81	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.53
57.00	4.04	3.45	3.15	0.39	0.00	0.00	0.00	0.00	0.00	0.00	2.10	0.00	0.46
58.00	4.05	3.44	3.15	1.92	0.00	0.00	1.11	0.00	0.00	0.00	2.11	0.00	0.00
59.00	4.04	3.45	3.15	0.46	0.00	0.00	0.49	0.00	0.00	0.00	2.10	0.00	0.00
60.00	4.05	3.45	3.15	0.00	2.35	0.00	0.30	0.79	0.16	0.00	2.10	0.00	0.93
61.00	4.05	3.45	3.15	0.00	0.00	0.00	1.48	0.96	2.15	0.00	2.10	0.17	0.48
62.00	4.04	3.45	3.15	0.00	0.00	0.00	1.96	0.00	0.00	0.00	2.10	0.00	0.00
