Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.798s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	1.59	3.44	0.75	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.15	0.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31
3.00	0.08	3.45	0.00	0.35	0.00	0.00	0.47	0.00	0.00	1.36	0.37	0.00	0.00	0.04	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00
4.00	1.67	3.45	0.00	2.84	0.00	0.00	0.01	0.00	0.00	0.00	0.17	0.59	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.04	0.00
5.00	0.00	3.45	2.79	0.14	0.06	1.49	0.30	0.15	0.04	0.23	1.51	2.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.53	0.00	0.33
6.00	0.00	3.45	3.15	0.66	0.14	1.49	0.10	0.00	2.52	0.07	0.18	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.00	0.14
7.00	2.33	3.44	3.15	1.99	2.24	0.51	0.51	1.91	2.13	0.77	0.12	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.06
8.00	4.80	3.45	3.15	0.32	2.85	0.06	0.86	0.38	0.00	0.00	0.00	0.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.00
9.00	4.80	3.45	3.15	1.10	2.59	0.00	0.00	0.83	0.73	0.49	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.13
10.00	4.81	3.45	3.15	0.62	0.88	0.88	0.29	0.16	1.12	0.22	0.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.29	0.65	1.49
11.00	4.80	3.45	3.15	1.61	0.24	0.38	1.13	0.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	0.94	0.00	0.00	2.20	1.47	0.68	1.19
12.00	4.80	3.45	3.15	0.30	1.83	0.73	3.44	0.18	0.00	0.00	0.00	0.09	0.00	0.00	0.00	0.43	0.00	0.00	0.49	1.53	0.78	0.53
13.00	4.80	3.44	3.15	0.71	1.18	0.06	1.40	0.50	0.14	0.00	0.00	1.21	0.00	0.00	0.00	0.53	0.00	0.00	0.00	0.62	0.00	1.52
14.00	4.80	3.45	3.15	0.46	0.05	0.18	0.00	0.89	0.42	0.00	2.14	0.83	0.00	0.00	0.00	0.48	0.00	0.00	0.00	0.41	0.00	1.34
15.00	4.81	3.45	3.14	0.06	1.22	0.54	0.73	1.63	0.86	0.00	0.29	0.51	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.11	1.91	1.36
16.00	4.80	3.45	3.15	0.00	0.00	0.00	0.00	0.24	0.55	0.00	0.24	0.00	0.00	0.00	0.00	0.09	0.00	0.99	1.44	2.12	0.00	1.36
17.00	4.80	3.45	3.15	0.91	0.10	0.09	1.09	0.00	0.01	0.94	0.50	0.38	0.00	0.00	0.00	0.51	0.00	0.00	1.52	1.49	1.14	1.24
18.00	4.81	3.45	3.15	1.07	0.00	0.18	0.09	2.60	0.00	0.00	0.20	2.04	0.00	0.00	0.00	0.00	0.00	0.09	1.13	0.86	0.62	0.96
19.00	4.80	3.44	3.15	0.88	0.00	0.63	0.35	1.68	0.00	0.98	0.41	2.40	0.00	0.00	0.00	0.00	0.00	0.13	1.87	1.18	0.00	0.52
20.00	4.80	3.45	3.15	0.00	0.00	0.00	0.65	0.13	0.07	0.68	0.60	2.12	0.00	0.00	0.00	0.09	0.00	0.82	1.31	0.39	0.00	0.00
21.00	4.81	3.45	3.15	0.89	0.00	0.00	0.48	0.00	0.00	0.00	1.35	0.00	0.00	0.00	0.00	0.00	0.00	0.43	0.41	0.48	1.11	1.89
22.00	4.80	3.45	3.15	3.08	0.00	0.62	0.86	0.00	0.33	0.64	0.00	0.00	0.00	0.00	0.00	0.71	0.00	0.00	1.21	1.14	1.36	0.21
