Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.707s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	3.74	0.15	0.09	1.07	0.00	0.00	0.64	0.00	0.23	0.12	0.92
3.00	3.75	2.28	0.00	0.00	3.86	2.47	0.51	0.00	0.00	0.62	0.00
4.00	3.75	0.96	1.83	0.00	0.41	0.63	2.11	0.00	0.00	2.06	1.08
5.00	3.74	3.49	0.08	0.00	2.88	0.44	1.75	0.00	1.20	0.00	0.19
6.00	3.75	3.69	1.20	0.00	0.06	1.73	1.82	0.00	0.00	0.78	0.00
7.00	3.75	1.19	0.26	0.00	0.91	1.09	2.73	0.00	0.77	1.55	2.12
8.00	3.75	1.13	0.03	0.00	1.96	0.97	0.20	0.00	0.00	0.09	1.29
9.00	3.74	3.10	0.00	0.00	0.83	0.00	0.00	0.00	0.00	1.25	0.28
10.00	3.75	1.73	0.00	0.00	1.10	2.08	0.00	0.00	0.00	0.76	1.35
11.00	3.75	0.45	1.23	0.00	0.00	0.96	1.25	0.00	0.00	1.46	1.38
12.00	3.74	1.74	0.00	0.00	2.82	0.20	0.00	0.00	0.00	0.18	0.09
13.00	3.75	3.63	0.00	0.00	2.85	0.34	0.00	0.00	0.00	0.00	0.56
