Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.766s)
CreateVariables () DONE !!!
Creating 17 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16
2.00	0.14	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
5.00	3.15	3.15	0.21	0.00	0.15	0.00	0.00	0.00	0.00	0.07	0.00	1.56	0.00	0.00	0.00	0.00	0.00
6.00	3.75	3.75	0.00	0.06	0.89	1.56	0.00	1.91	0.00	0.00	0.36	0.76	0.07	0.00	0.00	1.89	0.80
7.00	3.75	3.75	0.00	0.00	0.00	0.44	0.04	0.00	0.00	0.00	1.61	0.63	0.00	0.00	0.84	1.20	0.00
8.00	3.75	3.75	0.30	1.67	0.27	0.00	0.00	1.77	3.20	0.20	0.39	0.00	0.00	0.41	0.00	1.20	0.48
9.00	3.74	3.74	0.16	3.15	0.00	0.01	0.00	0.13	2.70	0.84	0.25	0.24	0.25	0.00	0.00	1.19	0.00
10.00	3.75	3.75	0.76	0.12	0.00	0.00	0.00	0.46	0.02	2.21	0.32	2.05	0.00	0.00	0.00	0.01	0.00
11.00	3.75	3.75	0.84	0.47	0.00	0.00	0.00	1.63	3.49	0.00	0.78	2.40	0.00	0.00	0.57	0.00	0.00
12.00	3.74	3.74	1.01	3.32	0.00	0.19	0.00	1.90	2.70	0.00	0.68	2.40	0.00	0.00	0.00	0.00	0.00
13.00	3.75	3.75	3.92	3.15	0.75	0.63	0.00	0.20	1.26	0.27	0.13	2.41	0.00	0.00	0.00	1.63	0.00
14.00	3.75	3.75	2.56	3.14	0.00	0.52	0.29	1.94	2.35	0.00	0.56	2.20	0.00	0.00	0.00	1.19	0.00
15.00	3.75	3.75	0.75	3.15	0.00	1.23	0.62	0.52	0.41	0.00	0.23	0.00	0.00	0.00	0.00	1.20	0.10
16.00	3.74	3.74	0.15	1.17	0.00	0.66	1.91	1.07	1.01	0.30	1.62	0.66	2.04	0.01	0.17	1.19	0.48
17.00	3.75	3.75	0.00	0.39	0.00	0.00	3.00	0.00	0.04	0.00	2.40	0.75	0.00	0.00	0.33	1.08	0.00
18.00	3.75	3.75	0.41	0.61	0.00	1.00	2.32	0.45	0.11	0.30	2.40	0.08	0.00	0.00	0.00	1.11	0.13
19.00	3.75	3.74	3.09	0.62	0.00	0.15	0.96	0.00	0.02	1.14	0.02	1.48	0.00	0.93	0.00	0.54	0.00
