Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.813s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	0.46	3.29	0.00	0.06	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.22
3.00	3.45	3.30	2.87	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.00	0.00	0.00	0.00	0.00	0.06	0.00	0.00	0.74	0.00	0.00	0.00	0.00
4.00	3.60	3.30	3.15	0.00	0.93	0.00	0.00	0.00	2.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.72	0.00	0.00	0.00	1.40
5.00	3.60	3.30	3.15	0.00	0.00	0.53	0.00	0.00	0.23	2.19	1.31	1.12	0.32	0.26	0.06	0.35	0.80	0.08	0.00	0.00	0.53	0.06	0.06
6.00	3.59	3.30	3.15	0.00	0.00	0.35	0.00	0.53	0.16	2.40	0.31	0.22	0.00	0.06	0.64	0.57	2.75	0.00	0.78	1.29	1.31	0.00	0.22
7.00	3.60	3.30	3.15	0.00	0.00	1.11	0.01	0.63	0.73	0.67	0.25	0.34	0.98	0.18	2.05	1.45	1.26	0.00	0.06	0.00	0.04	0.00	0.73
8.00	3.60	3.30	3.15	0.00	0.00	0.36	0.19	0.33	0.34	3.17	1.32	0.52	0.95	0.00	2.25	1.59	0.00	0.00	0.03	0.03	0.00	0.00	0.00
9.00	3.60	3.29	3.15	0.01	0.00	3.06	0.78	0.19	0.26	2.05	0.00	0.80	0.00	0.07	1.81	2.09	1.62	0.00	0.09	0.73	2.14	0.00	0.06
10.00	3.59	3.30	3.15	2.13	0.00	1.19	0.07	0.00	0.78	0.18	0.25	0.05	0.27	2.11	0.06	1.51	0.00	0.00	0.26	0.79	1.02	0.00	0.00
11.00	3.60	3.30	3.15	1.57	0.00	0.02	0.00	0.00	0.03	0.19	0.59	3.15	0.52	0.00	0.00	0.13	0.00	0.00	0.00	2.39	0.00	0.00	0.00
12.00	3.60	3.30	3.15	0.00	0.00	0.15	1.28	0.41	0.51	0.00	0.00	0.00	0.64	0.00	3.25	0.36	1.71	0.00	0.21	1.81	0.14	0.51	1.73
13.00	3.60	3.30	3.15	0.06	0.00	1.27	0.00	0.81	0.12	0.00	0.00	0.00	0.00	0.17	1.64	0.09	1.95	0.00	0.00	1.30	0.49	1.46	0.68
14.00	3.60	3.30	3.15	2.24	0.00	1.46	3.54	0.00	0.51	0.24	0.22	0.00	0.00	0.09	0.03	0.00	1.86	0.00	0.00	0.03	0.92	0.13	0.05
15.00	3.59	3.30	3.14	0.05	0.00	0.87	0.00	0.17	1.57	2.91	0.00	0.00	1.14	0.00	0.58	0.78	0.00	0.00	0.00	0.00	1.42	0.00	0.00
16.00	3.60	3.30	3.15	1.49	0.00	1.14	0.00	0.29	0.00	1.03	0.18	0.00	1.74	0.13	2.47	1.31	0.00	0.00	0.00	1.74	0.00	0.41	1.55
17.00	3.60	3.30	3.15	1.34	0.00	2.85	0.51	0.21	0.12	0.44	0.88	0.00	0.00	0.18	0.00	2.10	0.13	0.00	0.00	0.00	0.18	0.84	0.00
18.00	3.60	3.29	3.15	1.96	0.00	2.06	0.06	0.27	2.83	0.00	0.00	0.00	0.00	0.73	0.23	2.10	0.00	0.00	0.00	0.13	0.00	0.00	0.00
19.00	3.59	3.30	3.15	1.31	0.00	0.50	0.07	0.98	1.07	1.76	0.00	0.77	0.67	0.00	2.38	1.38	0.29	0.00	0.07	0.04	0.00	0.77	0.24
20.00	3.60	3.30	3.15	0.03	1.56	0.00	0.00	0.18	0.69	0.00	0.87	0.14	0.00	0.27	2.49	2.82	0.66	0.00	0.34	0.99	0.00	0.11	0.00
21.00	3.60	3.30	3.15	0.00	0.28	2.75	0.13	0.66	0.04	0.69	0.00	0.21	0.26	0.72	2.25	1.60	0.00	0.00	0.68	0.10	0.00	0.18	1.92
22.00	3.60	3.30	3.15	0.00	0.00	0.75	1.79	1.06	1.26	0.27	0.83	0.51	0.40	0.00	1.66	2.02	1.24	0.00	0.00	0.00	0.00	0.75	0.89
23.00	3.60	3.30	3.15	0.60	0.03	0.18	1.25	0.00	0.28	3.54	0.10	0.00	0.46	0.45	1.62	0.00	2.74	0.00	0.82	0.00	0.00	0.00	0.92
24.00	3.59	3.30	3.15	0.00	0.42	0.42	2.85	0.00	0.25	2.39	0.64	0.00	0.08	0.10	2.10	0.06	1.95	0.00	1.20	0.00	0.53	0.33	0.89
25.00	3.60	3.30	3.15	0.00	0.00	1.37	2.07	0.00	0.51	0.54	0.00	0.20	2.75	0.00	0.87	1.64	1.49	0.00	0.00	0.00	0.00	1.23	0.66
26.00	3.60	3.29	3.15	0.00	0.00	0.00	0.00	1.95	0.00	0.00	0.48	0.00	0.75	0.64	2.02	0.10	1.49	0.00	0.16	0.55	0.12	0.39	0.00
