Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.758s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	4.80	3.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.03	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	4.80	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.00
4.00	4.81	3.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.15	1.14	0.00	0.00
5.00	4.80	3.45	0.36	0.00	0.00	0.00	0.00	0.66	0.00	0.15	0.35	0.16	0.00	0.00	0.00	0.00	0.39	0.00	0.01	0.01	0.00	0.00	0.63	0.20	0.04
6.00	4.80	3.45	0.24	0.00	0.00	0.00	0.00	1.14	0.00	2.20	0.21	0.80	2.98	0.00	0.00	0.00	0.92	0.00	0.00	0.48	0.00	0.00	1.41	1.91	0.32
7.00	4.81	3.44	0.00	0.14	0.00	0.00	0.00	0.00	0.32	0.96	0.55	0.45	2.25	0.00	0.00	0.00	0.75	0.00	0.00	1.83	0.00	0.00	0.08	0.42	0.62
8.00	4.80	3.45	0.00	0.00	0.00	0.00	0.00	2.63	0.00	0.27	0.34	0.53	1.83	0.00	0.00	0.00	0.18	0.00	0.00	1.78	0.09	0.00	0.00	0.31	0.06
9.00	4.80	3.45	0.00	0.00	0.00	0.00	0.00	0.02	0.48	0.20	0.00	0.00	2.66	0.00	0.00	0.00	0.00	0.00	0.00	1.82	0.00	0.95	2.52	1.51	0.00
10.00	4.81	3.45	0.00	0.00	0.00	0.00	0.00	0.59	0.95	0.63	0.31	0.00	1.90	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.08	1.51	1.51	0.86
11.00	4.80	3.45	0.84	0.00	0.00	0.00	0.00	0.09	0.00	2.22	0.65	0.00	1.08	0.00	0.00	0.00	0.64	0.06	0.00	1.80	0.00	0.69	1.49	0.52	0.00
12.00	4.80	3.45	0.65	0.47	0.00	0.00	0.00	0.35	0.00	2.40	0.30	0.00	0.00	0.00	0.00	0.00	1.71	0.00	0.00	1.81	0.00	0.00	1.51	0.25	0.00
13.00	4.80	3.44	0.00	0.51	0.00	0.00	0.74	0.42	0.00	2.41	2.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.80	0.00	0.09	1.49	0.00	1.15
14.00	4.80	3.45	0.43	0.00	0.00	0.00	0.05	0.18	0.00	2.40	0.51	0.00	0.00	0.01	0.00	0.00	0.27	0.00	0.00	1.80	0.47	0.63	1.51	0.00	1.05
15.00	4.81	3.45	0.78	0.03	0.00	0.00	0.05	0.55	0.10	0.96	0.00	1.41	0.19	0.01	0.00	0.00	0.41	0.00	0.00	1.80	0.29	0.48	0.66	0.00	0.42
16.00	4.80	3.45	1.09	0.88	0.00	0.00	1.28	0.30	0.91	2.01	0.00	1.85	0.00	0.00	0.00	0.00	1.50	0.00	0.00	0.46	0.68	0.00	0.64	2.48	0.00
17.00	4.80	3.45	2.85	0.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.61	0.00	0.00	0.91	0.00	0.00	0.00	1.49	0.27
18.00	4.81	3.45	2.85	0.52	0.00	0.00	0.00	0.15	0.15	0.46	0.00	0.00	2.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.13	0.00	0.00	1.51	0.00
19.00	4.80	3.44	2.70	0.15	0.00	0.00	0.02	0.00	0.30	0.91	0.00	1.44	0.56	0.00	0.00	0.00	0.20	0.00	0.00	2.28	0.00	0.00	0.74	1.49	0.00
20.00	4.80	3.45	0.00	0.00	0.00	0.00	0.00	0.07	1.72	1.03	0.00	2.25	0.12	0.00	0.00	0.00	0.54	0.00	0.00	1.81	0.16	0.17	0.00	1.51	0.00
21.00	4.81	3.45	1.98	0.00	0.00	0.00	1.17	2.36	2.10	0.00	0.00	2.25	0.00	0.00	0.00	0.00	0.63	0.00	0.00	1.80	0.07	0.15	0.00	1.49	0.00
22.00	4.80	3.45	0.00	0.16	0.00	0.00	0.01	2.00	1.52	0.00	0.00	2.25	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.69	0.50	0.00	1.30	0.52	0.00
23.00	4.81	3.45	3.27	0.00	0.00	0.00	0.72	0.00	0.33	0.00	0.00	2.26	0.72	0.00	0.00	0.00	0.00	0.00	0.00	0.12	0.38	0.51	1.49	1.93	0.00
24.00	4.80	3.44	0.00	0.00	0.00	0.00	0.15	0.21	0.00	0.21	0.00	2.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.83	0.89	0.37	0.19
25.00	4.80	3.45	0.87	0.00	0.00	0.00	1.18	1.99	2.93	0.59	0.00	0.32	0.00	0.00	0.00	0.00	0.31	0.00	0.00	0.00	0.00	0.00	1.19	0.00	0.60
26.00	4.81	3.45	0.06	0.01	0.00	0.00	0.39	0.00	0.00	0.00	0.00	0.00	1.75	0.02	0.00	0.00	1.10	0.62	0.00	0.13	0.00	0.00	1.64	0.99	1.68
27.00	4.80	3.45	0.00	0.19	0.00	0.00	0.00	0.79	0.12	2.14	0.00	0.00	0.37	0.75	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	1.36	0.00	1.04
28.00	4.80	3.45	3.54	1.22	0.00	0.00	0.44	0.00	2.91	2.45	0.00	0.00	0.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.93
29.00	4.81	3.45	0.00	0.36	0.00	0.00	1.30	0.00	0.92	0.82	0.00	1.20	0.00	0.51	0.00	0.00	0.00	0.00	0.00	0.12	0.00	0.00	1.01	1.12	0.00
