Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.794s)
CreateVariables () DONE !!!
Creating 12 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11
2.00	4.19	0.00	0.00	3.44	0.00	0.00	0.00	0.35	0.00	0.00	0.00	0.00
3.00	4.20	0.01	0.14	0.39	0.00	0.00	0.35	2.17	0.00	0.00	0.15	0.00
4.00	4.19	0.00	0.00	3.63	0.00	0.00	0.35	2.55	0.00	0.00	0.48	0.00
5.00	4.20	0.00	3.19	0.24	0.41	0.00	0.08	0.16	0.00	0.51	1.93	0.00
6.00	4.19	0.01	3.84	0.32	0.00	0.00	0.99	0.27	0.02	0.10	1.92	0.01
7.00	4.20	0.00	2.83	0.04	0.00	0.00	0.12	0.44	0.87	0.13	1.40	0.05
8.00	4.19	0.00	0.72	0.25	0.15	0.00	0.00	2.35	0.00	0.81	2.53	0.00
9.00	4.20	0.00	4.09	0.22	0.00	0.00	0.00	2.65	0.00	0.60	0.12	0.00
10.00	4.20	3.95	3.89	0.00	0.00	0.00	0.00	2.56	0.16	0.22	0.98	0.03
11.00	4.19	3.90	3.74	0.33	0.00	0.00	0.00	2.55	0.00	0.13	0.20	0.00
12.00	4.20	1.59	4.06	0.00	0.00	0.00	0.00	1.03	0.00	0.54	0.12	0.00
13.00	4.19	0.44	3.88	0.00	0.00	0.00	0.00	2.55	0.97	0.58	0.48	0.00
14.00	4.20	0.00	0.05	0.53	0.00	0.00	0.00	2.55	0.00	0.00	1.82	0.00
15.00	4.19	2.88	2.01	0.01	0.57	0.00	0.00	2.55	0.06	1.04	0.19	0.16
