Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.760s)
CreateVariables () DONE !!!
Creating 23 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22
2.00	3.29	3.14	0.00	0.00	0.00	0.00	0.00	0.00	0.61	0.57	0.00	0.00	0.00	0.00	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.30	3.15	0.00	0.00	0.22	0.35	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.06	0.00	0.00	0.00	0.35	0.00
4.00	3.30	3.15	0.00	0.04	0.06	1.91	0.00	0.00	1.50	0.00	0.00	0.00	0.00	2.68	0.10	0.75	0.00	0.00	0.00	0.00	0.00	0.45	0.00
5.00	3.30	3.15	0.00	0.00	0.54	2.55	0.00	0.00	2.40	0.00	0.60	0.06	1.35	0.52	0.60	0.59	0.00	0.00	0.00	0.04	0.80	0.24	0.00
6.00	3.30	3.15	0.00	0.00	0.80	2.55	0.00	0.00	2.40	0.00	2.13	0.00	0.09	0.70	2.24	0.96	0.00	0.07	0.00	1.01	0.35	0.00	0.00
7.00	3.30	3.15	0.00	0.00	0.57	2.47	0.00	0.00	2.40	0.00	2.41	0.00	0.15	0.37	1.63	0.18	0.00	0.00	0.00	0.57	0.15	0.06	0.00
8.00	3.30	3.15	0.00	0.00	0.06	2.00	0.00	0.00	1.80	0.00	2.39	0.00	0.00	0.15	0.27	0.00	0.00	1.15	0.22	2.50	0.00	0.90	0.00
9.00	3.29	3.15	0.00	0.00	2.55	0.20	0.00	0.00	0.96	0.00	2.41	0.00	0.00	0.64	0.66	1.52	0.00	1.13	1.53	1.67	0.17	0.56	0.00
10.00	3.30	3.15	0.00	0.00	3.15	0.00	0.00	0.00	0.00	0.00	1.78	0.00	0.00	0.00	1.34	0.25	0.00	1.80	0.00	1.64	0.00	0.01	0.00
11.00	3.30	3.15	0.00	0.28	2.19	0.27	0.00	0.21	0.00	0.00	0.00	0.00	0.00	1.38	0.67	2.41	0.00	1.80	0.06	1.66	0.00	1.21	0.71
12.00	3.30	3.15	0.00	1.02	0.23	2.88	0.00	0.47	0.00	0.00	3.27	1.00	0.00	0.00	0.67	1.95	0.00	0.46	0.04	1.64	0.00	0.69	0.04
13.00	3.30	3.15	0.00	2.36	0.38	0.25	0.00	0.61	3.01	0.00	2.41	0.02	0.00	0.00	0.00	1.95	0.00	2.37	1.36	1.66	0.00	0.00	0.00
14.00	3.30	3.15	0.00	0.02	0.00	0.67	0.00	0.68	2.40	0.00	0.02	0.52	0.53	1.79	0.56	0.02	0.00	0.02	0.00	1.64	0.00	0.00	0.00
15.00	3.30	3.14	0.00	0.69	0.00	0.22	0.00	0.00	2.40	0.00	0.91	2.96	0.00	0.27	0.00	0.76	0.00	0.36	2.77	1.66	0.00	1.05	0.00
16.00	3.30	3.15	0.00	1.77	0.48	0.40	0.00	0.00	2.40	0.00	0.00	2.00	0.00	0.07	0.03	0.06	0.00	0.00	1.80	1.64	0.75	0.44	0.00
17.00	3.30	3.15	0.00	0.09	0.00	0.27	0.00	0.30	2.40	0.46	0.03	0.27	0.18	0.00	2.41	0.04	0.00	0.00	1.67	1.64	0.00	0.57	0.00
18.00	3.29	3.15	0.00	0.13	3.83	0.03	0.00	0.00	2.41	0.39	0.97	0.33	0.00	2.54	2.10	0.00	0.00	0.16	0.00	1.66	0.00	0.86	0.00
