Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.758s)
CreateVariables () DONE !!!
Creating 11 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10
2.00	3.89	3.59	0.00	0.00	0.95	0.32	0.00	0.00	1.77	0.00	0.00
3.00	3.90	3.60	0.00	0.00	0.36	0.53	0.06	0.00	1.80	0.00	0.00
4.00	3.90	3.60	0.00	0.00	0.04	0.12	0.00	0.00	1.81	0.00	0.00
5.00	3.89	3.60	1.56	0.53	1.60	1.97	0.00	0.04	0.42	0.48	0.00
6.00	3.90	3.59	0.06	0.04	1.54	1.56	0.00	0.00	0.04	1.08	0.18
7.00	3.90	3.60	0.95	0.00	2.07	0.33	2.73	0.00	0.09	0.00	0.00
8.00	3.89	3.60	2.15	0.00	1.48	0.00	0.69	0.00	0.00	0.00	0.00
9.00	3.90	3.60	1.41	0.11	0.26	2.33	0.65	0.00	2.46	0.72	0.00
10.00	3.90	3.59	3.55	1.93	0.33	0.32	0.00	0.00	0.00	1.17	0.00
11.00	3.89	3.60	0.65	0.74	0.00	0.00	0.19	0.00	0.44	0.00	1.19
12.00	3.90	3.60	0.78	0.00	2.68	0.00	1.66	0.00	1.23	0.83	0.65
13.00	3.90	3.60	0.00	1.51	2.70	2.52	0.30	0.00	1.52	0.00	0.26
14.00	3.89	3.60	0.14	1.92	1.92	1.81	0.24	0.00	1.80	0.00	0.00
15.00	3.90	3.59	1.75	0.00	0.12	0.44	0.00	0.11	1.29	1.83	0.00
16.00	3.90	3.60	0.00	0.00	3.13	2.92	0.00	0.00	0.00	0.69	0.34
17.00	3.89	3.60	2.60	0.03	0.28	0.95	0.07	0.00	0.08	0.00	0.35
18.00	3.90	3.60	1.14	0.12	2.84	0.57	0.11	0.00	0.00	1.77	0.98
19.00	3.90	3.59	1.70	0.52	0.00	0.04	1.08	0.00	0.00	0.00	0.34
20.00	3.89	3.60	0.99	0.00	0.06	2.33	0.00	3.07	0.06	0.21	0.00
21.00	3.90	3.60	2.44	1.46	0.07	2.55	0.00	0.44	0.15	0.99	0.28
22.00	3.90	3.60	2.64	0.18	1.27	1.11	0.00	0.00	0.47	0.00	0.29
23.00	3.89	3.60	0.86	0.67	0.00	0.22	0.00	0.69	0.00	0.00	0.02
24.00	3.90	3.59	2.07	0.00	0.00	2.65	0.00	0.82	2.62	0.00	2.01
25.00	3.90	3.60	1.78	0.00	0.50	0.00	0.00	0.00	1.81	1.74	0.00
26.00	3.89	3.60	1.30	0.12	0.00	1.54	0.00	2.09	1.16	0.86	0.00
27.00	3.90	3.60	0.00	0.47	3.05	0.01	0.00	0.43	0.85	0.89	0.00
28.00	3.90	3.59	0.00	0.17	0.77	0.30	0.92	0.00	0.00	0.00	0.00
29.00	3.89	3.60	0.00	1.03	0.00	0.18	0.00	2.13	1.15	0.00	0.00
30.00	3.90	3.60	0.75	0.51	0.11	2.45	0.00	0.68	2.57	0.00	0.00
31.00	3.90	3.60	2.37	0.00	0.00	2.55	0.00	0.00	1.80	0.00	0.53
32.00	3.89	3.59	1.30	0.00	0.08	0.87	0.00	0.59	1.80	0.67	0.13
33.00	3.90	3.60	1.88	0.45	1.23	0.00	0.00	0.59	1.24	0.00	0.00
34.00	3.90	3.60	0.30	3.55	1.29	0.00	0.00	0.19	0.47	0.00	0.11
35.00	3.89	3.60	0.00	2.70	2.70	0.00	1.59	0.00	0.00	0.53	0.00
36.00	3.90	3.60	0.45	0.97	2.70	0.10	0.90	0.77	0.41	0.00	0.00
37.00	3.90	3.59	0.04	0.00	0.85	0.75	0.93	0.42	2.26	0.00	0.00
38.00	3.89	3.60	0.53	0.00	0.21	0.15	0.00	1.43	1.80	0.00	0.00
39.00	3.90	3.60	1.50	0.57	0.36	2.85	0.28	0.07	1.81	0.00	0.00
40.00	3.90	3.60	1.20	0.00	0.00	0.00	0.00	0.00	0.83	0.00	0.00
41.00	3.89	3.59	3.00	0.00	0.03	0.13	0.11	0.00	1.64	0.00	0.53
