Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.807s)
CreateVariables () DONE !!!
Creating 22 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21
2.00	3.74	3.14	0.00	0.00	0.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
3.00	3.75	3.15	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.38	0.00	0.30	0.06	0.00	0.00	0.00	0.10	0.00	0.00
4.00	3.75	3.15	0.00	0.00	0.00	0.42	0.06	0.00	0.00	0.00	0.00	0.00	0.15	0.35	0.00	0.00	0.04	0.00	0.00	0.75	0.00	0.00
5.00	3.74	3.15	0.15	0.00	1.47	0.00	0.00	0.04	0.06	1.14	0.04	0.00	0.06	0.00	0.13	0.00	0.00	0.00	0.00	1.77	0.00	0.42
6.00	3.75	3.15	0.00	0.05	0.18	0.00	0.00	0.18	0.00	0.33	0.00	0.00	0.21	0.00	0.03	0.00	0.00	0.00	1.17	1.66	0.00	2.29
7.00	3.75	3.15	0.00	0.00	1.59	0.00	0.00	0.01	0.00	0.30	0.00	0.00	0.47	0.30	0.07	0.00	0.00	0.00	0.00	1.10	0.00	1.64
8.00	3.75	3.15	0.00	0.00	0.71	0.00	0.00	0.00	0.00	0.64	0.00	0.00	0.70	0.69	0.08	0.00	0.00	0.01	0.00	0.13	0.00	1.66
9.00	3.74	3.15	0.00	0.00	0.23	0.00	0.00	0.00	0.00	2.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.69	0.13	1.29	0.00	1.64
10.00	3.75	3.15	0.99	0.00	0.15	0.00	0.14	1.60	0.00	0.46	0.00	0.00	2.64	0.35	0.00	0.00	0.00	1.95	0.10	0.77	0.00	1.64
11.00	3.75	3.15	0.20	0.00	0.41	0.48	0.42	2.40	0.00	0.00	0.00	0.00	2.10	0.30	0.71	0.00	1.63	1.04	0.29	0.00	1.07	0.37
