Waf: Entering directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Waf: Leaving directory `/home/synrg-sc1/Desktop/Jiaming/ns-3.29-mesh/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.785s)
CreateVariables () DONE !!!
Creating 25 APs 50.00 m apart.
CreateApNodes () DONE !!!
Creating 0 CLs 20.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
Gateway is connect to AP 0
InstallApplications () DONE !!!
Starting simulation for 120.00 s ...
-------------------------------------------------
Time[s]	ap-0	ap-1	ap-2	ap-3	ap-4	ap-5	ap-6	ap-7	ap-8	ap-9	ap-10	ap-11	ap-12	ap-13	ap-14	ap-15	ap-16	ap-17	ap-18	ap-19	ap-20	ap-21	ap-22	ap-23	ap-24
2.00	3.59	3.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.30	0.00
3.00	3.60	3.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
4.00	3.60	3.60	0.00	0.00	0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.42
5.00	3.60	3.60	1.11	0.15	0.00	0.00	0.00	0.00	0.01	0.00	0.00	0.06	0.14	0.04	1.69	2.70	0.00	2.05	2.57	0.00	0.00	0.00	0.23	1.66	0.00
6.00	3.59	3.59	1.61	0.33	0.96	0.38	0.00	0.00	0.70	0.00	0.00	0.81	0.77	0.00	1.01	1.07	0.00	0.34	1.80	0.00	0.00	0.19	0.00	1.48	1.68
7.00	3.60	3.60	0.15	0.04	1.66	2.05	0.00	0.00	0.09	0.00	0.00	1.02	0.23	0.00	0.06	0.77	0.00	0.00	1.04	0.00	0.00	0.17	0.00	1.20	0.75
8.00	3.60	3.60	4.14	0.04	0.65	1.12	0.00	0.00	0.31	0.00	0.00	1.28	0.59	0.00	0.00	0.46	0.00	2.50	1.80	0.00	0.00	0.31	0.00	1.20	0.75
9.00	3.60	3.60	1.39	0.04	0.00	0.76	0.00	0.00	0.00	0.00	0.00	2.11	0.50	0.00	0.06	0.96	0.00	1.80	1.80	0.00	0.00	0.91	0.47	1.19	0.74
10.00	3.59	3.59	0.00	0.18	0.00	0.58	0.00	0.00	0.00	0.00	0.00	0.98	0.60	0.00	2.26	2.15	0.65	1.80	1.80	0.00	0.00	0.00	0.01	1.20	0.75
11.00	3.60	3.60	0.40	0.74	0.19	0.17	1.09	0.00	0.00	0.06	0.20	0.00	0.00	0.00	1.96	1.96	2.33	0.63	1.80	0.00	0.00	0.61	0.00	1.19	0.75
12.00	3.60	3.60	0.00	0.17	0.51	0.63	2.06	0.00	0.09	0.00	0.00	0.00	0.23	0.00	0.32	1.95	1.81	0.00	1.81	0.00	0.00	0.16	0.54	0.28	0.75
13.00	3.60	3.60	0.00	0.27	0.12	0.00	2.46	0.00	0.62	0.66	0.07	0.00	0.45	0.00	1.49	1.95	1.80	0.00	1.80	0.00	0.00	0.18	0.12	1.90	0.74
14.00	3.60	3.60	0.37	0.21	0.34	0.00	0.00	0.00	0.00	0.00	0.08	0.45	0.60	0.00	1.26	1.81	1.80	1.04	1.80	0.00	0.00	0.00	0.32	1.19	0.75
15.00	3.59	3.59	1.04	0.00	0.76	0.82	0.00	0.00	0.00	0.01	0.00	0.00	0.22	1.19	0.00	0.10	1.81	1.24	0.86	0.00	0.00	0.00	0.00	1.20	0.47
16.00	3.60	3.60	0.01	0.00	1.29	1.38	0.00	0.00	0.00	0.26	1.80	1.03	0.32	1.51	0.03	0.15	1.80	1.16	0.35	0.00	0.00	0.01	0.43	1.19	1.03
17.00	3.60	3.60	0.63	0.25	2.65	0.14	0.00	0.00	0.01	0.01	0.29	0.22	0.17	0.00	2.20	0.70	1.81	0.01	0.00	0.00	0.00	0.12	0.21	0.41	0.75
18.00	3.60	3.60	1.69	0.49	1.42	0.18	0.00	0.00	0.00	0.18	1.68	0.54	0.15	0.03	0.00	0.81	1.35	0.00	0.69	0.00	0.00	0.00	0.00	0.40	0.75
19.00	3.59	3.59	0.00	2.49	2.03	0.09	0.00	0.00	0.00	1.23	0.00	0.00	0.00	1.80	1.80	0.43	0.00	0.00	1.61	0.00	0.00	0.00	0.57	0.00	0.50
20.00	3.60	3.60	0.00	1.08	0.15	1.75	0.30	0.00	0.15	0.00	3.29	0.00	0.00	0.58	0.32	0.10	0.00	0.00	1.81	0.00	0.00	0.54	0.00	0.00	0.00
21.00	3.60	3.60	0.00	2.99	0.00	2.26	0.00	0.00	0.04	0.25	0.15	0.63	0.27	0.00	0.00	2.19	0.49	0.00	1.80	0.00	0.00	1.26	0.00	1.33	0.57
22.00	3.60	3.60	0.41	0.00	0.23	1.64	0.00	0.00	0.09	0.04	0.34	0.38	0.14	0.65	2.53	0.15	0.29	0.00	1.81	0.00	0.00	1.36	0.53	0.74	1.04
23.00	3.60	3.59	0.04	0.59	0.00	0.34	0.00	0.00	1.36	0.00	0.13	2.24	1.19	0.42	0.02	0.00	0.33	0.00	1.80	0.00	0.00	1.34	0.59	0.45	0.65
24.00	3.59	3.60	0.75	0.00	2.10	1.08	0.12	0.00	0.00	0.33	0.15	0.44	1.64	0.15	0.99	0.71	2.16	0.00	1.80	0.00	0.00	1.36	0.00	0.18	0.00
25.00	3.60	3.60	0.89	0.00	0.42	0.00	0.00	0.00	0.00	0.12	0.27	1.05	1.95	2.68	1.73	0.00	0.97	0.00	1.81	0.00	0.00	1.34	0.00	0.79	1.04
26.00	3.60	3.60	0.13	0.04	0.00	0.00	0.02	0.00	1.24	0.51	0.39	2.58	1.96	1.96	1.17	0.00	0.00	0.00	0.05	0.00	0.00	1.28	0.00	1.03	0.00
27.00	3.60	3.60	0.53	0.00	0.12	0.00	0.00	0.00	0.00	0.51	0.00	0.75	0.61	1.95	1.49	0.00	0.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
28.00	3.59	3.59	1.08	0.07	0.00	0.11	0.00	0.00	0.00	3.04	0.11	0.84	0.00	1.96	1.81	0.00	0.00	0.00	0.00	0.00	0.00	1.54	0.84	0.00	0.00
29.00	3.60	3.60	0.00	2.70	0.00	0.00	0.42	0.00	0.00	2.26	0.00	0.00	0.00	1.95	0.00	1.49	0.12	0.00	0.19	0.00	0.00	0.00	0.04	0.45	0.00
30.00	3.60	3.60	0.09	1.22	0.51	0.00	0.08	0.00	0.00	0.00	0.30	0.06	0.48	0.28	0.47	1.70	1.70	0.00	0.16	0.00	0.00	2.11	0.00	0.00	1.66
31.00	3.60	3.60	1.79	0.32	0.26	0.00	0.14	0.00	0.00	1.26	1.61	0.84	0.51	0.89	2.32	0.42	0.00	0.00	2.05	0.00	0.00	1.36	0.00	0.63	0.75
32.00	3.59	3.59	0.78	0.17	2.43	0.78	2.74	0.00	0.00	0.00	0.00	0.33	0.00	0.82	1.71	0.72	0.01	0.00	1.80	0.00	0.00	0.47	0.63	1.11	0.75
33.00	3.60	3.60	1.15	0.00	0.00	0.00	0.92	0.00	0.62	1.01	0.51	0.92	0.56	0.00	1.23	1.67	0.00	0.00	0.58	0.00	0.00	0.00	0.05	0.00	0.74
34.00	3.60	3.60	1.49	0.77	1.24	1.46	0.00	0.00	0.00	0.00	0.00	2.01	0.00	0.06	0.14	0.98	0.00	1.63	0.83	0.00	0.00	0.39	0.00	0.72	0.75
35.00	3.60	3.60	1.15	0.00	2.23	0.00	0.00	0.00	0.00	0.00	0.00	1.05	0.48	2.08	0.18	0.21	0.51	0.00	0.65	0.00	0.00	0.53	0.00	1.55	0.75
36.00	3.60	3.60	0.00	0.09	0.00	0.00	0.00	0.00	0.00	0.19	0.15	1.72	0.00	1.35	2.36	0.00	0.06	2.44	0.00	0.00	0.00	0.00	0.45	1.19	0.75
37.00	3.59	3.59	4.10	0.18	0.00	0.13	0.00	0.00	0.00	0.07	0.21	0.00	1.07	0.27	1.87	0.00	1.50	0.00	0.00	0.00	0.00	1.59	0.24	1.11	0.05
38.00	3.60	3.60	0.14	0.07	0.00	0.24	0.00	0.00	0.00	0.33	0.22	1.58	0.00	2.59	1.61	0.00	1.68	0.05	0.00	0.00	0.00	0.00	0.21	0.00	0.00
39.00	3.60	3.60	0.61	0.00	1.88	0.00	0.00	0.00	0.00	0.12	0.73	0.19	0.45	0.23	0.07	0.00	0.43	1.59	0.98	0.00	0.00	0.33	0.17	0.01	1.19
40.00	3.60	3.60	0.84	0.15	0.70	1.92	0.25	0.00	0.00	0.00	0.00	1.47	0.06	0.25	2.94	0.00	0.00	1.95	0.00	0.00	0.00	0.22	0.00	0.59	0.50
41.00	3.59	3.59	0.26	0.03	1.14	0.25	0.26	0.00	0.00	2.91	0.00	0.64	0.15	2.19	1.76	0.00	0.32	1.77	0.52	0.00	0.00	1.28	0.00	0.39	0.00
42.00	3.60	3.60	0.03	3.48	0.31	0.00	0.00	0.00	0.00	1.18	0.35	0.66	0.15	1.95	2.13	0.00	0.94	0.00	0.00	0.00	0.00	0.14	0.00	0.24	0.00
43.00	3.60	3.60	0.00	3.19	1.03	0.00	0.00	0.00	0.00	2.15	2.09	0.55	0.00	0.35	1.81	0.00	0.06	0.10	0.00	0.00	0.00	0.04	0.00	0.00	0.53
44.00	3.60	3.60	0.13	0.06	1.95	0.00	0.00	0.00	0.00	2.46	0.00	0.69	0.00	0.00	1.93	0.00	0.00	0.50	0.09	0.00	0.00	0.92	0.19	0.27	0.00
45.00	3.60	3.60	2.80	0.08	0.00	0.00	0.00	0.00	0.00	2.58	0.91	0.12	0.00	0.00	1.19	0.00	0.00	1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00
46.00	3.59	3.59	2.49	0.00	0.03	0.00	3.16	0.00	0.00	1.16	2.05	0.00	0.00	2.21	1.38	0.00	1.02	0.00	0.00	0.00	0.00	0.00	0.24	0.00	0.00
47.00	3.60	3.60	4.40	0.00	0.00	0.00	0.02	0.00	0.00	0.79	2.41	0.45	0.00	1.95	0.00	0.00	0.00	0.02	0.00	0.00	0.00	0.00	0.24	0.00	0.19
